,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
3249,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,27,4,4,1.0
3250,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,28,4,4,1.0
3251,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,29,4,4,1.0
3252,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,30,4,4,1.0
3253,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,31,4,4,1.0
3254,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,32,4,4,1.0
3255,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,33,4,4,1.0
3256,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,34,4,4,1.0
3257,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,35,4,4,1.0
3258,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,36,4,4,1.0
3259,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,37,4,0,0.0
3260,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,38,4,4,1.0
3261,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,39,4,4,1.0
3262,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,40,4,4,1.0
3263,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,41,4,4,1.0
3264,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,42,4,4,1.0
3265,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,43,4,4,1.0
3266,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,44,4,4,1.0
3267,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,45,4,4,1.0
3268,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,46,4,4,1.0
3269,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,47,4,4,1.0
3270,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,48,4,4,1.0
3271,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,49,4,4,1.0
3272,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,50,4,4,1.0
3273,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,51,4,4,1.0
3274,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,52,4,4,1.0
3275,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,53,4,4,1.0
3276,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,54,4,4,1.0
3277,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,55,4,4,1.0
3278,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,56,4,4,1.0
3279,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,57,4,4,1.0
3280,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,58,4,4,1.0
3281,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,59,4,4,1.0
3282,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,60,4,4,1.0
3283,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,61,4,4,1.0
3284,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,62,4,4,1.0
3285,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,63,4,4,1.0
3286,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,64,4,4,1.0
3287,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,65,4,4,1.0
3288,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,66,4,4,1.0
3289,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,67,4,4,1.0
3290,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,68,4,4,1.0
3291,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,69,4,4,1.0
3292,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,70,4,4,1.0
3293,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,71,4,4,1.0
3294,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,72,4,4,1.0
3295,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,73,4,4,1.0
3296,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,74,4,4,1.0
3297,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,75,4,4,1.0
3298,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,76,4,4,1.0
3299,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,77,4,4,1.0
3300,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,78,4,4,1.0
3301,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,79,4,4,1.0
3302,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,80,4,4,1.0
3303,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,81,4,4,1.0
3304,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,82,4,4,1.0
3305,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,83,4,4,1.0
3306,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,84,4,4,1.0
3307,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,85,4,4,1.0
3308,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,86,4,4,1.0
3309,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,87,4,0,0.0
3310,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,88,4,4,1.0
3311,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,89,4,0,0.0
3312,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,90,4,4,1.0
3313,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,91,4,4,1.0
3314,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,92,4,4,1.0
3315,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,93,4,0,0.0
3316,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,94,4,4,1.0
3317,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,95,4,4,1.0
3318,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,96,4,4,1.0
3319,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,97,4,4,1.0
3320,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,98,4,4,1.0
3321,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,99,4,4,1.0
3322,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,100,4,4,1.0
3323,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,101,4,4,1.0
3324,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,102,4,4,1.0
3325,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,103,4,4,1.0
3326,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,104,4,4,1.0
3327,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,105,4,4,1.0
3328,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,106,4,4,1.0
3329,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,107,4,4,1.0
3330,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,108,4,4,1.0
3331,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,109,4,4,1.0
3332,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,110,4,4,1.0
3333,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,111,4,4,1.0
3334,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,112,4,4,1.0
3335,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,113,4,4,1.0
3336,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,114,4,4,1.0
3337,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,115,4,4,1.0
3338,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,116,4,4,1.0
3339,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,117,4,4,1.0
3340,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,118,4,4,1.0
3341,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,119,4,0,0.0
3342,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,120,4,4,1.0
3343,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,121,4,4,1.0
3344,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,122,4,4,1.0
3345,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,123,4,4,1.0
3346,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,124,4,4,1.0
3347,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,125,4,4,1.0
3348,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,126,4,4,1.0
3349,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,127,4,4,1.0
3350,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,128,4,4,1.0
3351,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,129,4,4,1.0
3352,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,130,4,4,1.0
3353,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,131,4,4,1.0
3354,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,132,4,4,1.0
3355,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,133,4,4,1.0
3356,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,134,4,4,1.0
3357,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,135,4,4,1.0
3358,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,136,4,4,1.0
3359,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,137,4,4,1.0
3360,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,138,4,4,1.0
3361,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,139,4,4,1.0
3362,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,140,4,4,1.0
3363,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,141,4,4,1.0
3364,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,142,4,4,1.0
3365,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,143,4,4,1.0
3366,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,144,4,4,1.0
3367,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,145,4,4,1.0
3368,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,146,4,4,1.0
3369,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,147,4,0,0.0
3370,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,148,4,4,1.0
3371,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,149,4,4,1.0
3372,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,150,4,4,1.0
3373,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,151,4,4,1.0
3374,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,152,4,4,1.0
3375,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,153,4,4,1.0
3376,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,154,4,4,1.0
3377,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,155,4,4,1.0
3378,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,156,4,4,1.0
3379,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,157,4,4,1.0
3380,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,158,4,4,1.0
3381,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,159,4,4,1.0
3382,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,160,4,4,1.0
3383,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,161,4,4,1.0
3384,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,162,4,0,0.0
3385,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,163,4,4,1.0
3386,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,164,4,4,1.0
3387,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,165,4,4,1.0
3388,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,166,4,4,1.0
3389,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,167,4,4,1.0
3390,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,168,4,4,1.0
3391,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,169,4,4,1.0
3392,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,170,4,4,1.0
3393,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,171,4,4,1.0
3394,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,172,4,4,1.0
3395,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,173,4,0,0.0
3396,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,174,4,4,1.0
3397,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,175,4,4,1.0
3398,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,176,4,4,1.0
3399,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,177,4,4,1.0
3400,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,178,4,4,1.0
3401,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,179,4,4,1.0
3402,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,180,4,4,1.0
3403,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,181,4,4,1.0
3404,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,182,4,4,1.0
3405,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,183,4,4,1.0
3406,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,184,4,4,1.0
3407,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,185,4,4,1.0
3408,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,186,4,4,1.0
3409,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,187,4,4,1.0
3410,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,188,4,4,1.0
3411,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,189,4,4,1.0
3412,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,190,4,4,1.0
3413,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,191,4,4,1.0
3414,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,192,4,4,1.0
3415,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,193,4,4,1.0
3416,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,194,4,4,1.0
3417,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,195,4,4,1.0
3418,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,196,4,4,1.0
3419,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,197,4,4,1.0
3420,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,198,4,4,1.0
3421,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,199,4,4,1.0
3422,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,200,4,4,1.0
3423,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,201,4,0,0.0
3424,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,202,4,4,1.0
3425,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,203,4,4,1.0
3426,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,204,4,4,1.0
3427,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,205,4,4,1.0
3428,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,206,4,4,1.0
3429,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,207,4,4,1.0
3430,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,208,4,4,1.0
3431,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,209,4,4,1.0
3432,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,210,4,4,1.0
3433,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,211,4,4,1.0
3434,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,212,4,4,1.0
3435,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,213,4,4,1.0
3436,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,214,4,4,1.0
3437,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,215,4,4,1.0
3438,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,216,4,4,1.0
3439,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,217,4,4,1.0
3440,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,218,4,4,1.0
3441,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,219,4,4,1.0
3442,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,220,4,4,1.0
3443,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,221,4,4,1.0
3444,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,222,4,4,1.0
3445,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,223,4,4,1.0
3446,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,224,4,4,1.0
3447,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,225,4,4,1.0
3448,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,226,4,4,1.0
3449,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,227,4,4,1.0
3450,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,228,4,4,1.0
3451,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,229,4,4,1.0
3452,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,230,4,0,0.0
3453,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,231,4,4,1.0
3454,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,232,4,4,1.0
3455,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,233,4,4,1.0
3456,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,234,4,4,1.0
3457,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,235,4,4,1.0
3458,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,236,4,0,0.0
3459,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,237,4,4,1.0
3460,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,238,4,4,1.0
3461,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,239,4,4,1.0
3462,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,240,4,4,1.0
3463,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,241,4,0,0.0
3464,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,242,4,0,0.0
3465,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,243,4,4,1.0
3466,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,244,4,4,1.0
3467,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,245,4,4,1.0
3468,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,246,4,4,1.0
3469,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,247,4,4,1.0
3470,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,248,4,4,1.0
3471,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,249,4,4,1.0
3472,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,250,4,4,1.0
3473,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,251,4,4,1.0
3474,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,252,4,4,1.0
3475,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,253,4,4,1.0
3476,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,254,4,4,1.0
3477,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,255,4,4,1.0
3478,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,256,4,4,1.0
3479,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,257,4,4,1.0
3480,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,258,4,4,1.0
3481,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,259,4,4,1.0
3482,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,260,4,0,0.0
3483,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,261,4,4,1.0
3484,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,262,4,4,1.0
3485,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,263,4,4,1.0
3486,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,264,4,4,1.0
3487,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,265,4,4,1.0
3488,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,266,4,0,0.0
3489,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,267,4,4,1.0
3490,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,268,4,4,1.0
3491,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,269,4,4,1.0
3492,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,270,4,4,1.0
3493,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,271,4,4,1.0
3494,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,272,4,4,1.0
3495,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,273,4,4,1.0
3496,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,274,4,4,1.0
3497,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,275,4,4,1.0
3498,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,276,4,4,1.0
3499,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,277,4,4,1.0
3500,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,278,4,4,1.0
3501,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,279,4,4,1.0
3502,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,280,4,4,1.0
3503,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,281,4,4,1.0
3504,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,282,4,4,1.0
3505,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,283,4,4,1.0
3506,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,284,4,4,1.0
3507,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,285,4,4,1.0
3508,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,286,4,4,1.0
3509,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,287,4,4,1.0
3510,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,288,4,4,1.0
3511,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,289,4,4,1.0
3512,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,290,4,4,1.0
3513,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,291,4,4,1.0
3514,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,292,4,4,1.0
3515,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,293,4,4,1.0
3516,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,294,4,4,1.0
3517,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,295,4,4,1.0
3518,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,296,4,4,1.0
3519,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,297,4,4,1.0
3520,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,298,4,0,0.0
3521,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,299,4,4,1.0
3522,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,300,4,4,1.0
3523,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,301,4,4,1.0
3524,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,302,4,4,1.0
3525,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,303,4,0,0.0
3526,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,304,4,4,1.0
3527,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,305,4,4,1.0
3528,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,306,4,4,1.0
3529,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,307,4,4,1.0
3530,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,308,4,4,1.0
3531,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,309,4,4,1.0
3532,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,310,4,0,0.0
3533,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,311,4,4,1.0
3534,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,312,4,4,1.0
3535,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,313,4,4,1.0
3536,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,314,4,0,0.0
3537,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,315,4,4,1.0
3538,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,316,4,4,1.0
3539,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,317,4,4,1.0
3540,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,318,4,4,1.0
3541,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,319,4,4,1.0
3542,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,320,4,4,1.0
3543,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,321,4,4,1.0
3544,llama-3.1-70B-instruct,gsm8k_cot,1.0,-1,322,4,4,1.0
