,example_id,min_pass1_of_model,num_solved,models,pass1_of_ex,pass@any_of_ex,tau,example_link
13,20,0.006666666666666667,11,"['qwen2-math-7b-instruct' 'qwen2.5-coder-32b-instruct' 'qwen3-0.6b'
 'qwen3-1.7b' 'qwen3-14b' 'qwen3-32b' 'qwen3-4b' 'qwen3-8b'
 'deepseek_r1_distill_llama_70b' 'deepseek_r1_distill_qwen_14b'
 'mistralai_mixtral_8x22b_instruct_v0.1']",0.12243589743653847,0.21153846153846154,0.4851294924034363,20
14,21,,0,[],0.0,0.0,,21
15,22,,0,[],0.0,0.0,,22
16,23,,0,[],0.0,0.0,,23
17,24,,0,[],0.0,0.0,,24
18,25,,0,[],0.0,0.0,,25
19,26,0.26666666666666666,1,['deepseek_r1_distill_llama_70b'],0.009615384615384616,0.019230769230769232,0.2213399070815265,26
20,27,,0,[],0.0,0.0,,27
21,28,0.013333333333333334,1,['google_codegemma_1.1_7b_it'],0.007692307692307693,0.019230769230769232,0.03037998724648403,28
22,29,0.03333333333333333,2,['llama-3.2-3B-instruct' 'qwen2.5-coder-32b-instruct'],0.028846153846153848,0.038461538461538464,0.1541998505113358,29
23,3,0.03333333333333333,12,"['qwen2-math-7b-instruct' 'qwen3-14b' 'qwen3-4b' 'qwen3-8b'
 'deepseek_r1_distill_llama_70b' 'deepseek_r1_distill_qwen_1.5b'
 'deepseek_r1_distill_qwen_14b' 'deepseek_r1_distill_qwen_32b'
 'deepseek_r1_distill_qwen_7b' 'google_gemma_2_27b_it'
 'google_gemma_3_12b_it' 'google_gemma_3_27b_it']",0.14262820512692306,0.23076923076923078,0.6096900968841839,3
24,4,,0,[],0.0,0.0,,4
25,5,0.03333333333333333,18,"['qwen2-math-72b-instruct' 'qwen2-math-7b-instruct'
 'qwen2.5-coder-14b-instruct' 'qwen2.5-coder-32b-instruct' 'qwen3-1.7b'
 'qwen3-14b' 'qwen3-32b' 'qwen3-4b' 'qwen3-8b'
 'deepseek_r1_distill_llama_70b' 'deepseek_r1_distill_llama_8b'
 'deepseek_r1_distill_qwen_1.5b' 'deepseek_r1_distill_qwen_14b'
 'deepseek_r1_distill_qwen_32b' 'deepseek_r1_distill_qwen_7b'
 'google_gemma_3_12b_it' 'google_gemma_3_27b_it' 'google_gemma_3_4b_it']",0.30064102564230766,0.34615384615384615,0.7637090068313098,5
26,6,,0,[],0.0,0.0,,6
27,7,0.11666666666666667,9,"['qwen3-32b' 'qwen3-8b' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_llama_8b' 'deepseek_r1_distill_qwen_1.5b'
 'deepseek_r1_distill_qwen_14b' 'deepseek_r1_distill_qwen_32b'
 'deepseek_r1_distill_qwen_7b' 'google_gemma_3_27b_it']",0.12980769230769232,0.17307692307692307,0.539887001580046,7
28,8,0.075,7,"['qwen2-math-7b-instruct' 'qwen3-1.7b' 'qwen3-14b' 'qwen3-32b' 'qwen3-8b'
 'google_gemma_3_12b_it' 'google_gemma_3_4b_it']",0.06762820512884615,0.1346153846153846,0.3798826161159125,8
29,9,,0,[],0.0,0.0,,9
