,benchmark_id,model,example_id,pass1,N,date,hyperparams
322319,gsm8k,falcon-7b,gsm8k/63,0.0,,,
322320,gsm8k,falcon-7b,gsm8k/64,0.0,,,
322321,gsm8k,falcon-7b,gsm8k/65,0.0,,,
322322,gsm8k,falcon-7b,gsm8k/66,0.0,,,
322323,gsm8k,falcon-7b,gsm8k/67,0.0,,,
322324,gsm8k,falcon-7b,gsm8k/68,0.0,,,
322325,gsm8k,falcon-7b,gsm8k/69,0.0,,,
322326,gsm8k,falcon-7b,gsm8k/70,0.0,,,
322327,gsm8k,falcon-7b,gsm8k/71,0.0,,,
322328,gsm8k,falcon-7b,gsm8k/72,0.0,,,
322329,gsm8k,falcon-7b,gsm8k/73,0.0,,,
322330,gsm8k,falcon-7b,gsm8k/74,0.0,,,
322331,gsm8k,falcon-7b,gsm8k/75,0.0,,,
322332,gsm8k,falcon-7b,gsm8k/76,0.0,,,
322333,gsm8k,falcon-7b,gsm8k/77,0.0,,,
322334,gsm8k,falcon-7b,gsm8k/78,0.0,,,
322335,gsm8k,falcon-7b,gsm8k/79,1.0,,,
322336,gsm8k,falcon-7b,gsm8k/80,0.0,,,
322337,gsm8k,falcon-7b,gsm8k/81,0.0,,,
322338,gsm8k,falcon-7b,gsm8k/82,0.0,,,
322339,gsm8k,falcon-7b,gsm8k/83,0.0,,,
322340,gsm8k,falcon-7b,gsm8k/84,0.0,,,
322341,gsm8k,falcon-7b,gsm8k/85,0.0,,,
322342,gsm8k,falcon-7b,gsm8k/86,0.0,,,
322343,gsm8k,falcon-7b,gsm8k/87,0.0,,,
322344,gsm8k,falcon-7b,gsm8k/88,0.0,,,
322345,gsm8k,falcon-7b,gsm8k/89,0.0,,,
322346,gsm8k,falcon-7b,gsm8k/90,0.0,,,
322347,gsm8k,falcon-7b,gsm8k/91,0.0,,,
322348,gsm8k,falcon-7b,gsm8k/92,0.0,,,
322349,gsm8k,falcon-7b,gsm8k/93,0.0,,,
322350,gsm8k,falcon-7b,gsm8k/94,0.0,,,
322351,gsm8k,falcon-7b,gsm8k/95,0.0,,,
322352,gsm8k,falcon-7b,gsm8k/96,0.0,,,
322353,gsm8k,falcon-7b,gsm8k/97,0.0,,,
322354,gsm8k,falcon-7b,gsm8k/98,0.0,,,
322355,gsm8k,falcon-7b,gsm8k/99,0.0,,,
322356,gsm8k,falcon-7b,gsm8k/100,0.0,,,
322357,gsm8k,falcon-7b,gsm8k/101,0.0,,,
322358,gsm8k,falcon-7b,gsm8k/102,0.0,,,
322359,gsm8k,falcon-7b,gsm8k/103,0.0,,,
322360,gsm8k,falcon-7b,gsm8k/104,1.0,,,
322361,gsm8k,falcon-7b,gsm8k/105,1.0,,,
322362,gsm8k,falcon-7b,gsm8k/106,0.0,,,
322363,gsm8k,falcon-7b,gsm8k/107,0.0,,,
322364,gsm8k,falcon-7b,gsm8k/108,0.0,,,
322365,gsm8k,falcon-7b,gsm8k/109,0.0,,,
322366,gsm8k,falcon-7b,gsm8k/110,0.0,,,
322367,gsm8k,falcon-7b,gsm8k/111,0.0,,,
322368,gsm8k,falcon-7b,gsm8k/112,0.0,,,
322369,gsm8k,falcon-7b,gsm8k/113,0.0,,,
322370,gsm8k,falcon-7b,gsm8k/114,0.0,,,
322371,gsm8k,falcon-7b,gsm8k/115,0.0,,,
322372,gsm8k,falcon-7b,gsm8k/116,0.0,,,
322373,gsm8k,falcon-7b,gsm8k/117,0.0,,,
322374,gsm8k,falcon-7b,gsm8k/118,0.0,,,
322375,gsm8k,falcon-7b,gsm8k/119,0.0,,,
322376,gsm8k,falcon-7b,gsm8k/120,0.0,,,
322377,gsm8k,falcon-7b,gsm8k/121,0.0,,,
322378,gsm8k,falcon-7b,gsm8k/122,0.0,,,
322379,gsm8k,falcon-7b,gsm8k/123,0.0,,,
322380,gsm8k,falcon-7b,gsm8k/124,0.0,,,
322381,gsm8k,falcon-7b,gsm8k/125,0.0,,,
322382,gsm8k,falcon-7b,gsm8k/126,0.0,,,
322383,gsm8k,falcon-7b,gsm8k/127,0.0,,,
322384,gsm8k,falcon-7b,gsm8k/128,0.0,,,
322385,gsm8k,falcon-7b,gsm8k/129,0.0,,,
322386,gsm8k,falcon-7b,gsm8k/130,0.0,,,
322387,gsm8k,falcon-7b,gsm8k/131,0.0,,,
322388,gsm8k,falcon-7b,gsm8k/132,0.0,,,
322389,gsm8k,falcon-7b,gsm8k/133,0.0,,,
322390,gsm8k,falcon-7b,gsm8k/134,1.0,,,
322391,gsm8k,falcon-7b,gsm8k/135,0.0,,,
322392,gsm8k,falcon-7b,gsm8k/136,0.0,,,
322393,gsm8k,falcon-7b,gsm8k/137,0.0,,,
322394,gsm8k,falcon-7b,gsm8k/138,0.0,,,
322395,gsm8k,falcon-7b,gsm8k/139,0.0,,,
322396,gsm8k,falcon-7b,gsm8k/140,0.0,,,
322397,gsm8k,falcon-7b,gsm8k/141,0.0,,,
322398,gsm8k,falcon-7b,gsm8k/142,1.0,,,
322399,gsm8k,falcon-7b,gsm8k/143,0.0,,,
322400,gsm8k,falcon-7b,gsm8k/144,0.0,,,
322401,gsm8k,falcon-7b,gsm8k/145,0.0,,,
322402,gsm8k,falcon-7b,gsm8k/146,0.0,,,
322403,gsm8k,falcon-7b,gsm8k/147,0.0,,,
322404,gsm8k,falcon-7b,gsm8k/148,0.0,,,
322405,gsm8k,falcon-7b,gsm8k/149,0.0,,,
322406,gsm8k,falcon-7b,gsm8k/150,0.0,,,
322407,gsm8k,falcon-7b,gsm8k/151,0.0,,,
322408,gsm8k,falcon-7b,gsm8k/152,0.0,,,
322409,gsm8k,falcon-7b,gsm8k/153,0.0,,,
322410,gsm8k,falcon-7b,gsm8k/154,0.0,,,
322411,gsm8k,falcon-7b,gsm8k/155,0.0,,,
322412,gsm8k,falcon-7b,gsm8k/156,0.0,,,
322413,gsm8k,falcon-7b,gsm8k/157,0.0,,,
322414,gsm8k,falcon-7b,gsm8k/158,0.0,,,
322415,gsm8k,falcon-7b,gsm8k/159,0.0,,,
322416,gsm8k,falcon-7b,gsm8k/160,0.0,,,
322417,gsm8k,falcon-7b,gsm8k/161,0.0,,,
322418,gsm8k,falcon-7b,gsm8k/162,0.0,,,
322419,gsm8k,falcon-7b,gsm8k/163,0.0,,,
322420,gsm8k,falcon-7b,gsm8k/164,0.0,,,
322421,gsm8k,falcon-7b,gsm8k/165,0.0,,,
322422,gsm8k,falcon-7b,gsm8k/166,0.0,,,
322423,gsm8k,falcon-7b,gsm8k/167,0.0,,,
322424,gsm8k,falcon-7b,gsm8k/168,0.0,,,
322425,gsm8k,falcon-7b,gsm8k/169,0.0,,,
322426,gsm8k,falcon-7b,gsm8k/170,0.0,,,
322427,gsm8k,falcon-7b,gsm8k/171,0.0,,,
322428,gsm8k,falcon-7b,gsm8k/172,0.0,,,
322429,gsm8k,falcon-7b,gsm8k/173,0.0,,,
322430,gsm8k,falcon-7b,gsm8k/174,0.0,,,
322431,gsm8k,falcon-7b,gsm8k/175,0.0,,,
322432,gsm8k,falcon-7b,gsm8k/176,0.0,,,
322433,gsm8k,falcon-7b,gsm8k/177,0.0,,,
322434,gsm8k,falcon-7b,gsm8k/178,0.0,,,
322435,gsm8k,falcon-7b,gsm8k/179,1.0,,,
322436,gsm8k,falcon-7b,gsm8k/180,0.0,,,
322437,gsm8k,falcon-7b,gsm8k/181,0.0,,,
322438,gsm8k,falcon-7b,gsm8k/182,0.0,,,
322439,gsm8k,falcon-7b,gsm8k/183,0.0,,,
322440,gsm8k,falcon-7b,gsm8k/184,0.0,,,
322441,gsm8k,falcon-7b,gsm8k/185,0.0,,,
322442,gsm8k,falcon-7b,gsm8k/186,0.0,,,
322443,gsm8k,falcon-7b,gsm8k/187,0.0,,,
322444,gsm8k,falcon-7b,gsm8k/188,0.0,,,
322445,gsm8k,falcon-7b,gsm8k/189,0.0,,,
322446,gsm8k,falcon-7b,gsm8k/190,0.0,,,
322447,gsm8k,falcon-7b,gsm8k/191,1.0,,,
322448,gsm8k,falcon-7b,gsm8k/192,0.0,,,
322449,gsm8k,falcon-7b,gsm8k/193,0.0,,,
322450,gsm8k,falcon-7b,gsm8k/194,0.0,,,
322451,gsm8k,falcon-7b,gsm8k/195,1.0,,,
322452,gsm8k,falcon-7b,gsm8k/196,0.0,,,
322453,gsm8k,falcon-7b,gsm8k/197,0.0,,,
322454,gsm8k,falcon-7b,gsm8k/198,0.0,,,
322455,gsm8k,falcon-7b,gsm8k/199,0.0,,,
322456,gsm8k,falcon-7b,gsm8k/200,0.0,,,
322457,gsm8k,falcon-7b,gsm8k/201,0.0,,,
322458,gsm8k,falcon-7b,gsm8k/202,0.0,,,
322459,gsm8k,falcon-7b,gsm8k/203,0.0,,,
322460,gsm8k,falcon-7b,gsm8k/204,0.0,,,
322461,gsm8k,falcon-7b,gsm8k/205,0.0,,,
322462,gsm8k,falcon-7b,gsm8k/206,0.0,,,
322463,gsm8k,falcon-7b,gsm8k/207,0.0,,,
322464,gsm8k,falcon-7b,gsm8k/208,0.0,,,
322465,gsm8k,falcon-7b,gsm8k/209,0.0,,,
322466,gsm8k,falcon-7b,gsm8k/210,0.0,,,
322467,gsm8k,falcon-7b,gsm8k/211,0.0,,,
322468,gsm8k,falcon-7b,gsm8k/212,0.0,,,
322469,gsm8k,falcon-7b,gsm8k/213,0.0,,,
322470,gsm8k,falcon-7b,gsm8k/214,0.0,,,
322471,gsm8k,falcon-7b,gsm8k/215,0.0,,,
322472,gsm8k,falcon-7b,gsm8k/216,0.0,,,
322473,gsm8k,falcon-7b,gsm8k/217,1.0,,,
322474,gsm8k,falcon-7b,gsm8k/218,0.0,,,
322475,gsm8k,falcon-7b,gsm8k/219,0.0,,,
322476,gsm8k,falcon-7b,gsm8k/220,0.0,,,
322477,gsm8k,falcon-7b,gsm8k/221,0.0,,,
322478,gsm8k,falcon-7b,gsm8k/222,0.0,,,
322479,gsm8k,falcon-7b,gsm8k/223,0.0,,,
322480,gsm8k,falcon-7b,gsm8k/224,0.0,,,
322481,gsm8k,falcon-7b,gsm8k/225,0.0,,,
322482,gsm8k,falcon-7b,gsm8k/226,0.0,,,
322483,gsm8k,falcon-7b,gsm8k/227,0.0,,,
322484,gsm8k,falcon-7b,gsm8k/228,0.0,,,
322485,gsm8k,falcon-7b,gsm8k/229,0.0,,,
322486,gsm8k,falcon-7b,gsm8k/230,0.0,,,
322487,gsm8k,falcon-7b,gsm8k/231,0.0,,,
322488,gsm8k,falcon-7b,gsm8k/232,0.0,,,
322489,gsm8k,falcon-7b,gsm8k/233,0.0,,,
322490,gsm8k,falcon-7b,gsm8k/234,0.0,,,
322491,gsm8k,falcon-7b,gsm8k/235,1.0,,,
322492,gsm8k,falcon-7b,gsm8k/236,0.0,,,
322493,gsm8k,falcon-7b,gsm8k/237,1.0,,,
322494,gsm8k,falcon-7b,gsm8k/238,0.0,,,
322495,gsm8k,falcon-7b,gsm8k/239,0.0,,,
322496,gsm8k,falcon-7b,gsm8k/240,0.0,,,
322497,gsm8k,falcon-7b,gsm8k/241,0.0,,,
322498,gsm8k,falcon-7b,gsm8k/242,0.0,,,
322499,gsm8k,falcon-7b,gsm8k/243,0.0,,,
322500,gsm8k,falcon-7b,gsm8k/244,0.0,,,
322501,gsm8k,falcon-7b,gsm8k/245,0.0,,,
322502,gsm8k,falcon-7b,gsm8k/246,0.0,,,
322503,gsm8k,falcon-7b,gsm8k/247,0.0,,,
322504,gsm8k,falcon-7b,gsm8k/248,1.0,,,
322505,gsm8k,falcon-7b,gsm8k/249,0.0,,,
322506,gsm8k,falcon-7b,gsm8k/250,0.0,,,
322507,gsm8k,falcon-7b,gsm8k/251,1.0,,,
322508,gsm8k,falcon-7b,gsm8k/252,0.0,,,
322509,gsm8k,falcon-7b,gsm8k/253,1.0,,,
322510,gsm8k,falcon-7b,gsm8k/254,0.0,,,
322511,gsm8k,falcon-7b,gsm8k/255,0.0,,,
322512,gsm8k,falcon-7b,gsm8k/256,0.0,,,
322513,gsm8k,falcon-7b,gsm8k/257,0.0,,,
322514,gsm8k,falcon-7b,gsm8k/258,1.0,,,
322515,gsm8k,falcon-7b,gsm8k/259,0.0,,,
322516,gsm8k,falcon-7b,gsm8k/260,0.0,,,
322517,gsm8k,falcon-7b,gsm8k/261,0.0,,,
322518,gsm8k,falcon-7b,gsm8k/262,0.0,,,
322519,gsm8k,falcon-7b,gsm8k/263,1.0,,,
322520,gsm8k,falcon-7b,gsm8k/264,0.0,,,
322521,gsm8k,falcon-7b,gsm8k/265,0.0,,,
322522,gsm8k,falcon-7b,gsm8k/266,0.0,,,
322523,gsm8k,falcon-7b,gsm8k/267,0.0,,,
322524,gsm8k,falcon-7b,gsm8k/268,1.0,,,
322525,gsm8k,falcon-7b,gsm8k/269,0.0,,,
322526,gsm8k,falcon-7b,gsm8k/270,0.0,,,
322527,gsm8k,falcon-7b,gsm8k/271,0.0,,,
322528,gsm8k,falcon-7b,gsm8k/272,0.0,,,
322529,gsm8k,falcon-7b,gsm8k/273,0.0,,,
322530,gsm8k,falcon-7b,gsm8k/274,0.0,,,
322531,gsm8k,falcon-7b,gsm8k/275,0.0,,,
322532,gsm8k,falcon-7b,gsm8k/276,0.0,,,
322533,gsm8k,falcon-7b,gsm8k/277,0.0,,,
322534,gsm8k,falcon-7b,gsm8k/278,0.0,,,
322535,gsm8k,falcon-7b,gsm8k/279,0.0,,,
322536,gsm8k,falcon-7b,gsm8k/280,0.0,,,
322537,gsm8k,falcon-7b,gsm8k/281,0.0,,,
322538,gsm8k,falcon-7b,gsm8k/282,0.0,,,
322539,gsm8k,falcon-7b,gsm8k/283,0.0,,,
322540,gsm8k,falcon-7b,gsm8k/284,0.0,,,
322541,gsm8k,falcon-7b,gsm8k/285,1.0,,,
322542,gsm8k,falcon-7b,gsm8k/286,0.0,,,
322543,gsm8k,falcon-7b,gsm8k/287,0.0,,,
322544,gsm8k,falcon-7b,gsm8k/288,0.0,,,
322545,gsm8k,falcon-7b,gsm8k/289,0.0,,,
322546,gsm8k,falcon-7b,gsm8k/290,0.0,,,
322547,gsm8k,falcon-7b,gsm8k/291,0.0,,,
322548,gsm8k,falcon-7b,gsm8k/292,0.0,,,
322549,gsm8k,falcon-7b,gsm8k/293,0.0,,,
322550,gsm8k,falcon-7b,gsm8k/294,0.0,,,
322551,gsm8k,falcon-7b,gsm8k/295,0.0,,,
322552,gsm8k,falcon-7b,gsm8k/296,0.0,,,
322553,gsm8k,falcon-7b,gsm8k/297,0.0,,,
322554,gsm8k,falcon-7b,gsm8k/298,0.0,,,
322555,gsm8k,falcon-7b,gsm8k/299,0.0,,,
322556,gsm8k,falcon-7b,gsm8k/300,0.0,,,
322557,gsm8k,falcon-7b,gsm8k/301,0.0,,,
322558,gsm8k,falcon-7b,gsm8k/302,0.0,,,
322559,gsm8k,falcon-7b,gsm8k/303,0.0,,,
322560,gsm8k,falcon-7b,gsm8k/304,0.0,,,
322561,gsm8k,falcon-7b,gsm8k/305,1.0,,,
322562,gsm8k,falcon-7b,gsm8k/306,0.0,,,
322563,gsm8k,falcon-7b,gsm8k/307,0.0,,,
322564,gsm8k,falcon-7b,gsm8k/308,0.0,,,
322565,gsm8k,falcon-7b,gsm8k/309,0.0,,,
322566,gsm8k,falcon-7b,gsm8k/310,0.0,,,
322567,gsm8k,falcon-7b,gsm8k/311,0.0,,,
322568,gsm8k,falcon-7b,gsm8k/312,0.0,,,
322569,gsm8k,falcon-7b,gsm8k/313,0.0,,,
322570,gsm8k,falcon-7b,gsm8k/314,0.0,,,
322571,gsm8k,falcon-7b,gsm8k/315,0.0,,,
322572,gsm8k,falcon-7b,gsm8k/316,0.0,,,
322573,gsm8k,falcon-7b,gsm8k/317,0.0,,,
322574,gsm8k,falcon-7b,gsm8k/318,0.0,,,
322575,gsm8k,falcon-7b,gsm8k/319,1.0,,,
322576,gsm8k,falcon-7b,gsm8k/320,0.0,,,
322577,gsm8k,falcon-7b,gsm8k/321,0.0,,,
322578,gsm8k,falcon-7b,gsm8k/322,0.0,,,
322579,gsm8k,falcon-7b,gsm8k/323,0.0,,,
322580,gsm8k,falcon-7b,gsm8k/324,0.0,,,
322581,gsm8k,falcon-7b,gsm8k/325,0.0,,,
322582,gsm8k,falcon-7b,gsm8k/326,0.0,,,
322583,gsm8k,falcon-7b,gsm8k/327,0.0,,,
322584,gsm8k,falcon-7b,gsm8k/328,0.0,,,
322585,gsm8k,falcon-7b,gsm8k/329,1.0,,,
322586,gsm8k,falcon-7b,gsm8k/330,0.0,,,
322587,gsm8k,falcon-7b,gsm8k/331,0.0,,,
322588,gsm8k,falcon-7b,gsm8k/332,1.0,,,
322589,gsm8k,falcon-7b,gsm8k/333,1.0,,,
322590,gsm8k,falcon-7b,gsm8k/334,0.0,,,
322591,gsm8k,falcon-7b,gsm8k/335,0.0,,,
322592,gsm8k,falcon-7b,gsm8k/336,0.0,,,
322593,gsm8k,falcon-7b,gsm8k/337,0.0,,,
322594,gsm8k,falcon-7b,gsm8k/338,0.0,,,
322595,gsm8k,falcon-7b,gsm8k/339,0.0,,,
322596,gsm8k,falcon-7b,gsm8k/340,0.0,,,
322597,gsm8k,falcon-7b,gsm8k/341,0.0,,,
322598,gsm8k,falcon-7b,gsm8k/342,0.0,,,
322599,gsm8k,falcon-7b,gsm8k/343,0.0,,,
322600,gsm8k,falcon-7b,gsm8k/344,1.0,,,
322601,gsm8k,falcon-7b,gsm8k/345,0.0,,,
322602,gsm8k,falcon-7b,gsm8k/346,0.0,,,
322603,gsm8k,falcon-7b,gsm8k/347,0.0,,,
322604,gsm8k,falcon-7b,gsm8k/348,0.0,,,
322605,gsm8k,falcon-7b,gsm8k/349,0.0,,,
322606,gsm8k,falcon-7b,gsm8k/350,0.0,,,
322607,gsm8k,falcon-7b,gsm8k/351,0.0,,,
322608,gsm8k,falcon-7b,gsm8k/352,0.0,,,
322609,gsm8k,falcon-7b,gsm8k/353,0.0,,,
322610,gsm8k,falcon-7b,gsm8k/354,0.0,,,
322611,gsm8k,falcon-7b,gsm8k/355,0.0,,,
322612,gsm8k,falcon-7b,gsm8k/356,0.0,,,
322613,gsm8k,falcon-7b,gsm8k/357,0.0,,,
322614,gsm8k,falcon-7b,gsm8k/358,0.0,,,
322615,gsm8k,falcon-7b,gsm8k/359,0.0,,,
322616,gsm8k,falcon-7b,gsm8k/360,0.0,,,
322617,gsm8k,falcon-7b,gsm8k/361,0.0,,,
322618,gsm8k,falcon-7b,gsm8k/362,0.0,,,
322619,gsm8k,falcon-7b,gsm8k/363,0.0,,,
322620,gsm8k,falcon-7b,gsm8k/364,0.0,,,
322621,gsm8k,falcon-7b,gsm8k/365,1.0,,,
322622,gsm8k,falcon-7b,gsm8k/366,0.0,,,
322623,gsm8k,falcon-7b,gsm8k/367,0.0,,,
322624,gsm8k,falcon-7b,gsm8k/368,0.0,,,
322625,gsm8k,falcon-7b,gsm8k/369,0.0,,,
322626,gsm8k,falcon-7b,gsm8k/370,1.0,,,
322627,gsm8k,falcon-7b,gsm8k/371,0.0,,,
322628,gsm8k,falcon-7b,gsm8k/372,0.0,,,
322629,gsm8k,falcon-7b,gsm8k/373,1.0,,,
322630,gsm8k,falcon-7b,gsm8k/374,0.0,,,
322631,gsm8k,falcon-7b,gsm8k/375,1.0,,,
322632,gsm8k,falcon-7b,gsm8k/376,0.0,,,
322633,gsm8k,falcon-7b,gsm8k/377,0.0,,,
322634,gsm8k,falcon-7b,gsm8k/378,0.0,,,
322635,gsm8k,falcon-7b,gsm8k/379,1.0,,,
322636,gsm8k,falcon-7b,gsm8k/380,0.0,,,
322637,gsm8k,falcon-7b,gsm8k/381,1.0,,,
322638,gsm8k,falcon-7b,gsm8k/382,0.0,,,
322639,gsm8k,falcon-7b,gsm8k/383,0.0,,,
322640,gsm8k,falcon-7b,gsm8k/384,0.0,,,
322641,gsm8k,falcon-7b,gsm8k/385,0.0,,,
322642,gsm8k,falcon-7b,gsm8k/386,0.0,,,
322643,gsm8k,falcon-7b,gsm8k/387,1.0,,,
322644,gsm8k,falcon-7b,gsm8k/388,0.0,,,
322645,gsm8k,falcon-7b,gsm8k/389,0.0,,,
322646,gsm8k,falcon-7b,gsm8k/390,1.0,,,
322647,gsm8k,falcon-7b,gsm8k/391,0.0,,,
322648,gsm8k,falcon-7b,gsm8k/392,0.0,,,
322649,gsm8k,falcon-7b,gsm8k/393,0.0,,,
322650,gsm8k,falcon-7b,gsm8k/394,0.0,,,
322651,gsm8k,falcon-7b,gsm8k/395,0.0,,,
322652,gsm8k,falcon-7b,gsm8k/396,0.0,,,
322653,gsm8k,falcon-7b,gsm8k/397,0.0,,,
322654,gsm8k,falcon-7b,gsm8k/398,0.0,,,
322655,gsm8k,falcon-7b,gsm8k/399,0.0,,,
322656,gsm8k,falcon-7b,gsm8k/400,1.0,,,
322657,gsm8k,falcon-7b,gsm8k/401,0.0,,,
322658,gsm8k,falcon-7b,gsm8k/402,0.0,,,
322659,gsm8k,falcon-7b,gsm8k/403,0.0,,,
322660,gsm8k,falcon-7b,gsm8k/404,0.0,,,
322661,gsm8k,falcon-7b,gsm8k/405,0.0,,,
322662,gsm8k,falcon-7b,gsm8k/406,0.0,,,
322663,gsm8k,falcon-7b,gsm8k/407,0.0,,,
322664,gsm8k,falcon-7b,gsm8k/408,0.0,,,
322665,gsm8k,falcon-7b,gsm8k/409,0.0,,,
322666,gsm8k,falcon-7b,gsm8k/410,0.0,,,
322667,gsm8k,falcon-7b,gsm8k/411,0.0,,,
322668,gsm8k,falcon-7b,gsm8k/412,0.0,,,
322669,gsm8k,falcon-7b,gsm8k/413,0.0,,,
322670,gsm8k,falcon-7b,gsm8k/414,0.0,,,
322671,gsm8k,falcon-7b,gsm8k/415,0.0,,,
322672,gsm8k,falcon-7b,gsm8k/416,0.0,,,
322673,gsm8k,falcon-7b,gsm8k/417,0.0,,,
322674,gsm8k,falcon-7b,gsm8k/418,0.0,,,
322675,gsm8k,falcon-7b,gsm8k/419,0.0,,,
322676,gsm8k,falcon-7b,gsm8k/420,0.0,,,
322677,gsm8k,falcon-7b,gsm8k/421,0.0,,,
322678,gsm8k,falcon-7b,gsm8k/422,0.0,,,
322679,gsm8k,falcon-7b,gsm8k/423,0.0,,,
322680,gsm8k,falcon-7b,gsm8k/424,0.0,,,
322681,gsm8k,falcon-7b,gsm8k/425,0.0,,,
322682,gsm8k,falcon-7b,gsm8k/426,0.0,,,
322683,gsm8k,falcon-7b,gsm8k/427,0.0,,,
322684,gsm8k,falcon-7b,gsm8k/428,0.0,,,
322685,gsm8k,falcon-7b,gsm8k/429,0.0,,,
322686,gsm8k,falcon-7b,gsm8k/430,0.0,,,
322687,gsm8k,falcon-7b,gsm8k/431,0.0,,,
322688,gsm8k,falcon-7b,gsm8k/432,0.0,,,
322689,gsm8k,falcon-7b,gsm8k/433,0.0,,,
322690,gsm8k,falcon-7b,gsm8k/434,0.0,,,
322691,gsm8k,falcon-7b,gsm8k/435,1.0,,,
322692,gsm8k,falcon-7b,gsm8k/436,0.0,,,
322693,gsm8k,falcon-7b,gsm8k/437,0.0,,,
322694,gsm8k,falcon-7b,gsm8k/438,1.0,,,
322695,gsm8k,falcon-7b,gsm8k/439,0.0,,,
322696,gsm8k,falcon-7b,gsm8k/440,0.0,,,
322697,gsm8k,falcon-7b,gsm8k/441,0.0,,,
322698,gsm8k,falcon-7b,gsm8k/442,0.0,,,
322699,gsm8k,falcon-7b,gsm8k/443,0.0,,,
322700,gsm8k,falcon-7b,gsm8k/444,0.0,,,
322701,gsm8k,falcon-7b,gsm8k/445,0.0,,,
322702,gsm8k,falcon-7b,gsm8k/446,0.0,,,
322703,gsm8k,falcon-7b,gsm8k/447,1.0,,,
322704,gsm8k,falcon-7b,gsm8k/448,0.0,,,
