,benchmark_id,model,example_id,pass1,N,date,hyperparams
153,humaneval+,claude-3-haiku-20240307,HumanEval/153,1.0,,,
154,humaneval+,claude-3-haiku-20240307,HumanEval/154,1.0,,,
155,humaneval+,claude-3-haiku-20240307,HumanEval/155,0.0,,,
156,humaneval+,claude-3-haiku-20240307,HumanEval/156,1.0,,,
157,humaneval+,claude-3-haiku-20240307,HumanEval/157,1.0,,,
158,humaneval+,claude-3-haiku-20240307,HumanEval/158,1.0,,,
159,humaneval+,claude-3-haiku-20240307,HumanEval/159,1.0,,,
160,humaneval+,claude-3-haiku-20240307,HumanEval/160,0.0,,,
161,humaneval+,claude-3-haiku-20240307,HumanEval/161,1.0,,,
162,humaneval+,claude-3-haiku-20240307,HumanEval/162,1.0,,,
163,humaneval+,claude-3-haiku-20240307,HumanEval/163,0.0,,,
164,humaneval+,code-millenials-34b,HumanEval/0,1.0,,,
165,humaneval+,code-millenials-34b,HumanEval/1,1.0,,,
166,humaneval+,code-millenials-34b,HumanEval/2,1.0,,,
167,humaneval+,code-millenials-34b,HumanEval/3,1.0,,,
168,humaneval+,code-millenials-34b,HumanEval/4,1.0,,,
169,humaneval+,code-millenials-34b,HumanEval/5,1.0,,,
170,humaneval+,code-millenials-34b,HumanEval/6,1.0,,,
171,humaneval+,code-millenials-34b,HumanEval/7,1.0,,,
172,humaneval+,code-millenials-34b,HumanEval/8,1.0,,,
173,humaneval+,code-millenials-34b,HumanEval/9,1.0,,,
174,humaneval+,code-millenials-34b,HumanEval/10,1.0,,,
175,humaneval+,code-millenials-34b,HumanEval/11,1.0,,,
176,humaneval+,code-millenials-34b,HumanEval/12,1.0,,,
177,humaneval+,code-millenials-34b,HumanEval/13,1.0,,,
178,humaneval+,code-millenials-34b,HumanEval/14,1.0,,,
179,humaneval+,code-millenials-34b,HumanEval/15,1.0,,,
180,humaneval+,code-millenials-34b,HumanEval/16,1.0,,,
181,humaneval+,code-millenials-34b,HumanEval/17,1.0,,,
182,humaneval+,code-millenials-34b,HumanEval/18,1.0,,,
183,humaneval+,code-millenials-34b,HumanEval/19,1.0,,,
184,humaneval+,code-millenials-34b,HumanEval/20,1.0,,,
185,humaneval+,code-millenials-34b,HumanEval/21,1.0,,,
186,humaneval+,code-millenials-34b,HumanEval/22,1.0,,,
187,humaneval+,code-millenials-34b,HumanEval/23,1.0,,,
188,humaneval+,code-millenials-34b,HumanEval/24,1.0,,,
189,humaneval+,code-millenials-34b,HumanEval/25,0.0,,,
190,humaneval+,code-millenials-34b,HumanEval/26,0.0,,,
191,humaneval+,code-millenials-34b,HumanEval/27,1.0,,,
192,humaneval+,code-millenials-34b,HumanEval/28,1.0,,,
193,humaneval+,code-millenials-34b,HumanEval/29,1.0,,,
194,humaneval+,code-millenials-34b,HumanEval/30,1.0,,,
195,humaneval+,code-millenials-34b,HumanEval/31,1.0,,,
196,humaneval+,code-millenials-34b,HumanEval/32,0.0,,,
197,humaneval+,code-millenials-34b,HumanEval/33,0.0,,,
198,humaneval+,code-millenials-34b,HumanEval/34,1.0,,,
199,humaneval+,code-millenials-34b,HumanEval/35,1.0,,,
200,humaneval+,code-millenials-34b,HumanEval/36,1.0,,,
201,humaneval+,code-millenials-34b,HumanEval/37,1.0,,,
202,humaneval+,code-millenials-34b,HumanEval/38,1.0,,,
203,humaneval+,code-millenials-34b,HumanEval/39,1.0,,,
204,humaneval+,code-millenials-34b,HumanEval/40,1.0,,,
205,humaneval+,code-millenials-34b,HumanEval/41,1.0,,,
206,humaneval+,code-millenials-34b,HumanEval/42,1.0,,,
207,humaneval+,code-millenials-34b,HumanEval/43,1.0,,,
208,humaneval+,code-millenials-34b,HumanEval/44,0.0,,,
209,humaneval+,code-millenials-34b,HumanEval/45,1.0,,,
210,humaneval+,code-millenials-34b,HumanEval/46,1.0,,,
211,humaneval+,code-millenials-34b,HumanEval/47,1.0,,,
212,humaneval+,code-millenials-34b,HumanEval/48,1.0,,,
213,humaneval+,code-millenials-34b,HumanEval/49,1.0,,,
214,humaneval+,code-millenials-34b,HumanEval/50,1.0,,,
215,humaneval+,code-millenials-34b,HumanEval/51,1.0,,,
216,humaneval+,code-millenials-34b,HumanEval/52,1.0,,,
217,humaneval+,code-millenials-34b,HumanEval/53,1.0,,,
218,humaneval+,code-millenials-34b,HumanEval/54,0.0,,,
219,humaneval+,code-millenials-34b,HumanEval/55,0.0,,,
220,humaneval+,code-millenials-34b,HumanEval/56,1.0,,,
221,humaneval+,code-millenials-34b,HumanEval/57,1.0,,,
222,humaneval+,code-millenials-34b,HumanEval/58,1.0,,,
223,humaneval+,code-millenials-34b,HumanEval/59,1.0,,,
224,humaneval+,code-millenials-34b,HumanEval/60,1.0,,,
225,humaneval+,code-millenials-34b,HumanEval/61,1.0,,,
226,humaneval+,code-millenials-34b,HumanEval/62,1.0,,,
227,humaneval+,code-millenials-34b,HumanEval/63,1.0,,,
228,humaneval+,code-millenials-34b,HumanEval/64,0.0,,,
229,humaneval+,code-millenials-34b,HumanEval/65,0.0,,,
230,humaneval+,code-millenials-34b,HumanEval/66,1.0,,,
231,humaneval+,code-millenials-34b,HumanEval/67,1.0,,,
232,humaneval+,code-millenials-34b,HumanEval/68,1.0,,,
233,humaneval+,code-millenials-34b,HumanEval/69,1.0,,,
234,humaneval+,code-millenials-34b,HumanEval/70,1.0,,,
235,humaneval+,code-millenials-34b,HumanEval/71,1.0,,,
236,humaneval+,code-millenials-34b,HumanEval/72,1.0,,,
237,humaneval+,code-millenials-34b,HumanEval/73,1.0,,,
238,humaneval+,code-millenials-34b,HumanEval/74,0.0,,,
239,humaneval+,code-millenials-34b,HumanEval/75,0.0,,,
240,humaneval+,code-millenials-34b,HumanEval/76,0.0,,,
241,humaneval+,code-millenials-34b,HumanEval/77,1.0,,,
242,humaneval+,code-millenials-34b,HumanEval/78,1.0,,,
243,humaneval+,code-millenials-34b,HumanEval/79,1.0,,,
244,humaneval+,code-millenials-34b,HumanEval/80,1.0,,,
245,humaneval+,code-millenials-34b,HumanEval/81,1.0,,,
246,humaneval+,code-millenials-34b,HumanEval/82,1.0,,,
247,humaneval+,code-millenials-34b,HumanEval/83,0.0,,,
248,humaneval+,code-millenials-34b,HumanEval/84,0.0,,,
249,humaneval+,code-millenials-34b,HumanEval/85,1.0,,,
250,humaneval+,code-millenials-34b,HumanEval/86,1.0,,,
251,humaneval+,code-millenials-34b,HumanEval/87,1.0,,,
252,humaneval+,code-millenials-34b,HumanEval/88,1.0,,,
253,humaneval+,code-millenials-34b,HumanEval/89,1.0,,,
254,humaneval+,code-millenials-34b,HumanEval/90,0.0,,,
255,humaneval+,code-millenials-34b,HumanEval/91,0.0,,,
256,humaneval+,code-millenials-34b,HumanEval/92,1.0,,,
257,humaneval+,code-millenials-34b,HumanEval/93,0.0,,,
258,humaneval+,code-millenials-34b,HumanEval/94,1.0,,,
259,humaneval+,code-millenials-34b,HumanEval/95,1.0,,,
260,humaneval+,code-millenials-34b,HumanEval/96,1.0,,,
261,humaneval+,code-millenials-34b,HumanEval/97,0.0,,,
262,humaneval+,code-millenials-34b,HumanEval/98,1.0,,,
263,humaneval+,code-millenials-34b,HumanEval/99,1.0,,,
264,humaneval+,code-millenials-34b,HumanEval/100,0.0,,,
265,humaneval+,code-millenials-34b,HumanEval/101,0.0,,,
266,humaneval+,code-millenials-34b,HumanEval/102,0.0,,,
267,humaneval+,code-millenials-34b,HumanEval/103,1.0,,,
268,humaneval+,code-millenials-34b,HumanEval/104,1.0,,,
269,humaneval+,code-millenials-34b,HumanEval/105,1.0,,,
270,humaneval+,code-millenials-34b,HumanEval/106,1.0,,,
271,humaneval+,code-millenials-34b,HumanEval/107,0.0,,,
272,humaneval+,code-millenials-34b,HumanEval/108,0.0,,,
273,humaneval+,code-millenials-34b,HumanEval/109,0.0,,,
274,humaneval+,code-millenials-34b,HumanEval/110,1.0,,,
275,humaneval+,code-millenials-34b,HumanEval/111,1.0,,,
276,humaneval+,code-millenials-34b,HumanEval/112,1.0,,,
277,humaneval+,code-millenials-34b,HumanEval/113,1.0,,,
278,humaneval+,code-millenials-34b,HumanEval/114,0.0,,,
279,humaneval+,code-millenials-34b,HumanEval/115,0.0,,,
280,humaneval+,code-millenials-34b,HumanEval/116,1.0,,,
281,humaneval+,code-millenials-34b,HumanEval/117,1.0,,,
282,humaneval+,code-millenials-34b,HumanEval/118,1.0,,,
283,humaneval+,code-millenials-34b,HumanEval/119,0.0,,,
284,humaneval+,code-millenials-34b,HumanEval/120,1.0,,,
285,humaneval+,code-millenials-34b,HumanEval/121,1.0,,,
286,humaneval+,code-millenials-34b,HumanEval/122,0.0,,,
287,humaneval+,code-millenials-34b,HumanEval/123,1.0,,,
288,humaneval+,code-millenials-34b,HumanEval/124,1.0,,,
289,humaneval+,code-millenials-34b,HumanEval/125,0.0,,,
290,humaneval+,code-millenials-34b,HumanEval/126,0.0,,,
291,humaneval+,code-millenials-34b,HumanEval/127,1.0,,,
292,humaneval+,code-millenials-34b,HumanEval/128,1.0,,,
293,humaneval+,code-millenials-34b,HumanEval/129,0.0,,,
294,humaneval+,code-millenials-34b,HumanEval/130,0.0,,,
295,humaneval+,code-millenials-34b,HumanEval/131,0.0,,,
296,humaneval+,code-millenials-34b,HumanEval/132,0.0,,,
297,humaneval+,code-millenials-34b,HumanEval/133,1.0,,,
298,humaneval+,code-millenials-34b,HumanEval/134,0.0,,,
299,humaneval+,code-millenials-34b,HumanEval/135,0.0,,,
300,humaneval+,code-millenials-34b,HumanEval/136,1.0,,,
301,humaneval+,code-millenials-34b,HumanEval/137,0.0,,,
302,humaneval+,code-millenials-34b,HumanEval/138,0.0,,,
303,humaneval+,code-millenials-34b,HumanEval/139,1.0,,,
304,humaneval+,code-millenials-34b,HumanEval/140,0.0,,,
305,humaneval+,code-millenials-34b,HumanEval/141,0.0,,,
306,humaneval+,code-millenials-34b,HumanEval/142,1.0,,,
307,humaneval+,code-millenials-34b,HumanEval/143,1.0,,,
308,humaneval+,code-millenials-34b,HumanEval/144,1.0,,,
309,humaneval+,code-millenials-34b,HumanEval/145,0.0,,,
310,humaneval+,code-millenials-34b,HumanEval/146,1.0,,,
311,humaneval+,code-millenials-34b,HumanEval/147,0.0,,,
312,humaneval+,code-millenials-34b,HumanEval/148,1.0,,,
313,humaneval+,code-millenials-34b,HumanEval/149,1.0,,,
314,humaneval+,code-millenials-34b,HumanEval/150,1.0,,,
315,humaneval+,code-millenials-34b,HumanEval/151,1.0,,,
316,humaneval+,code-millenials-34b,HumanEval/152,1.0,,,
317,humaneval+,code-millenials-34b,HumanEval/153,0.0,,,
318,humaneval+,code-millenials-34b,HumanEval/154,0.0,,,
319,humaneval+,code-millenials-34b,HumanEval/155,1.0,,,
320,humaneval+,code-millenials-34b,HumanEval/156,1.0,,,
321,humaneval+,code-millenials-34b,HumanEval/157,1.0,,,
322,humaneval+,code-millenials-34b,HumanEval/158,1.0,,,
323,humaneval+,code-millenials-34b,HumanEval/159,1.0,,,
324,humaneval+,code-millenials-34b,HumanEval/160,0.0,,,
325,humaneval+,code-millenials-34b,HumanEval/161,1.0,,,
326,humaneval+,code-millenials-34b,HumanEval/162,1.0,,,
327,humaneval+,code-millenials-34b,HumanEval/163,0.0,,,
328,humaneval+,speechless-coding-7b-16k-tora,HumanEval/0,0.0,,,
329,humaneval+,speechless-coding-7b-16k-tora,HumanEval/1,0.0,,,
330,humaneval+,speechless-coding-7b-16k-tora,HumanEval/2,0.0,,,
331,humaneval+,speechless-coding-7b-16k-tora,HumanEval/3,1.0,,,
332,humaneval+,speechless-coding-7b-16k-tora,HumanEval/4,1.0,,,
333,humaneval+,speechless-coding-7b-16k-tora,HumanEval/5,1.0,,,
334,humaneval+,speechless-coding-7b-16k-tora,HumanEval/6,0.0,,,
335,humaneval+,speechless-coding-7b-16k-tora,HumanEval/7,1.0,,,
336,humaneval+,speechless-coding-7b-16k-tora,HumanEval/8,0.0,,,
337,humaneval+,speechless-coding-7b-16k-tora,HumanEval/9,1.0,,,
338,humaneval+,speechless-coding-7b-16k-tora,HumanEval/10,0.0,,,
339,humaneval+,speechless-coding-7b-16k-tora,HumanEval/11,1.0,,,
340,humaneval+,speechless-coding-7b-16k-tora,HumanEval/12,1.0,,,
341,humaneval+,speechless-coding-7b-16k-tora,HumanEval/13,1.0,,,
342,humaneval+,speechless-coding-7b-16k-tora,HumanEval/14,1.0,,,
343,humaneval+,speechless-coding-7b-16k-tora,HumanEval/15,1.0,,,
344,humaneval+,speechless-coding-7b-16k-tora,HumanEval/16,1.0,,,
345,humaneval+,speechless-coding-7b-16k-tora,HumanEval/17,1.0,,,
346,humaneval+,speechless-coding-7b-16k-tora,HumanEval/18,1.0,,,
347,humaneval+,speechless-coding-7b-16k-tora,HumanEval/19,0.0,,,
348,humaneval+,speechless-coding-7b-16k-tora,HumanEval/20,1.0,,,
349,humaneval+,speechless-coding-7b-16k-tora,HumanEval/21,1.0,,,
350,humaneval+,speechless-coding-7b-16k-tora,HumanEval/22,0.0,,,
351,humaneval+,speechless-coding-7b-16k-tora,HumanEval/23,1.0,,,
352,humaneval+,speechless-coding-7b-16k-tora,HumanEval/24,1.0,,,
353,humaneval+,speechless-coding-7b-16k-tora,HumanEval/25,1.0,,,
354,humaneval+,speechless-coding-7b-16k-tora,HumanEval/26,0.0,,,
355,humaneval+,speechless-coding-7b-16k-tora,HumanEval/27,1.0,,,
356,humaneval+,speechless-coding-7b-16k-tora,HumanEval/28,1.0,,,
357,humaneval+,speechless-coding-7b-16k-tora,HumanEval/29,1.0,,,
358,humaneval+,speechless-coding-7b-16k-tora,HumanEval/30,1.0,,,
359,humaneval+,speechless-coding-7b-16k-tora,HumanEval/31,1.0,,,
360,humaneval+,speechless-coding-7b-16k-tora,HumanEval/32,0.0,,,
361,humaneval+,speechless-coding-7b-16k-tora,HumanEval/33,0.0,,,
362,humaneval+,speechless-coding-7b-16k-tora,HumanEval/34,1.0,,,
363,humaneval+,speechless-coding-7b-16k-tora,HumanEval/35,1.0,,,
364,humaneval+,speechless-coding-7b-16k-tora,HumanEval/36,1.0,,,
365,humaneval+,speechless-coding-7b-16k-tora,HumanEval/37,1.0,,,
366,humaneval+,speechless-coding-7b-16k-tora,HumanEval/38,1.0,,,
367,humaneval+,speechless-coding-7b-16k-tora,HumanEval/39,1.0,,,
368,humaneval+,speechless-coding-7b-16k-tora,HumanEval/40,0.0,,,
369,humaneval+,speechless-coding-7b-16k-tora,HumanEval/41,0.0,,,
370,humaneval+,speechless-coding-7b-16k-tora,HumanEval/42,1.0,,,
371,humaneval+,speechless-coding-7b-16k-tora,HumanEval/43,1.0,,,
372,humaneval+,speechless-coding-7b-16k-tora,HumanEval/44,1.0,,,
373,humaneval+,speechless-coding-7b-16k-tora,HumanEval/45,1.0,,,
374,humaneval+,speechless-coding-7b-16k-tora,HumanEval/46,0.0,,,
375,humaneval+,speechless-coding-7b-16k-tora,HumanEval/47,1.0,,,
376,humaneval+,speechless-coding-7b-16k-tora,HumanEval/48,0.0,,,
377,humaneval+,speechless-coding-7b-16k-tora,HumanEval/49,1.0,,,
378,humaneval+,speechless-coding-7b-16k-tora,HumanEval/50,1.0,,,
379,humaneval+,speechless-coding-7b-16k-tora,HumanEval/51,1.0,,,
380,humaneval+,speechless-coding-7b-16k-tora,HumanEval/52,1.0,,,
381,humaneval+,speechless-coding-7b-16k-tora,HumanEval/53,1.0,,,
382,humaneval+,speechless-coding-7b-16k-tora,HumanEval/54,0.0,,,
383,humaneval+,speechless-coding-7b-16k-tora,HumanEval/55,0.0,,,
384,humaneval+,speechless-coding-7b-16k-tora,HumanEval/56,1.0,,,
385,humaneval+,speechless-coding-7b-16k-tora,HumanEval/57,1.0,,,
386,humaneval+,speechless-coding-7b-16k-tora,HumanEval/58,1.0,,,
387,humaneval+,speechless-coding-7b-16k-tora,HumanEval/59,1.0,,,
388,humaneval+,speechless-coding-7b-16k-tora,HumanEval/60,1.0,,,
389,humaneval+,speechless-coding-7b-16k-tora,HumanEval/61,1.0,,,
390,humaneval+,speechless-coding-7b-16k-tora,HumanEval/62,0.0,,,
391,humaneval+,speechless-coding-7b-16k-tora,HumanEval/63,0.0,,,
392,humaneval+,speechless-coding-7b-16k-tora,HumanEval/64,0.0,,,
393,humaneval+,speechless-coding-7b-16k-tora,HumanEval/65,0.0,,,
394,humaneval+,speechless-coding-7b-16k-tora,HumanEval/66,1.0,,,
395,humaneval+,speechless-coding-7b-16k-tora,HumanEval/67,0.0,,,
396,humaneval+,speechless-coding-7b-16k-tora,HumanEval/68,1.0,,,
397,humaneval+,speechless-coding-7b-16k-tora,HumanEval/69,1.0,,,
398,humaneval+,speechless-coding-7b-16k-tora,HumanEval/70,0.0,,,
