,benchmark_id,model,example_id,pass1,count,date,hyperparams
38438,mbpp,code-llama-multi-7b,Mbpp/116,1.0,,,
38439,mbpp,code-llama-multi-7b,Mbpp/118,1.0,,,
38440,mbpp,code-llama-multi-7b,Mbpp/119,0.0,,,
38441,mbpp,code-llama-multi-7b,Mbpp/120,0.0,,,
38442,mbpp,code-llama-multi-7b,Mbpp/123,0.0,,,
38443,mbpp,code-llama-multi-7b,Mbpp/124,0.0,,,
38444,mbpp,code-llama-multi-7b,Mbpp/125,0.0,,,
38445,mbpp,code-llama-multi-7b,Mbpp/126,1.0,,,
38446,mbpp,code-llama-multi-7b,Mbpp/127,0.0,,,
38447,mbpp,code-llama-multi-7b,Mbpp/128,1.0,,,
38448,mbpp,code-llama-multi-7b,Mbpp/129,0.0,,,
38449,mbpp,code-llama-multi-7b,Mbpp/130,1.0,,,
38450,mbpp,code-llama-multi-7b,Mbpp/131,0.0,,,
38451,mbpp,code-llama-multi-7b,Mbpp/132,1.0,,,
38452,mbpp,code-llama-multi-7b,Mbpp/133,1.0,,,
38453,mbpp,code-llama-multi-7b,Mbpp/135,0.0,,,
38454,mbpp,code-llama-multi-7b,Mbpp/137,1.0,,,
38455,mbpp,code-llama-multi-7b,Mbpp/138,0.0,,,
38456,mbpp,code-llama-multi-7b,Mbpp/139,1.0,,,
38457,mbpp,code-llama-multi-7b,Mbpp/140,0.0,,,
38458,mbpp,code-llama-multi-7b,Mbpp/141,1.0,,,
38459,mbpp,code-llama-multi-7b,Mbpp/142,1.0,,,
38460,mbpp,code-llama-multi-7b,Mbpp/145,1.0,,,
38461,mbpp,code-llama-multi-7b,Mbpp/160,0.0,,,
38462,mbpp,code-llama-multi-7b,Mbpp/161,1.0,,,
38463,mbpp,code-llama-multi-7b,Mbpp/162,1.0,,,
38464,mbpp,code-llama-multi-7b,Mbpp/165,0.0,,,
38465,mbpp,code-llama-multi-7b,Mbpp/166,0.0,,,
38466,mbpp,code-llama-multi-7b,Mbpp/167,1.0,,,
38467,mbpp,code-llama-multi-7b,Mbpp/168,1.0,,,
38468,mbpp,code-llama-multi-7b,Mbpp/170,1.0,,,
38469,mbpp,code-llama-multi-7b,Mbpp/171,1.0,,,
38470,mbpp,code-llama-multi-7b,Mbpp/172,1.0,,,
38471,mbpp,code-llama-multi-7b,Mbpp/222,1.0,,,
38472,mbpp,code-llama-multi-7b,Mbpp/223,0.0,,,
38473,mbpp,code-llama-multi-7b,Mbpp/224,1.0,,,
38474,mbpp,code-llama-multi-7b,Mbpp/226,1.0,,,
38475,mbpp,code-llama-multi-7b,Mbpp/227,1.0,,,
38476,mbpp,code-llama-multi-7b,Mbpp/230,1.0,,,
38477,mbpp,code-llama-multi-7b,Mbpp/232,1.0,,,
38478,mbpp,code-llama-multi-7b,Mbpp/233,0.0,,,
38479,mbpp,code-llama-multi-7b,Mbpp/234,1.0,,,
38480,mbpp,code-llama-multi-7b,Mbpp/235,0.0,,,
38481,mbpp,code-llama-multi-7b,Mbpp/237,0.0,,,
38482,mbpp,code-llama-multi-7b,Mbpp/238,0.0,,,
38483,mbpp,code-llama-multi-7b,Mbpp/239,0.0,,,
38484,mbpp,code-llama-multi-7b,Mbpp/240,0.0,,,
38485,mbpp,code-llama-multi-7b,Mbpp/242,1.0,,,
38486,mbpp,code-llama-multi-7b,Mbpp/244,0.0,,,
38487,mbpp,code-llama-multi-7b,Mbpp/245,0.0,,,
38488,mbpp,code-llama-multi-7b,Mbpp/247,0.0,,,
38489,mbpp,code-llama-multi-7b,Mbpp/250,1.0,,,
38490,mbpp,code-llama-multi-7b,Mbpp/251,1.0,,,
38491,mbpp,code-llama-multi-7b,Mbpp/252,1.0,,,
38492,mbpp,code-llama-multi-7b,Mbpp/253,1.0,,,
38493,mbpp,code-llama-multi-7b,Mbpp/255,0.0,,,
38494,mbpp,code-llama-multi-7b,Mbpp/256,0.0,,,
38495,mbpp,code-llama-multi-7b,Mbpp/257,1.0,,,
38496,mbpp,code-llama-multi-7b,Mbpp/259,0.0,,,
38497,mbpp,code-llama-multi-7b,Mbpp/260,0.0,,,
38498,mbpp,code-llama-multi-7b,Mbpp/261,1.0,,,
38499,mbpp,code-llama-multi-7b,Mbpp/262,1.0,,,
38500,mbpp,code-llama-multi-7b,Mbpp/264,0.0,,,
38501,mbpp,code-llama-multi-7b,Mbpp/265,0.0,,,
38502,mbpp,code-llama-multi-7b,Mbpp/266,0.0,,,
38503,mbpp,code-llama-multi-7b,Mbpp/267,0.0,,,
38504,mbpp,code-llama-multi-7b,Mbpp/268,0.0,,,
38505,mbpp,code-llama-multi-7b,Mbpp/269,1.0,,,
38506,mbpp,code-llama-multi-7b,Mbpp/270,0.0,,,
38507,mbpp,code-llama-multi-7b,Mbpp/271,0.0,,,
38508,mbpp,code-llama-multi-7b,Mbpp/272,1.0,,,
38509,mbpp,code-llama-multi-7b,Mbpp/273,1.0,,,
38510,mbpp,code-llama-multi-7b,Mbpp/274,0.0,,,
38511,mbpp,code-llama-multi-7b,Mbpp/276,1.0,,,
38512,mbpp,code-llama-multi-7b,Mbpp/277,1.0,,,
38513,mbpp,code-llama-multi-7b,Mbpp/278,0.0,,,
38514,mbpp,code-llama-multi-7b,Mbpp/279,0.0,,,
38515,mbpp,code-llama-multi-7b,Mbpp/280,1.0,,,
38516,mbpp,code-llama-multi-7b,Mbpp/281,1.0,,,
38517,mbpp,code-llama-multi-7b,Mbpp/282,1.0,,,
38518,mbpp,code-llama-multi-7b,Mbpp/283,1.0,,,
38519,mbpp,code-llama-multi-7b,Mbpp/284,1.0,,,
38520,mbpp,code-llama-multi-7b,Mbpp/285,0.0,,,
38521,mbpp,code-llama-multi-7b,Mbpp/286,0.0,,,
38522,mbpp,code-llama-multi-7b,Mbpp/287,0.0,,,
38523,mbpp,code-llama-multi-7b,Mbpp/290,1.0,,,
38524,mbpp,code-llama-multi-7b,Mbpp/292,1.0,,,
38525,mbpp,code-llama-multi-7b,Mbpp/293,1.0,,,
38526,mbpp,code-llama-multi-7b,Mbpp/294,0.0,,,
38527,mbpp,code-llama-multi-7b,Mbpp/296,0.0,,,
38528,mbpp,code-llama-multi-7b,Mbpp/297,1.0,,,
38529,mbpp,code-llama-multi-7b,Mbpp/299,0.0,,,
38530,mbpp,code-llama-multi-7b,Mbpp/300,0.0,,,
38531,mbpp,code-llama-multi-7b,Mbpp/301,0.0,,,
38532,mbpp,code-llama-multi-7b,Mbpp/305,0.0,,,
38533,mbpp,code-llama-multi-7b,Mbpp/306,0.0,,,
38534,mbpp,code-llama-multi-7b,Mbpp/308,0.0,,,
38535,mbpp,code-llama-multi-7b,Mbpp/309,1.0,,,
38536,mbpp,code-llama-multi-7b,Mbpp/310,0.0,,,
38537,mbpp,code-llama-multi-7b,Mbpp/311,0.0,,,
38538,mbpp,code-llama-multi-7b,Mbpp/312,1.0,,,
38539,mbpp,code-llama-multi-7b,Mbpp/388,0.0,,,
38540,mbpp,code-llama-multi-7b,Mbpp/389,0.0,,,
38541,mbpp,code-llama-multi-7b,Mbpp/390,1.0,,,
38542,mbpp,code-llama-multi-7b,Mbpp/391,0.0,,,
38543,mbpp,code-llama-multi-7b,Mbpp/392,0.0,,,
38544,mbpp,code-llama-multi-7b,Mbpp/394,1.0,,,
38545,mbpp,code-llama-multi-7b,Mbpp/395,1.0,,,
38546,mbpp,code-llama-multi-7b,Mbpp/397,1.0,,,
38547,mbpp,code-llama-multi-7b,Mbpp/398,0.0,,,
38548,mbpp,code-llama-multi-7b,Mbpp/404,1.0,,,
38549,mbpp,code-llama-multi-7b,Mbpp/405,1.0,,,
38550,mbpp,code-llama-multi-7b,Mbpp/406,0.0,,,
38551,mbpp,code-llama-multi-7b,Mbpp/409,0.0,,,
38552,mbpp,code-llama-multi-7b,Mbpp/410,0.0,,,
38553,mbpp,code-llama-multi-7b,Mbpp/412,1.0,,,
38554,mbpp,code-llama-multi-7b,Mbpp/413,1.0,,,
38555,mbpp,code-llama-multi-7b,Mbpp/414,1.0,,,
38556,mbpp,code-llama-multi-7b,Mbpp/415,0.0,,,
38557,mbpp,code-llama-multi-7b,Mbpp/418,1.0,,,
38558,mbpp,code-llama-multi-7b,Mbpp/419,0.0,,,
38559,mbpp,code-llama-multi-7b,Mbpp/420,0.0,,,
38560,mbpp,code-llama-multi-7b,Mbpp/421,1.0,,,
38561,mbpp,code-llama-multi-7b,Mbpp/422,1.0,,,
38562,mbpp,code-llama-multi-7b,Mbpp/424,1.0,,,
38563,mbpp,code-llama-multi-7b,Mbpp/425,1.0,,,
38564,mbpp,code-llama-multi-7b,Mbpp/426,1.0,,,
38565,mbpp,code-llama-multi-7b,Mbpp/427,1.0,,,
38566,mbpp,code-llama-multi-7b,Mbpp/428,1.0,,,
38567,mbpp,code-llama-multi-7b,Mbpp/429,1.0,,,
38568,mbpp,code-llama-multi-7b,Mbpp/430,0.0,,,
38569,mbpp,code-llama-multi-7b,Mbpp/432,0.0,,,
38570,mbpp,code-llama-multi-7b,Mbpp/433,0.0,,,
38571,mbpp,code-llama-multi-7b,Mbpp/435,1.0,,,
38572,mbpp,code-llama-multi-7b,Mbpp/436,1.0,,,
38573,mbpp,code-llama-multi-7b,Mbpp/437,0.0,,,
38574,mbpp,code-llama-multi-7b,Mbpp/439,1.0,,,
38575,mbpp,code-llama-multi-7b,Mbpp/440,0.0,,,
38576,mbpp,code-llama-multi-7b,Mbpp/441,1.0,,,
38577,mbpp,code-llama-multi-7b,Mbpp/445,0.0,,,
38578,mbpp,code-llama-multi-7b,Mbpp/446,1.0,,,
38579,mbpp,code-llama-multi-7b,Mbpp/447,1.0,,,
38580,mbpp,code-llama-multi-7b,Mbpp/448,0.0,,,
38581,mbpp,code-llama-multi-7b,Mbpp/450,1.0,,,
38582,mbpp,code-llama-multi-7b,Mbpp/451,1.0,,,
38583,mbpp,code-llama-multi-7b,Mbpp/453,0.0,,,
38584,mbpp,code-llama-multi-7b,Mbpp/454,1.0,,,
38585,mbpp,code-llama-multi-7b,Mbpp/455,1.0,,,
38586,mbpp,code-llama-multi-7b,Mbpp/456,1.0,,,
38587,mbpp,code-llama-multi-7b,Mbpp/457,1.0,,,
38588,mbpp,code-llama-multi-7b,Mbpp/458,1.0,,,
38589,mbpp,code-llama-multi-7b,Mbpp/459,1.0,,,
38590,mbpp,code-llama-multi-7b,Mbpp/460,1.0,,,
38591,mbpp,code-llama-multi-7b,Mbpp/462,0.0,,,
38592,mbpp,code-llama-multi-7b,Mbpp/463,0.0,,,
38593,mbpp,code-llama-multi-7b,Mbpp/465,1.0,,,
38594,mbpp,code-llama-multi-7b,Mbpp/468,0.0,,,
38595,mbpp,code-llama-multi-7b,Mbpp/470,1.0,,,
38596,mbpp,code-llama-multi-7b,Mbpp/471,1.0,,,
38597,mbpp,code-llama-multi-7b,Mbpp/472,1.0,,,
38598,mbpp,code-llama-multi-7b,Mbpp/473,0.0,,,
38599,mbpp,code-llama-multi-7b,Mbpp/474,1.0,,,
38600,mbpp,code-llama-multi-7b,Mbpp/475,1.0,,,
38601,mbpp,code-llama-multi-7b,Mbpp/476,1.0,,,
38602,mbpp,code-llama-multi-7b,Mbpp/477,1.0,,,
38603,mbpp,code-llama-multi-7b,Mbpp/478,0.0,,,
38604,mbpp,code-llama-multi-7b,Mbpp/479,1.0,,,
38605,mbpp,code-llama-multi-7b,Mbpp/554,0.0,,,
38606,mbpp,code-llama-multi-7b,Mbpp/555,1.0,,,
38607,mbpp,code-llama-multi-7b,Mbpp/556,1.0,,,
38608,mbpp,code-llama-multi-7b,Mbpp/557,1.0,,,
38609,mbpp,code-llama-multi-7b,Mbpp/558,1.0,,,
38610,mbpp,code-llama-multi-7b,Mbpp/559,0.0,,,
38611,mbpp,code-llama-multi-7b,Mbpp/560,0.0,,,
38612,mbpp,code-llama-multi-7b,Mbpp/562,1.0,,,
38613,mbpp,code-llama-multi-7b,Mbpp/563,0.0,,,
38614,mbpp,code-llama-multi-7b,Mbpp/564,1.0,,,
38615,mbpp,code-llama-multi-7b,Mbpp/565,1.0,,,
38616,mbpp,code-llama-multi-7b,Mbpp/566,1.0,,,
38617,mbpp,code-llama-multi-7b,Mbpp/567,1.0,,,
38618,mbpp,code-llama-multi-7b,Mbpp/568,1.0,,,
38619,mbpp,code-llama-multi-7b,Mbpp/569,1.0,,,
38620,mbpp,code-llama-multi-7b,Mbpp/572,0.0,,,
38621,mbpp,code-llama-multi-7b,Mbpp/573,1.0,,,
38622,mbpp,code-llama-multi-7b,Mbpp/576,1.0,,,
38623,mbpp,code-llama-multi-7b,Mbpp/577,1.0,,,
38624,mbpp,code-llama-multi-7b,Mbpp/578,0.0,,,
38625,mbpp,code-llama-multi-7b,Mbpp/579,1.0,,,
38626,mbpp,code-llama-multi-7b,Mbpp/580,1.0,,,
38627,mbpp,code-llama-multi-7b,Mbpp/581,0.0,,,
38628,mbpp,code-llama-multi-7b,Mbpp/583,0.0,,,
38629,mbpp,code-llama-multi-7b,Mbpp/585,1.0,,,
38630,mbpp,code-llama-multi-7b,Mbpp/586,1.0,,,
38631,mbpp,code-llama-multi-7b,Mbpp/587,1.0,,,
38632,mbpp,code-llama-multi-7b,Mbpp/588,1.0,,,
38633,mbpp,code-llama-multi-7b,Mbpp/589,1.0,,,
38634,mbpp,code-llama-multi-7b,Mbpp/590,0.0,,,
38635,mbpp,code-llama-multi-7b,Mbpp/591,1.0,,,
38636,mbpp,code-llama-multi-7b,Mbpp/592,0.0,,,
38637,mbpp,code-llama-multi-7b,Mbpp/593,0.0,,,
38638,mbpp,code-llama-multi-7b,Mbpp/594,0.0,,,
38639,mbpp,code-llama-multi-7b,Mbpp/596,1.0,,,
38640,mbpp,code-llama-multi-7b,Mbpp/597,0.0,,,
38641,mbpp,code-llama-multi-7b,Mbpp/598,0.0,,,
38642,mbpp,code-llama-multi-7b,Mbpp/599,1.0,,,
38643,mbpp,code-llama-multi-7b,Mbpp/600,1.0,,,
38644,mbpp,code-llama-multi-7b,Mbpp/602,0.0,,,
38645,mbpp,code-llama-multi-7b,Mbpp/603,0.0,,,
38646,mbpp,code-llama-multi-7b,Mbpp/604,1.0,,,
38647,mbpp,code-llama-multi-7b,Mbpp/605,0.0,,,
38648,mbpp,code-llama-multi-7b,Mbpp/606,0.0,,,
38649,mbpp,code-llama-multi-7b,Mbpp/607,1.0,,,
38650,mbpp,code-llama-multi-7b,Mbpp/608,0.0,,,
38651,mbpp,code-llama-multi-7b,Mbpp/610,1.0,,,
38652,mbpp,code-llama-multi-7b,Mbpp/611,1.0,,,
38653,mbpp,code-llama-multi-7b,Mbpp/612,0.0,,,
38654,mbpp,code-llama-multi-7b,Mbpp/614,1.0,,,
38655,mbpp,code-llama-multi-7b,Mbpp/615,0.0,,,
38656,mbpp,code-llama-multi-7b,Mbpp/616,1.0,,,
38657,mbpp,code-llama-multi-7b,Mbpp/618,1.0,,,
38658,mbpp,code-llama-multi-7b,Mbpp/619,0.0,,,
38659,mbpp,code-llama-multi-7b,Mbpp/620,0.0,,,
38660,mbpp,code-llama-multi-7b,Mbpp/622,0.0,,,
38661,mbpp,code-llama-multi-7b,Mbpp/623,1.0,,,
38662,mbpp,code-llama-multi-7b,Mbpp/624,1.0,,,
38663,mbpp,code-llama-multi-7b,Mbpp/626,0.0,,,
38664,mbpp,code-llama-multi-7b,Mbpp/628,1.0,,,
38665,mbpp,code-llama-multi-7b,Mbpp/629,1.0,,,
38666,mbpp,code-llama-multi-7b,Mbpp/630,0.0,,,
38667,mbpp,code-llama-multi-7b,Mbpp/631,0.0,,,
38668,mbpp,code-llama-multi-7b,Mbpp/632,0.0,,,
38669,mbpp,code-llama-multi-7b,Mbpp/633,0.0,,,
38670,mbpp,code-llama-multi-7b,Mbpp/635,0.0,,,
38671,mbpp,code-llama-multi-7b,Mbpp/637,0.0,,,
38672,mbpp,code-llama-multi-7b,Mbpp/638,0.0,,,
38673,mbpp,code-llama-multi-7b,Mbpp/639,1.0,,,
38674,mbpp,code-llama-multi-7b,Mbpp/641,0.0,,,
38675,mbpp,code-llama-multi-7b,Mbpp/643,1.0,,,
38676,mbpp,code-llama-multi-7b,Mbpp/644,0.0,,,
38677,mbpp,code-llama-multi-7b,Mbpp/720,1.0,,,
38678,mbpp,code-llama-multi-7b,Mbpp/721,0.0,,,
38679,mbpp,code-llama-multi-7b,Mbpp/722,1.0,,,
38680,mbpp,code-llama-multi-7b,Mbpp/723,1.0,,,
38681,mbpp,code-llama-multi-7b,Mbpp/724,0.0,,,
38682,mbpp,code-llama-multi-7b,Mbpp/725,0.0,,,
38683,mbpp,code-llama-multi-7b,Mbpp/726,1.0,,,
38684,mbpp,code-llama-multi-7b,Mbpp/728,1.0,,,
38685,mbpp,code-llama-multi-7b,Mbpp/730,1.0,,,
38686,mbpp,code-llama-multi-7b,Mbpp/731,0.0,,,
38687,mbpp,code-llama-multi-7b,Mbpp/732,1.0,,,
38688,mbpp,code-llama-multi-7b,Mbpp/733,1.0,,,
38689,mbpp,code-llama-multi-7b,Mbpp/734,0.0,,,
38690,mbpp,code-llama-multi-7b,Mbpp/735,0.0,,,
38691,mbpp,code-llama-multi-7b,Mbpp/736,1.0,,,
38692,mbpp,code-llama-multi-7b,Mbpp/737,1.0,,,
38693,mbpp,code-llama-multi-7b,Mbpp/739,0.0,,,
38694,mbpp,code-llama-multi-7b,Mbpp/740,0.0,,,
38695,mbpp,code-llama-multi-7b,Mbpp/741,1.0,,,
38696,mbpp,code-llama-multi-7b,Mbpp/742,0.0,,,
38697,mbpp,code-llama-multi-7b,Mbpp/743,0.0,,,
38698,mbpp,code-llama-multi-7b,Mbpp/744,1.0,,,
38699,mbpp,code-llama-multi-7b,Mbpp/745,0.0,,,
38700,mbpp,code-llama-multi-7b,Mbpp/748,0.0,,,
38701,mbpp,code-llama-multi-7b,Mbpp/749,0.0,,,
38702,mbpp,code-llama-multi-7b,Mbpp/750,1.0,,,
38703,mbpp,code-llama-multi-7b,Mbpp/751,0.0,,,
38704,mbpp,code-llama-multi-7b,Mbpp/752,1.0,,,
38705,mbpp,code-llama-multi-7b,Mbpp/753,1.0,,,
38706,mbpp,code-llama-multi-7b,Mbpp/754,1.0,,,
38707,mbpp,code-llama-multi-7b,Mbpp/755,0.0,,,
38708,mbpp,code-llama-multi-7b,Mbpp/757,1.0,,,
38709,mbpp,code-llama-multi-7b,Mbpp/758,0.0,,,
38710,mbpp,code-llama-multi-7b,Mbpp/759,0.0,,,
38711,mbpp,code-llama-multi-7b,Mbpp/760,0.0,,,
38712,mbpp,code-llama-multi-7b,Mbpp/762,0.0,,,
38713,mbpp,code-llama-multi-7b,Mbpp/763,0.0,,,
38714,mbpp,code-llama-multi-7b,Mbpp/764,1.0,,,
38715,mbpp,code-llama-multi-7b,Mbpp/765,0.0,,,
38716,mbpp,code-llama-multi-7b,Mbpp/766,1.0,,,
38717,mbpp,code-llama-multi-7b,Mbpp/767,0.0,,,
38718,mbpp,code-llama-multi-7b,Mbpp/769,0.0,,,
38719,mbpp,code-llama-multi-7b,Mbpp/770,0.0,,,
38720,mbpp,code-llama-multi-7b,Mbpp/771,1.0,,,
38721,mbpp,code-llama-multi-7b,Mbpp/772,1.0,,,
38722,mbpp,code-llama-multi-7b,Mbpp/773,0.0,,,
38723,mbpp,code-llama-multi-7b,Mbpp/775,1.0,,,
38724,mbpp,code-llama-multi-7b,Mbpp/777,1.0,,,
38725,mbpp,code-llama-multi-7b,Mbpp/778,1.0,,,
38726,mbpp,code-llama-multi-7b,Mbpp/780,0.0,,,
38727,mbpp,code-llama-multi-7b,Mbpp/781,0.0,,,
38728,mbpp,code-llama-multi-7b,Mbpp/782,0.0,,,
38729,mbpp,code-llama-multi-7b,Mbpp/784,0.0,,,
38730,mbpp,code-llama-multi-7b,Mbpp/785,1.0,,,
38731,mbpp,code-llama-multi-7b,Mbpp/786,1.0,,,
38732,mbpp,code-llama-multi-7b,Mbpp/787,0.0,,,
38733,mbpp,code-llama-multi-7b,Mbpp/788,1.0,,,
38734,mbpp,code-llama-multi-7b,Mbpp/790,1.0,,,
38735,mbpp,code-llama-multi-7b,Mbpp/791,0.0,,,
38736,mbpp,code-llama-multi-7b,Mbpp/792,1.0,,,
38737,mbpp,code-llama-multi-7b,Mbpp/793,0.0,,,
38738,mbpp,code-llama-multi-7b,Mbpp/794,0.0,,,
38739,mbpp,code-llama-multi-7b,Mbpp/796,1.0,,,
38740,mbpp,code-llama-multi-7b,Mbpp/797,0.0,,,
38741,mbpp,code-llama-multi-7b,Mbpp/798,0.0,,,
38742,mbpp,code-llama-multi-7b,Mbpp/799,1.0,,,
38743,mbpp,code-llama-multi-7b,Mbpp/800,1.0,,,
38744,mbpp,code-llama-multi-7b,Mbpp/801,1.0,,,
38745,mbpp,code-llama-multi-7b,Mbpp/803,0.0,,,
38746,mbpp,code-llama-multi-7b,Mbpp/804,0.0,,,
38747,mbpp,code-llama-multi-7b,Mbpp/805,1.0,,,
38748,mbpp,code-llama-multi-7b,Mbpp/806,1.0,,,
38749,mbpp,code-llama-multi-7b,Mbpp/807,1.0,,,
38750,mbpp,code-llama-multi-7b,Mbpp/808,1.0,,,
38751,mbpp,code-llama-multi-7b,Mbpp/809,0.0,,,
38752,mbpp,databricks--dbrx-instruct,Mbpp/2,1.0,,,
38753,mbpp,databricks--dbrx-instruct,Mbpp/3,1.0,,,
38754,mbpp,databricks--dbrx-instruct,Mbpp/4,1.0,,,
38755,mbpp,databricks--dbrx-instruct,Mbpp/6,1.0,,,
38756,mbpp,databricks--dbrx-instruct,Mbpp/7,1.0,,,
38757,mbpp,databricks--dbrx-instruct,Mbpp/8,1.0,,,
38758,mbpp,databricks--dbrx-instruct,Mbpp/9,0.0,,,
38759,mbpp,databricks--dbrx-instruct,Mbpp/11,0.0,,,
38760,mbpp,databricks--dbrx-instruct,Mbpp/12,1.0,,,
38761,mbpp,databricks--dbrx-instruct,Mbpp/14,0.0,,,
38762,mbpp,databricks--dbrx-instruct,Mbpp/16,1.0,,,
38763,mbpp,databricks--dbrx-instruct,Mbpp/17,1.0,,,
38764,mbpp,databricks--dbrx-instruct,Mbpp/18,1.0,,,
38765,mbpp,databricks--dbrx-instruct,Mbpp/19,1.0,,,
38766,mbpp,databricks--dbrx-instruct,Mbpp/20,0.0,,,
38767,mbpp,databricks--dbrx-instruct,Mbpp/56,1.0,,,
38768,mbpp,databricks--dbrx-instruct,Mbpp/57,1.0,,,
38769,mbpp,databricks--dbrx-instruct,Mbpp/58,0.0,,,
38770,mbpp,databricks--dbrx-instruct,Mbpp/59,0.0,,,
38771,mbpp,databricks--dbrx-instruct,Mbpp/61,1.0,,,
38772,mbpp,databricks--dbrx-instruct,Mbpp/62,1.0,,,
38773,mbpp,databricks--dbrx-instruct,Mbpp/63,0.0,,,
38774,mbpp,databricks--dbrx-instruct,Mbpp/64,1.0,,,
38775,mbpp,databricks--dbrx-instruct,Mbpp/65,1.0,,,
38776,mbpp,databricks--dbrx-instruct,Mbpp/66,1.0,,,
38777,mbpp,databricks--dbrx-instruct,Mbpp/67,0.0,,,
38778,mbpp,databricks--dbrx-instruct,Mbpp/68,1.0,,,
38779,mbpp,databricks--dbrx-instruct,Mbpp/69,1.0,,,
38780,mbpp,databricks--dbrx-instruct,Mbpp/70,1.0,,,
38781,mbpp,databricks--dbrx-instruct,Mbpp/71,0.0,,,
