,example_id,min_pass1_of_model,num_solved,models,pass1_of_ex,pass@any_of_ex,tau,example_link
13,HumanEval/11,0.3170731707317073,41,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x7b-instruct' 'mixtral-8x22b-instruct-v0.1'
 'code-llama-multi-34b' 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'codegemma-7b' 'code-llama-multi-13b'
 'open-hermes-2.5-code-290k-13b' 'speechless-coder-ds-6.7b'
 'codegemma-7b-it' 'deepseek-coder-33b' 'xwincoder-34b' 'code-13b'
 'wizardcoder-15b' 'deepseek-coder-33b-instruct' 'phi-2'
 'bigcode--starcoder2-15b-instruct-v0.1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'wizardcoder-7b' 'octocoder' 'gemma-1.1-7b-it' 'gpt-3.5-turbo'
 'codebooga-34b' 'xdan-l1-chat' 'solar-10.7b-instruct' 'code-33b'
 'starcoder2-15b-oci' 'speechless-starcoder2-15b' 'python-code-13b'
 'opencodeinterpreter-ds-6.7b']",0.8367346938775511,0.8367346938775511,0.06971119685674121,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/11.html"">HumanEval/11</a>"
14,HumanEval/110,0.3597560975609756,15,"['code-millenials-34b' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'Qwen--Qwen1.5-72B-Chat'
 'HuggingFaceH4--starchat2-15b-v0.1' 'deepseek-coder-6.7b-instruct'
 'mistral-7b-codealpaca' 'phi-2' 'meta-llama-3-70b-instruct' 'openchat'
 'gemma-1.1-7b-it' 'codebooga-34b' 'deepseek-coder-1.3b-instruct'
 'claude-3-sonnet-20240229' 'opencodeinterpreter-ds-6.7b']",0.30612244897959184,0.30612244897959184,0.28342777728332735,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/110.html"">HumanEval/110</a>"
15,HumanEval/111,0.36585365853658536,24,"['claude-3-haiku-20240307' 'code-millenials-34b' 'claude-3-opus-20240229'
 'mixtral-8x7b-instruct' 'mixtral-8x22b-instruct-v0.1'
 'Qwen--Qwen1.5-72B-Chat' 'HuggingFaceH4--starchat2-15b-v0.1'
 'deepseek-coder-6.7b-instruct' 'codegemma-7b-it' 'deepseek-coder-33b'
 'mistralai--Mistral-7B-Instruct-v0.2' 'wizardcoder-15b'
 'deepseek-coder-33b-instruct' 'bigcode--starcoder2-15b-instruct-v0.1'
 'white-rabbit-neo-33b-v1' 'microsoft--Phi-3-mini-4k-instruct'
 'meta-llama-3-70b-instruct' 'opencodeinterpreter-ds-33b'
 'deepseek-coder-7b-instruct-v1.5' 'gpt-3.5-turbo' 'codebooga-34b'
 'deepseek-coder-1.3b-instruct' 'claude-3-sonnet-20240229'
 'speechless-starcoder2-15b']",0.4897959183673469,0.4897959183673469,0.39675588197915534,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/111.html"">HumanEval/111</a>"
16,HumanEval/112,0.32926829268292684,38,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'Qwen--Qwen1.5-72B-Chat'
 'mistral-large-latest' 'HuggingFaceH4--starchat2-15b-v0.1'
 'code-llama-multi-13b' 'deepseek-coder-6.7b-instruct'
 'speechless-coder-ds-6.7b' 'deepseek-coder-33b' 'xwincoder-34b'
 'wizardcoder-15b' 'deepseek-coder-33b-instruct'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'speechless-starcoder2-7b' 'wizardcoder-7b' 'gemma-1.1-7b-it'
 'gpt-3.5-turbo' 'codebooga-34b' 'deepseek-coder-1.3b-instruct'
 'speechless-mistral-7b' 'xdan-l1-chat' 'solar-10.7b-instruct'
 'claude-3-sonnet-20240229' 'code-33b' 'starcoder2-15b-oci'
 'speechless-starcoder2-15b' 'opencodeinterpreter-ds-6.7b']",0.7755102040816326,0.7755102040816326,0.41359506892942066,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/112.html"">HumanEval/112</a>"
17,HumanEval/113,0.43902439024390244,22,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'code-llama-multi-34b'
 'mistral-large-latest' 'HuggingFaceH4--starchat2-15b-v0.1'
 'deepseek-coder-6.7b-instruct' 'speechless-coder-ds-6.7b'
 'codegemma-7b-it' 'xwincoder-34b' 'deepseek-coder-33b-instruct'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'speechless-codellama-34b' 'code-llama-70b-instruct' 'openchat'
 'deepseek-coder-7b-instruct-v1.5' 'codebooga-34b'
 'claude-3-sonnet-20240229' 'opencodeinterpreter-ds-6.7b']",0.4489795918367347,0.4489795918367347,0.5372948051593508,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/113.html"">HumanEval/113</a>"
18,HumanEval/114,0.3597560975609756,26,"['claude-3-haiku-20240307' 'claude-3-opus-20240229'
 'mixtral-8x7b-instruct' 'mixtral-8x22b-instruct-v0.1'
 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'deepseek-coder-6.7b-instruct'
 'open-hermes-2.5-code-290k-13b' 'codegemma-7b-it' 'deepseek-coder-33b'
 'phi-2' 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'speechless-codellama-34b' 'meta-llama-3-70b-instruct'
 'code-llama-70b-instruct' 'opencodeinterpreter-ds-33b' 'openchat'
 'deepseek-coder-7b-instruct-v1.5' 'gemma-1.1-7b-it' 'gpt-3.5-turbo'
 'codebooga-34b' 'claude-3-sonnet-20240229' 'starcoder2-15b-oci'
 'opencodeinterpreter-ds-6.7b']",0.5306122448979592,0.5306122448979592,0.3650009518410674,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/114.html"">HumanEval/114</a>"
19,HumanEval/115,0.6585365853658537,2,['mixtral-8x22b-instruct-v0.1' 'white-rabbit-neo-33b-v1'],0.04081632653061224,0.04081632653061224,0.16655963792605985,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/115.html"">HumanEval/115</a>"
20,HumanEval/116,0.3170731707317073,43,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'code-llama-multi-34b'
 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'codegemma-7b' 'code-llama-multi-13b'
 'deepseek-coder-6.7b-instruct' 'open-hermes-2.5-code-290k-13b'
 'speechless-coder-ds-6.7b' 'codegemma-7b-it' 'deepseek-coder-33b'
 'mistralai--Mistral-7B-Instruct-v0.2' 'xwincoder-34b' 'wizardcoder-15b'
 'deepseek-coder-33b-instruct' 'phi-2'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'meta-llama-3-70b-instruct'
 'code-llama-70b-instruct' 'opencodeinterpreter-ds-33b' 'openchat'
 'deepseek-coder-7b-instruct-v1.5' 'speechless-starcoder2-7b'
 'wizardcoder-7b' 'octocoder' 'gemma-1.1-7b-it' 'gpt-3.5-turbo'
 'codebooga-34b' 'deepseek-coder-1.3b-instruct' 'speechless-mistral-7b'
 'solar-10.7b-instruct' 'claude-3-sonnet-20240229' 'code-33b'
 'starcoder2-15b-oci' 'python-code-13b' 'opencodeinterpreter-ds-6.7b']",0.8775510204081632,0.8775510204081632,0.1169879488055547,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/116.html"">HumanEval/116</a>"
21,HumanEval/117,0.4268292682926829,35,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'deepseek-coder-6.7b-instruct'
 'open-hermes-2.5-code-290k-13b' 'speechless-coder-ds-6.7b'
 'codegemma-7b-it' 'xwincoder-34b' 'code-13b' 'mistral-7b-codealpaca'
 'deepseek-coder-33b-instruct' 'phi-2'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'speechless-starcoder2-7b' 'wizardcoder-7b' 'gpt-3.5-turbo'
 'codebooga-34b' 'deepseek-coder-1.3b-instruct' 'speechless-mistral-7b'
 'claude-3-sonnet-20240229' 'starcoder2-15b-oci'
 'speechless-starcoder2-15b' 'opencodeinterpreter-ds-6.7b']",0.7142857142857143,0.7142857142857143,0.5783083388942473,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/117.html"">HumanEval/117</a>"
22,HumanEval/118,0.4329268292682927,15,"['code-millenials-34b' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'Qwen--Qwen1.5-72B-Chat'
 'HuggingFaceH4--starchat2-15b-v0.1' 'deepseek-coder-6.7b-instruct'
 'speechless-coder-ds-6.7b' 'mistral-7b-codealpaca'
 'deepseek-coder-33b-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'codebooga-34b' 'opencodeinterpreter-ds-6.7b']",0.30612244897959184,0.30612244897959184,0.5148504578174203,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/118.html"">HumanEval/118</a>"
23,HumanEval/119,0.5975609756097561,7,"['claude-3-opus-20240229' 'mixtral-8x22b-instruct-v0.1' 'xwincoder-34b'
 'microsoft--Phi-3-mini-4k-instruct' 'meta-llama-3-70b-instruct'
 'opencodeinterpreter-ds-33b' 'deepseek-coder-7b-instruct-v1.5']",0.14285714285714285,0.14285714285714285,0.3801459033205545,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/119.html"">HumanEval/119</a>"
24,HumanEval/12,0.3170731707317073,47,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x7b-instruct' 'mixtral-8x22b-instruct-v0.1'
 'code-llama-multi-34b' 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'code-llama-multi-13b'
 'deepseek-coder-6.7b-instruct' 'open-hermes-2.5-code-290k-13b'
 'speechless-coder-ds-6.7b' 'codegemma-7b-it' 'deepseek-coder-33b'
 'mistralai--Mistral-7B-Instruct-v0.2' 'xwincoder-34b' 'code-13b'
 'wizardcoder-15b' 'mistral-7b-codealpaca' 'deepseek-coder-33b-instruct'
 'phi-2' 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'speechless-starcoder2-7b' 'wizardcoder-7b' 'octocoder' 'gemma-1.1-7b-it'
 'gpt-3.5-turbo' 'codebooga-34b' 'deepseek-coder-1.3b-instruct'
 'speechless-mistral-7b' 'xdan-l1-chat' 'claude-3-sonnet-20240229'
 'code-33b' 'starcoder2-15b-oci' 'speechless-starcoder2-15b'
 'python-code-13b' 'opencodeinterpreter-ds-6.7b']",0.9591836734693877,0.9591836734693877,0.205928279617674,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/12.html"">HumanEval/12</a>"
25,HumanEval/120,0.5060975609756098,4,"['code-millenials-34b' 'mistral-large-latest'
 'open-hermes-2.5-code-290k-13b' 'deepseek-coder-33b-instruct']",0.08163265306122448,0.08163265306122448,0.16413304107465315,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/120.html"">HumanEval/120</a>"
26,HumanEval/121,0.3170731707317073,39,"['code-millenials-34b' 'speechless-coding-7b-16k-tora'
 'claude-3-opus-20240229' 'mixtral-8x22b-instruct-v0.1'
 'code-llama-multi-34b' 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'codegemma-7b' 'code-llama-multi-13b'
 'deepseek-coder-6.7b-instruct' 'open-hermes-2.5-code-290k-13b'
 'speechless-coder-ds-6.7b' 'codegemma-7b-it'
 'mistralai--Mistral-7B-Instruct-v0.2' 'xwincoder-34b' 'code-13b'
 'wizardcoder-15b' 'mistral-7b-codealpaca' 'deepseek-coder-33b-instruct'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'speechless-starcoder2-7b' 'wizardcoder-7b' 'octocoder'
 'deepseek-coder-1.3b-instruct' 'speechless-mistral-7b'
 'solar-10.7b-instruct' 'code-33b' 'speechless-starcoder2-15b'
 'python-code-13b' 'opencodeinterpreter-ds-6.7b']",0.7959183673469388,0.7959183673469388,0.1754368048677655,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/121.html"">HumanEval/121</a>"
27,HumanEval/122,0.36585365853658536,3,"['mistral-large-latest' 'deepseek-coder-6.7b-instruct'
 'mistralai--Mistral-7B-Instruct-v0.2']",0.061224489795918366,0.061224489795918366,0.009997500937109544,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/122.html"">HumanEval/122</a>"
