,benchmark_id,model,example_id,pass1,count,date,hyperparams
1349802,piqa,falcon-7b,piqa/203,1.0,,,
1349803,piqa,falcon-7b,piqa/204,1.0,,,
1349804,piqa,falcon-7b,piqa/205,1.0,,,
1349805,piqa,falcon-7b,piqa/206,1.0,,,
1349806,piqa,falcon-7b,piqa/207,1.0,,,
1349807,piqa,falcon-7b,piqa/208,1.0,,,
1349808,piqa,falcon-7b,piqa/209,0.0,,,
1349809,piqa,falcon-7b,piqa/210,1.0,,,
1349810,piqa,falcon-7b,piqa/211,0.0,,,
1349811,piqa,falcon-7b,piqa/212,1.0,,,
1349812,piqa,falcon-7b,piqa/213,0.0,,,
1349813,piqa,falcon-7b,piqa/214,1.0,,,
1349814,piqa,falcon-7b,piqa/215,1.0,,,
1349815,piqa,falcon-7b,piqa/216,1.0,,,
1349816,piqa,falcon-7b,piqa/217,1.0,,,
1349817,piqa,falcon-7b,piqa/218,1.0,,,
1349818,piqa,falcon-7b,piqa/219,1.0,,,
1349819,piqa,falcon-7b,piqa/220,1.0,,,
1349820,piqa,falcon-7b,piqa/221,1.0,,,
1349821,piqa,falcon-7b,piqa/222,1.0,,,
1349822,piqa,falcon-7b,piqa/223,0.0,,,
1349823,piqa,falcon-7b,piqa/224,1.0,,,
1349824,piqa,falcon-7b,piqa/225,1.0,,,
1349825,piqa,falcon-7b,piqa/226,1.0,,,
1349826,piqa,falcon-7b,piqa/227,1.0,,,
1349827,piqa,falcon-7b,piqa/228,1.0,,,
1349828,piqa,falcon-7b,piqa/229,1.0,,,
1349829,piqa,falcon-7b,piqa/230,0.0,,,
1349830,piqa,falcon-7b,piqa/231,1.0,,,
1349831,piqa,falcon-7b,piqa/232,0.0,,,
1349832,piqa,falcon-7b,piqa/233,1.0,,,
1349833,piqa,falcon-7b,piqa/234,0.0,,,
1349834,piqa,falcon-7b,piqa/235,1.0,,,
1349835,piqa,falcon-7b,piqa/236,1.0,,,
1349836,piqa,falcon-7b,piqa/237,1.0,,,
1349837,piqa,falcon-7b,piqa/238,1.0,,,
1349838,piqa,falcon-7b,piqa/239,1.0,,,
1349839,piqa,falcon-7b,piqa/240,1.0,,,
1349840,piqa,falcon-7b,piqa/241,1.0,,,
1349841,piqa,falcon-7b,piqa/242,1.0,,,
1349842,piqa,falcon-7b,piqa/243,0.0,,,
1349843,piqa,falcon-7b,piqa/244,0.0,,,
1349844,piqa,falcon-7b,piqa/245,1.0,,,
1349845,piqa,falcon-7b,piqa/246,1.0,,,
1349846,piqa,falcon-7b,piqa/247,1.0,,,
1349847,piqa,falcon-7b,piqa/248,1.0,,,
1349848,piqa,falcon-7b,piqa/249,1.0,,,
1349849,piqa,falcon-7b,piqa/250,1.0,,,
1349850,piqa,falcon-7b,piqa/251,1.0,,,
1349851,piqa,falcon-7b,piqa/252,1.0,,,
1349852,piqa,falcon-7b,piqa/253,1.0,,,
1349853,piqa,falcon-7b,piqa/254,1.0,,,
1349854,piqa,falcon-7b,piqa/255,1.0,,,
1349855,piqa,falcon-7b,piqa/256,0.0,,,
1349856,piqa,falcon-7b,piqa/257,0.0,,,
1349857,piqa,falcon-7b,piqa/258,1.0,,,
1349858,piqa,falcon-7b,piqa/259,1.0,,,
1349859,piqa,falcon-7b,piqa/260,1.0,,,
1349860,piqa,falcon-7b,piqa/261,1.0,,,
1349861,piqa,falcon-7b,piqa/262,1.0,,,
1349862,piqa,falcon-7b,piqa/263,1.0,,,
1349863,piqa,falcon-7b,piqa/264,1.0,,,
1349864,piqa,falcon-7b,piqa/265,1.0,,,
1349865,piqa,falcon-7b,piqa/266,1.0,,,
1349866,piqa,falcon-7b,piqa/267,1.0,,,
1349867,piqa,falcon-7b,piqa/268,0.0,,,
1349868,piqa,falcon-7b,piqa/269,1.0,,,
1349869,piqa,falcon-7b,piqa/270,1.0,,,
1349870,piqa,falcon-7b,piqa/271,1.0,,,
1349871,piqa,falcon-7b,piqa/272,0.0,,,
1349872,piqa,falcon-7b,piqa/273,1.0,,,
1349873,piqa,falcon-7b,piqa/274,1.0,,,
1349874,piqa,falcon-7b,piqa/275,1.0,,,
1349875,piqa,falcon-7b,piqa/276,1.0,,,
1349876,piqa,falcon-7b,piqa/277,1.0,,,
1349877,piqa,falcon-7b,piqa/278,1.0,,,
1349878,piqa,falcon-7b,piqa/279,1.0,,,
1349879,piqa,falcon-7b,piqa/280,1.0,,,
1349880,piqa,falcon-7b,piqa/281,1.0,,,
1349881,piqa,falcon-7b,piqa/282,1.0,,,
1349882,piqa,falcon-7b,piqa/283,1.0,,,
1349883,piqa,falcon-7b,piqa/284,0.0,,,
1349884,piqa,falcon-7b,piqa/285,1.0,,,
1349885,piqa,falcon-7b,piqa/286,1.0,,,
1349886,piqa,falcon-7b,piqa/287,1.0,,,
1349887,piqa,falcon-7b,piqa/288,0.0,,,
1349888,piqa,falcon-7b,piqa/289,1.0,,,
1349889,piqa,falcon-7b,piqa/290,1.0,,,
1349890,piqa,falcon-7b,piqa/291,0.0,,,
1349891,piqa,falcon-7b,piqa/292,0.0,,,
1349892,piqa,falcon-7b,piqa/293,1.0,,,
1349893,piqa,falcon-7b,piqa/294,1.0,,,
1349894,piqa,falcon-7b,piqa/295,1.0,,,
1349895,piqa,falcon-7b,piqa/296,1.0,,,
1349896,piqa,falcon-7b,piqa/297,1.0,,,
1349897,piqa,falcon-7b,piqa/298,1.0,,,
1349898,piqa,falcon-7b,piqa/299,1.0,,,
1349899,piqa,falcon-7b,piqa/300,1.0,,,
1349900,piqa,falcon-7b,piqa/301,1.0,,,
1349901,piqa,falcon-7b,piqa/302,1.0,,,
1349902,piqa,falcon-7b,piqa/303,1.0,,,
1349903,piqa,falcon-7b,piqa/304,1.0,,,
1349904,piqa,falcon-7b,piqa/305,1.0,,,
1349905,piqa,falcon-7b,piqa/306,1.0,,,
1349906,piqa,falcon-7b,piqa/307,1.0,,,
1349907,piqa,falcon-7b,piqa/308,0.0,,,
1349908,piqa,falcon-7b,piqa/309,1.0,,,
1349909,piqa,falcon-7b,piqa/310,1.0,,,
1349910,piqa,falcon-7b,piqa/311,1.0,,,
1349911,piqa,falcon-7b,piqa/312,1.0,,,
1349912,piqa,falcon-7b,piqa/313,0.0,,,
1349913,piqa,falcon-7b,piqa/314,1.0,,,
1349914,piqa,falcon-7b,piqa/315,1.0,,,
1349915,piqa,falcon-7b,piqa/316,1.0,,,
1349916,piqa,falcon-7b,piqa/317,0.0,,,
1349917,piqa,falcon-7b,piqa/318,1.0,,,
1349918,piqa,falcon-7b,piqa/319,0.0,,,
1349919,piqa,falcon-7b,piqa/320,1.0,,,
1349920,piqa,falcon-7b,piqa/321,1.0,,,
1349921,piqa,falcon-7b,piqa/322,0.0,,,
1349922,piqa,falcon-7b,piqa/323,1.0,,,
1349923,piqa,falcon-7b,piqa/324,1.0,,,
1349924,piqa,falcon-7b,piqa/325,0.0,,,
1349925,piqa,falcon-7b,piqa/326,1.0,,,
1349926,piqa,falcon-7b,piqa/327,1.0,,,
1349927,piqa,falcon-7b,piqa/328,0.0,,,
1349928,piqa,falcon-7b,piqa/329,0.0,,,
1349929,piqa,falcon-7b,piqa/330,1.0,,,
1349930,piqa,falcon-7b,piqa/331,1.0,,,
1349931,piqa,falcon-7b,piqa/332,0.0,,,
1349932,piqa,falcon-7b,piqa/333,1.0,,,
1349933,piqa,falcon-7b,piqa/334,1.0,,,
1349934,piqa,falcon-7b,piqa/335,1.0,,,
1349935,piqa,falcon-7b,piqa/336,0.0,,,
1349936,piqa,falcon-7b,piqa/337,1.0,,,
1349937,piqa,falcon-7b,piqa/338,1.0,,,
1349938,piqa,falcon-7b,piqa/339,1.0,,,
1349939,piqa,falcon-7b,piqa/340,1.0,,,
1349940,piqa,falcon-7b,piqa/341,1.0,,,
1349941,piqa,falcon-7b,piqa/342,1.0,,,
1349942,piqa,falcon-7b,piqa/343,1.0,,,
1349943,piqa,falcon-7b,piqa/344,1.0,,,
1349944,piqa,falcon-7b,piqa/345,1.0,,,
1349945,piqa,falcon-7b,piqa/346,1.0,,,
1349946,piqa,falcon-7b,piqa/347,1.0,,,
1349947,piqa,falcon-7b,piqa/348,1.0,,,
1349948,piqa,falcon-7b,piqa/349,1.0,,,
1349949,piqa,falcon-7b,piqa/350,1.0,,,
1349950,piqa,falcon-7b,piqa/351,1.0,,,
1349951,piqa,falcon-7b,piqa/352,0.0,,,
1349952,piqa,falcon-7b,piqa/353,1.0,,,
1349953,piqa,falcon-7b,piqa/354,1.0,,,
1349954,piqa,falcon-7b,piqa/355,1.0,,,
1349955,piqa,falcon-7b,piqa/356,1.0,,,
1349956,piqa,falcon-7b,piqa/357,1.0,,,
1349957,piqa,falcon-7b,piqa/358,1.0,,,
1349958,piqa,falcon-7b,piqa/359,1.0,,,
1349959,piqa,falcon-7b,piqa/360,1.0,,,
1349960,piqa,falcon-7b,piqa/361,1.0,,,
1349961,piqa,falcon-7b,piqa/362,1.0,,,
1349962,piqa,falcon-7b,piqa/363,1.0,,,
1349963,piqa,falcon-7b,piqa/364,1.0,,,
1349964,piqa,falcon-7b,piqa/365,1.0,,,
1349965,piqa,falcon-7b,piqa/366,0.0,,,
1349966,piqa,falcon-7b,piqa/367,1.0,,,
1349967,piqa,falcon-7b,piqa/368,1.0,,,
1349968,piqa,falcon-7b,piqa/369,0.0,,,
1349969,piqa,falcon-7b,piqa/370,1.0,,,
1349970,piqa,falcon-7b,piqa/371,1.0,,,
1349971,piqa,falcon-7b,piqa/372,1.0,,,
1349972,piqa,falcon-7b,piqa/373,1.0,,,
1349973,piqa,falcon-7b,piqa/374,1.0,,,
1349974,piqa,falcon-7b,piqa/375,1.0,,,
1349975,piqa,falcon-7b,piqa/376,1.0,,,
1349976,piqa,falcon-7b,piqa/377,0.0,,,
1349977,piqa,falcon-7b,piqa/378,1.0,,,
1349978,piqa,falcon-7b,piqa/379,1.0,,,
1349979,piqa,falcon-7b,piqa/380,1.0,,,
1349980,piqa,falcon-7b,piqa/381,1.0,,,
1349981,piqa,falcon-7b,piqa/382,1.0,,,
1349982,piqa,falcon-7b,piqa/383,1.0,,,
1349983,piqa,falcon-7b,piqa/384,1.0,,,
1349984,piqa,falcon-7b,piqa/385,1.0,,,
1349985,piqa,falcon-7b,piqa/386,1.0,,,
1349986,piqa,falcon-7b,piqa/387,1.0,,,
1349987,piqa,falcon-7b,piqa/388,0.0,,,
1349988,piqa,falcon-7b,piqa/389,1.0,,,
1349989,piqa,falcon-7b,piqa/390,1.0,,,
1349990,piqa,falcon-7b,piqa/391,1.0,,,
1349991,piqa,falcon-7b,piqa/392,1.0,,,
1349992,piqa,falcon-7b,piqa/393,1.0,,,
1349993,piqa,falcon-7b,piqa/394,0.0,,,
1349994,piqa,falcon-7b,piqa/395,1.0,,,
1349995,piqa,falcon-7b,piqa/396,1.0,,,
1349996,piqa,falcon-7b,piqa/397,0.0,,,
1349997,piqa,falcon-7b,piqa/398,1.0,,,
1349998,piqa,falcon-7b,piqa/399,1.0,,,
1349999,piqa,falcon-7b,piqa/400,1.0,,,
1350000,piqa,falcon-7b,piqa/401,1.0,,,
1350001,piqa,falcon-7b,piqa/402,0.0,,,
1350002,piqa,falcon-7b,piqa/403,1.0,,,
1350003,piqa,falcon-7b,piqa/404,1.0,,,
1350004,piqa,falcon-7b,piqa/405,1.0,,,
1350005,piqa,falcon-7b,piqa/406,1.0,,,
1350006,piqa,falcon-7b,piqa/407,1.0,,,
1350007,piqa,falcon-7b,piqa/408,1.0,,,
1350008,piqa,falcon-7b,piqa/409,0.0,,,
1350009,piqa,falcon-7b,piqa/410,0.0,,,
1350010,piqa,falcon-7b,piqa/411,1.0,,,
1350011,piqa,falcon-7b,piqa/412,1.0,,,
1350012,piqa,falcon-7b,piqa/413,0.0,,,
1350013,piqa,falcon-7b,piqa/414,1.0,,,
1350014,piqa,falcon-7b,piqa/415,1.0,,,
1350015,piqa,falcon-7b,piqa/416,1.0,,,
1350016,piqa,falcon-7b,piqa/417,1.0,,,
1350017,piqa,falcon-7b,piqa/418,1.0,,,
1350018,piqa,falcon-7b,piqa/419,1.0,,,
1350019,piqa,falcon-7b,piqa/420,1.0,,,
1350020,piqa,falcon-7b,piqa/421,1.0,,,
1350021,piqa,falcon-7b,piqa/422,1.0,,,
1350022,piqa,falcon-7b,piqa/423,1.0,,,
1350023,piqa,falcon-7b,piqa/424,1.0,,,
1350024,piqa,falcon-7b,piqa/425,1.0,,,
1350025,piqa,falcon-7b,piqa/426,1.0,,,
1350026,piqa,falcon-7b,piqa/427,1.0,,,
1350027,piqa,falcon-7b,piqa/428,1.0,,,
1350028,piqa,falcon-7b,piqa/429,0.0,,,
1350029,piqa,falcon-7b,piqa/430,1.0,,,
1350030,piqa,falcon-7b,piqa/431,1.0,,,
1350031,piqa,falcon-7b,piqa/432,1.0,,,
1350032,piqa,falcon-7b,piqa/433,1.0,,,
1350033,piqa,falcon-7b,piqa/434,1.0,,,
1350034,piqa,falcon-7b,piqa/435,0.0,,,
1350035,piqa,falcon-7b,piqa/436,1.0,,,
1350036,piqa,falcon-7b,piqa/437,1.0,,,
1350037,piqa,falcon-7b,piqa/438,1.0,,,
1350038,piqa,falcon-7b,piqa/439,1.0,,,
1350039,piqa,falcon-7b,piqa/440,1.0,,,
1350040,piqa,falcon-7b,piqa/441,1.0,,,
1350041,piqa,falcon-7b,piqa/442,1.0,,,
1350042,piqa,falcon-7b,piqa/443,0.0,,,
1350043,piqa,falcon-7b,piqa/444,0.0,,,
1350044,piqa,falcon-7b,piqa/445,0.0,,,
1350045,piqa,falcon-7b,piqa/446,1.0,,,
1350046,piqa,falcon-7b,piqa/447,1.0,,,
1350047,piqa,falcon-7b,piqa/448,1.0,,,
1350048,piqa,falcon-7b,piqa/449,1.0,,,
1350049,piqa,falcon-7b,piqa/450,1.0,,,
1350050,piqa,falcon-7b,piqa/451,1.0,,,
1350051,piqa,falcon-7b,piqa/452,1.0,,,
1350052,piqa,falcon-7b,piqa/453,0.0,,,
1350053,piqa,falcon-7b,piqa/454,1.0,,,
1350054,piqa,falcon-7b,piqa/455,0.0,,,
1350055,piqa,falcon-7b,piqa/456,1.0,,,
1350056,piqa,falcon-7b,piqa/457,1.0,,,
1350057,piqa,falcon-7b,piqa/458,1.0,,,
1350058,piqa,falcon-7b,piqa/459,1.0,,,
1350059,piqa,falcon-7b,piqa/460,1.0,,,
1350060,piqa,falcon-7b,piqa/461,1.0,,,
1350061,piqa,falcon-7b,piqa/462,1.0,,,
1350062,piqa,falcon-7b,piqa/463,1.0,,,
1350063,piqa,falcon-7b,piqa/464,1.0,,,
1350064,piqa,falcon-7b,piqa/465,1.0,,,
1350065,piqa,falcon-7b,piqa/466,1.0,,,
1350066,piqa,falcon-7b,piqa/467,1.0,,,
1350067,piqa,falcon-7b,piqa/468,1.0,,,
1350068,piqa,falcon-7b,piqa/469,1.0,,,
1350069,piqa,falcon-7b,piqa/470,1.0,,,
1350070,piqa,falcon-7b,piqa/471,0.0,,,
1350071,piqa,falcon-7b,piqa/472,1.0,,,
1350072,piqa,falcon-7b,piqa/473,1.0,,,
1350073,piqa,falcon-7b,piqa/474,1.0,,,
1350074,piqa,falcon-7b,piqa/475,1.0,,,
1350075,piqa,falcon-7b,piqa/476,1.0,,,
1350076,piqa,falcon-7b,piqa/477,1.0,,,
1350077,piqa,falcon-7b,piqa/478,1.0,,,
1350078,piqa,falcon-7b,piqa/479,1.0,,,
1350079,piqa,falcon-7b,piqa/480,1.0,,,
1350080,piqa,falcon-7b,piqa/481,1.0,,,
1350081,piqa,falcon-7b,piqa/482,1.0,,,
1350082,piqa,falcon-7b,piqa/483,1.0,,,
1350083,piqa,falcon-7b,piqa/484,1.0,,,
1350084,piqa,falcon-7b,piqa/485,0.0,,,
1350085,piqa,falcon-7b,piqa/486,1.0,,,
1350086,piqa,falcon-7b,piqa/487,1.0,,,
1350087,piqa,falcon-7b,piqa/488,1.0,,,
1350088,piqa,falcon-7b,piqa/489,1.0,,,
1350089,piqa,falcon-7b,piqa/490,0.0,,,
1350090,piqa,falcon-7b,piqa/491,1.0,,,
1350091,piqa,falcon-7b,piqa/492,0.0,,,
1350092,piqa,falcon-7b,piqa/493,0.0,,,
1350093,piqa,falcon-7b,piqa/494,1.0,,,
1350094,piqa,falcon-7b,piqa/495,1.0,,,
1350095,piqa,falcon-7b,piqa/496,1.0,,,
1350096,piqa,falcon-7b,piqa/497,1.0,,,
