,benchmark_id,model,example_id,pass1,count,date,hyperparams
1415831,siqa,falcon-7b,siqa/64,1.0,,,
1415832,siqa,falcon-7b,siqa/65,1.0,,,
1415833,siqa,falcon-7b,siqa/66,0.0,,,
1415834,siqa,falcon-7b,siqa/67,1.0,,,
1415835,siqa,falcon-7b,siqa/68,0.0,,,
1415836,siqa,falcon-7b,siqa/69,1.0,,,
1415837,siqa,falcon-7b,siqa/70,0.0,,,
1415838,siqa,falcon-7b,siqa/71,0.0,,,
1415839,siqa,falcon-7b,siqa/72,0.0,,,
1415840,siqa,falcon-7b,siqa/73,1.0,,,
1415841,siqa,falcon-7b,siqa/74,0.0,,,
1415842,siqa,falcon-7b,siqa/75,0.0,,,
1415843,siqa,falcon-7b,siqa/76,0.0,,,
1415844,siqa,falcon-7b,siqa/77,0.0,,,
1415845,siqa,falcon-7b,siqa/78,0.0,,,
1415846,siqa,falcon-7b,siqa/79,1.0,,,
1415847,siqa,falcon-7b,siqa/80,0.0,,,
1415848,siqa,falcon-7b,siqa/81,0.0,,,
1415849,siqa,falcon-7b,siqa/82,0.0,,,
1415850,siqa,falcon-7b,siqa/83,0.0,,,
1415851,siqa,falcon-7b,siqa/84,0.0,,,
1415852,siqa,falcon-7b,siqa/85,0.0,,,
1415853,siqa,falcon-7b,siqa/86,0.0,,,
1415854,siqa,falcon-7b,siqa/87,0.0,,,
1415855,siqa,falcon-7b,siqa/88,0.0,,,
1415856,siqa,falcon-7b,siqa/89,0.0,,,
1415857,siqa,falcon-7b,siqa/90,0.0,,,
1415858,siqa,falcon-7b,siqa/91,1.0,,,
1415859,siqa,falcon-7b,siqa/92,0.0,,,
1415860,siqa,falcon-7b,siqa/93,1.0,,,
1415861,siqa,falcon-7b,siqa/94,1.0,,,
1415862,siqa,falcon-7b,siqa/95,1.0,,,
1415863,siqa,falcon-7b,siqa/96,1.0,,,
1415864,siqa,falcon-7b,siqa/97,1.0,,,
1415865,siqa,falcon-7b,siqa/98,0.0,,,
1415866,siqa,falcon-7b,siqa/99,0.0,,,
1415867,siqa,falcon-7b,siqa/100,1.0,,,
1415868,siqa,falcon-7b,siqa/101,1.0,,,
1415869,siqa,falcon-7b,siqa/102,0.0,,,
1415870,siqa,falcon-7b,siqa/103,1.0,,,
1415871,siqa,falcon-7b,siqa/104,0.0,,,
1415872,siqa,falcon-7b,siqa/105,0.0,,,
1415873,siqa,falcon-7b,siqa/106,0.0,,,
1415874,siqa,falcon-7b,siqa/107,1.0,,,
1415875,siqa,falcon-7b,siqa/108,1.0,,,
1415876,siqa,falcon-7b,siqa/109,1.0,,,
1415877,siqa,falcon-7b,siqa/110,0.0,,,
1415878,siqa,falcon-7b,siqa/111,1.0,,,
1415879,siqa,falcon-7b,siqa/112,1.0,,,
1415880,siqa,falcon-7b,siqa/113,0.0,,,
1415881,siqa,falcon-7b,siqa/114,1.0,,,
1415882,siqa,falcon-7b,siqa/115,1.0,,,
1415883,siqa,falcon-7b,siqa/116,1.0,,,
1415884,siqa,falcon-7b,siqa/117,1.0,,,
1415885,siqa,falcon-7b,siqa/118,1.0,,,
1415886,siqa,falcon-7b,siqa/119,1.0,,,
1415887,siqa,falcon-7b,siqa/120,1.0,,,
1415888,siqa,falcon-7b,siqa/121,1.0,,,
1415889,siqa,falcon-7b,siqa/122,1.0,,,
1415890,siqa,falcon-7b,siqa/123,1.0,,,
1415891,siqa,falcon-7b,siqa/124,1.0,,,
1415892,siqa,falcon-7b,siqa/125,0.0,,,
1415893,siqa,falcon-7b,siqa/126,1.0,,,
1415894,siqa,falcon-7b,siqa/127,1.0,,,
1415895,siqa,falcon-7b,siqa/128,1.0,,,
1415896,siqa,falcon-7b,siqa/129,0.0,,,
1415897,siqa,falcon-7b,siqa/130,1.0,,,
1415898,siqa,falcon-7b,siqa/131,0.0,,,
1415899,siqa,falcon-7b,siqa/132,0.0,,,
1415900,siqa,falcon-7b,siqa/133,1.0,,,
1415901,siqa,falcon-7b,siqa/134,0.0,,,
1415902,siqa,falcon-7b,siqa/135,0.0,,,
1415903,siqa,falcon-7b,siqa/136,1.0,,,
1415904,siqa,falcon-7b,siqa/137,0.0,,,
1415905,siqa,falcon-7b,siqa/138,0.0,,,
1415906,siqa,falcon-7b,siqa/139,1.0,,,
1415907,siqa,falcon-7b,siqa/140,1.0,,,
1415908,siqa,falcon-7b,siqa/141,1.0,,,
1415909,siqa,falcon-7b,siqa/142,0.0,,,
1415910,siqa,falcon-7b,siqa/143,1.0,,,
1415911,siqa,falcon-7b,siqa/144,0.0,,,
1415912,siqa,falcon-7b,siqa/145,0.0,,,
1415913,siqa,falcon-7b,siqa/146,0.0,,,
1415914,siqa,falcon-7b,siqa/147,0.0,,,
1415915,siqa,falcon-7b,siqa/148,1.0,,,
1415916,siqa,falcon-7b,siqa/149,0.0,,,
1415917,siqa,falcon-7b,siqa/150,1.0,,,
1415918,siqa,falcon-7b,siqa/151,1.0,,,
1415919,siqa,falcon-7b,siqa/152,1.0,,,
1415920,siqa,falcon-7b,siqa/153,0.0,,,
1415921,siqa,falcon-7b,siqa/154,1.0,,,
1415922,siqa,falcon-7b,siqa/155,1.0,,,
1415923,siqa,falcon-7b,siqa/156,1.0,,,
1415924,siqa,falcon-7b,siqa/157,1.0,,,
1415925,siqa,falcon-7b,siqa/158,0.0,,,
1415926,siqa,falcon-7b,siqa/159,1.0,,,
1415927,siqa,falcon-7b,siqa/160,1.0,,,
1415928,siqa,falcon-7b,siqa/161,1.0,,,
1415929,siqa,falcon-7b,siqa/162,0.0,,,
1415930,siqa,falcon-7b,siqa/163,0.0,,,
1415931,siqa,falcon-7b,siqa/164,1.0,,,
1415932,siqa,falcon-7b,siqa/165,1.0,,,
1415933,siqa,falcon-7b,siqa/166,0.0,,,
1415934,siqa,falcon-7b,siqa/167,0.0,,,
1415935,siqa,falcon-7b,siqa/168,1.0,,,
1415936,siqa,falcon-7b,siqa/169,1.0,,,
1415937,siqa,falcon-7b,siqa/170,1.0,,,
1415938,siqa,falcon-7b,siqa/171,0.0,,,
1415939,siqa,falcon-7b,siqa/172,0.0,,,
1415940,siqa,falcon-7b,siqa/173,0.0,,,
1415941,siqa,falcon-7b,siqa/174,0.0,,,
1415942,siqa,falcon-7b,siqa/175,0.0,,,
1415943,siqa,falcon-7b,siqa/176,1.0,,,
1415944,siqa,falcon-7b,siqa/177,0.0,,,
1415945,siqa,falcon-7b,siqa/178,0.0,,,
1415946,siqa,falcon-7b,siqa/179,1.0,,,
1415947,siqa,falcon-7b,siqa/180,1.0,,,
1415948,siqa,falcon-7b,siqa/181,1.0,,,
1415949,siqa,falcon-7b,siqa/182,0.0,,,
1415950,siqa,falcon-7b,siqa/183,1.0,,,
1415951,siqa,falcon-7b,siqa/184,1.0,,,
1415952,siqa,falcon-7b,siqa/185,1.0,,,
1415953,siqa,falcon-7b,siqa/186,1.0,,,
1415954,siqa,falcon-7b,siqa/187,1.0,,,
1415955,siqa,falcon-7b,siqa/188,1.0,,,
1415956,siqa,falcon-7b,siqa/189,1.0,,,
1415957,siqa,falcon-7b,siqa/190,0.0,,,
1415958,siqa,falcon-7b,siqa/191,1.0,,,
1415959,siqa,falcon-7b,siqa/192,1.0,,,
1415960,siqa,falcon-7b,siqa/193,0.0,,,
1415961,siqa,falcon-7b,siqa/194,0.0,,,
1415962,siqa,falcon-7b,siqa/195,0.0,,,
1415963,siqa,falcon-7b,siqa/196,1.0,,,
1415964,siqa,falcon-7b,siqa/197,0.0,,,
1415965,siqa,falcon-7b,siqa/198,0.0,,,
1415966,siqa,falcon-7b,siqa/199,0.0,,,
1415967,siqa,falcon-7b,siqa/200,0.0,,,
1415968,siqa,falcon-7b,siqa/201,1.0,,,
1415969,siqa,falcon-7b,siqa/202,1.0,,,
1415970,siqa,falcon-7b,siqa/203,0.0,,,
1415971,siqa,falcon-7b,siqa/204,0.0,,,
1415972,siqa,falcon-7b,siqa/205,0.0,,,
1415973,siqa,falcon-7b,siqa/206,1.0,,,
1415974,siqa,falcon-7b,siqa/207,1.0,,,
1415975,siqa,falcon-7b,siqa/208,0.0,,,
1415976,siqa,falcon-7b,siqa/209,0.0,,,
1415977,siqa,falcon-7b,siqa/210,1.0,,,
1415978,siqa,falcon-7b,siqa/211,0.0,,,
1415979,siqa,falcon-7b,siqa/212,1.0,,,
1415980,siqa,falcon-7b,siqa/213,0.0,,,
1415981,siqa,falcon-7b,siqa/214,1.0,,,
1415982,siqa,falcon-7b,siqa/215,1.0,,,
1415983,siqa,falcon-7b,siqa/216,1.0,,,
1415984,siqa,falcon-7b,siqa/217,1.0,,,
1415985,siqa,falcon-7b,siqa/218,0.0,,,
1415986,siqa,falcon-7b,siqa/219,0.0,,,
1415987,siqa,falcon-7b,siqa/220,1.0,,,
1415988,siqa,falcon-7b,siqa/221,0.0,,,
1415989,siqa,falcon-7b,siqa/222,0.0,,,
1415990,siqa,falcon-7b,siqa/223,1.0,,,
1415991,siqa,falcon-7b,siqa/224,1.0,,,
1415992,siqa,falcon-7b,siqa/225,0.0,,,
1415993,siqa,falcon-7b,siqa/226,1.0,,,
1415994,siqa,falcon-7b,siqa/227,1.0,,,
1415995,siqa,falcon-7b,siqa/228,1.0,,,
1415996,siqa,falcon-7b,siqa/229,0.0,,,
1415997,siqa,falcon-7b,siqa/230,1.0,,,
1415998,siqa,falcon-7b,siqa/231,1.0,,,
1415999,siqa,falcon-7b,siqa/232,0.0,,,
1416000,siqa,falcon-7b,siqa/233,1.0,,,
1416001,siqa,falcon-7b,siqa/234,1.0,,,
1416002,siqa,falcon-7b,siqa/235,0.0,,,
1416003,siqa,falcon-7b,siqa/236,1.0,,,
1416004,siqa,falcon-7b,siqa/237,0.0,,,
1416005,siqa,falcon-7b,siqa/238,0.0,,,
1416006,siqa,falcon-7b,siqa/239,1.0,,,
1416007,siqa,falcon-7b,siqa/240,0.0,,,
1416008,siqa,falcon-7b,siqa/241,1.0,,,
1416009,siqa,falcon-7b,siqa/242,1.0,,,
1416010,siqa,falcon-7b,siqa/243,0.0,,,
1416011,siqa,falcon-7b,siqa/244,0.0,,,
1416012,siqa,falcon-7b,siqa/245,0.0,,,
1416013,siqa,falcon-7b,siqa/246,1.0,,,
1416014,siqa,falcon-7b,siqa/247,1.0,,,
1416015,siqa,falcon-7b,siqa/248,0.0,,,
1416016,siqa,falcon-7b,siqa/249,0.0,,,
1416017,siqa,falcon-7b,siqa/250,1.0,,,
1416018,siqa,falcon-7b,siqa/251,1.0,,,
1416019,siqa,falcon-7b,siqa/252,1.0,,,
1416020,siqa,falcon-7b,siqa/253,0.0,,,
1416021,siqa,falcon-7b,siqa/254,1.0,,,
1416022,siqa,falcon-7b,siqa/255,0.0,,,
1416023,siqa,falcon-7b,siqa/256,0.0,,,
1416024,siqa,falcon-7b,siqa/257,0.0,,,
1416025,siqa,falcon-7b,siqa/258,1.0,,,
1416026,siqa,falcon-7b,siqa/259,0.0,,,
1416027,siqa,falcon-7b,siqa/260,0.0,,,
1416028,siqa,falcon-7b,siqa/261,1.0,,,
1416029,siqa,falcon-7b,siqa/262,0.0,,,
1416030,siqa,falcon-7b,siqa/263,0.0,,,
1416031,siqa,falcon-7b,siqa/264,0.0,,,
1416032,siqa,falcon-7b,siqa/265,1.0,,,
1416033,siqa,falcon-7b,siqa/266,0.0,,,
1416034,siqa,falcon-7b,siqa/267,0.0,,,
1416035,siqa,falcon-7b,siqa/268,1.0,,,
1416036,siqa,falcon-7b,siqa/269,1.0,,,
1416037,siqa,falcon-7b,siqa/270,1.0,,,
1416038,siqa,falcon-7b,siqa/271,0.0,,,
1416039,siqa,falcon-7b,siqa/272,0.0,,,
1416040,siqa,falcon-7b,siqa/273,1.0,,,
1416041,siqa,falcon-7b,siqa/274,0.0,,,
1416042,siqa,falcon-7b,siqa/275,0.0,,,
1416043,siqa,falcon-7b,siqa/276,0.0,,,
1416044,siqa,falcon-7b,siqa/277,0.0,,,
1416045,siqa,falcon-7b,siqa/278,0.0,,,
1416046,siqa,falcon-7b,siqa/279,1.0,,,
1416047,siqa,falcon-7b,siqa/280,0.0,,,
1416048,siqa,falcon-7b,siqa/281,0.0,,,
1416049,siqa,falcon-7b,siqa/282,1.0,,,
1416050,siqa,falcon-7b,siqa/283,0.0,,,
1416051,siqa,falcon-7b,siqa/284,0.0,,,
1416052,siqa,falcon-7b,siqa/285,0.0,,,
1416053,siqa,falcon-7b,siqa/286,0.0,,,
1416054,siqa,falcon-7b,siqa/287,1.0,,,
1416055,siqa,falcon-7b,siqa/288,1.0,,,
1416056,siqa,falcon-7b,siqa/289,0.0,,,
1416057,siqa,falcon-7b,siqa/290,0.0,,,
1416058,siqa,falcon-7b,siqa/291,1.0,,,
1416059,siqa,falcon-7b,siqa/292,0.0,,,
1416060,siqa,falcon-7b,siqa/293,0.0,,,
1416061,siqa,falcon-7b,siqa/294,1.0,,,
1416062,siqa,falcon-7b,siqa/295,1.0,,,
1416063,siqa,falcon-7b,siqa/296,0.0,,,
1416064,siqa,falcon-7b,siqa/297,1.0,,,
1416065,siqa,falcon-7b,siqa/298,0.0,,,
1416066,siqa,falcon-7b,siqa/299,1.0,,,
1416067,siqa,falcon-7b,siqa/300,0.0,,,
1416068,siqa,falcon-7b,siqa/301,0.0,,,
1416069,siqa,falcon-7b,siqa/302,0.0,,,
1416070,siqa,falcon-7b,siqa/303,0.0,,,
1416071,siqa,falcon-7b,siqa/304,1.0,,,
1416072,siqa,falcon-7b,siqa/305,0.0,,,
1416073,siqa,falcon-7b,siqa/306,1.0,,,
1416074,siqa,falcon-7b,siqa/307,0.0,,,
1416075,siqa,falcon-7b,siqa/308,0.0,,,
1416076,siqa,falcon-7b,siqa/309,1.0,,,
1416077,siqa,falcon-7b,siqa/310,0.0,,,
1416078,siqa,falcon-7b,siqa/311,1.0,,,
1416079,siqa,falcon-7b,siqa/312,1.0,,,
1416080,siqa,falcon-7b,siqa/313,0.0,,,
1416081,siqa,falcon-7b,siqa/314,1.0,,,
1416082,siqa,falcon-7b,siqa/315,0.0,,,
1416083,siqa,falcon-7b,siqa/316,0.0,,,
1416084,siqa,falcon-7b,siqa/317,1.0,,,
1416085,siqa,falcon-7b,siqa/318,0.0,,,
1416086,siqa,falcon-7b,siqa/319,1.0,,,
1416087,siqa,falcon-7b,siqa/320,1.0,,,
1416088,siqa,falcon-7b,siqa/321,1.0,,,
1416089,siqa,falcon-7b,siqa/322,1.0,,,
1416090,siqa,falcon-7b,siqa/323,1.0,,,
1416091,siqa,falcon-7b,siqa/324,1.0,,,
1416092,siqa,falcon-7b,siqa/325,1.0,,,
1416093,siqa,falcon-7b,siqa/326,1.0,,,
1416094,siqa,falcon-7b,siqa/327,0.0,,,
1416095,siqa,falcon-7b,siqa/328,1.0,,,
1416096,siqa,falcon-7b,siqa/329,1.0,,,
1416097,siqa,falcon-7b,siqa/330,0.0,,,
1416098,siqa,falcon-7b,siqa/331,1.0,,,
1416099,siqa,falcon-7b,siqa/332,0.0,,,
1416100,siqa,falcon-7b,siqa/333,0.0,,,
1416101,siqa,falcon-7b,siqa/334,0.0,,,
1416102,siqa,falcon-7b,siqa/335,0.0,,,
1416103,siqa,falcon-7b,siqa/336,1.0,,,
1416104,siqa,falcon-7b,siqa/337,0.0,,,
1416105,siqa,falcon-7b,siqa/338,1.0,,,
1416106,siqa,falcon-7b,siqa/339,0.0,,,
1416107,siqa,falcon-7b,siqa/340,1.0,,,
1416108,siqa,falcon-7b,siqa/341,1.0,,,
1416109,siqa,falcon-7b,siqa/342,0.0,,,
1416110,siqa,falcon-7b,siqa/343,1.0,,,
1416111,siqa,falcon-7b,siqa/344,0.0,,,
1416112,siqa,falcon-7b,siqa/345,0.0,,,
1416113,siqa,falcon-7b,siqa/346,0.0,,,
1416114,siqa,falcon-7b,siqa/347,0.0,,,
1416115,siqa,falcon-7b,siqa/348,1.0,,,
1416116,siqa,falcon-7b,siqa/349,0.0,,,
1416117,siqa,falcon-7b,siqa/350,1.0,,,
1416118,siqa,falcon-7b,siqa/351,1.0,,,
1416119,siqa,falcon-7b,siqa/352,0.0,,,
1416120,siqa,falcon-7b,siqa/353,0.0,,,
1416121,siqa,falcon-7b,siqa/354,0.0,,,
1416122,siqa,falcon-7b,siqa/355,1.0,,,
1416123,siqa,falcon-7b,siqa/356,1.0,,,
1416124,siqa,falcon-7b,siqa/357,1.0,,,
1416125,siqa,falcon-7b,siqa/358,0.0,,,
1416126,siqa,falcon-7b,siqa/359,0.0,,,
1416127,siqa,falcon-7b,siqa/360,1.0,,,
1416128,siqa,falcon-7b,siqa/361,1.0,,,
1416129,siqa,falcon-7b,siqa/362,1.0,,,
1416130,siqa,falcon-7b,siqa/363,0.0,,,
1416131,siqa,falcon-7b,siqa/364,1.0,,,
1416132,siqa,falcon-7b,siqa/365,1.0,,,
1416133,siqa,falcon-7b,siqa/366,1.0,,,
1416134,siqa,falcon-7b,siqa/367,0.0,,,
1416135,siqa,falcon-7b,siqa/368,1.0,,,
1416136,siqa,falcon-7b,siqa/369,1.0,,,
1416137,siqa,falcon-7b,siqa/370,1.0,,,
1416138,siqa,falcon-7b,siqa/371,1.0,,,
1416139,siqa,falcon-7b,siqa/372,0.0,,,
1416140,siqa,falcon-7b,siqa/373,0.0,,,
1416141,siqa,falcon-7b,siqa/374,0.0,,,
1416142,siqa,falcon-7b,siqa/375,1.0,,,
1416143,siqa,falcon-7b,siqa/376,0.0,,,
1416144,siqa,falcon-7b,siqa/377,1.0,,,
1416145,siqa,falcon-7b,siqa/378,0.0,,,
1416146,siqa,falcon-7b,siqa/379,0.0,,,
1416147,siqa,falcon-7b,siqa/380,1.0,,,
1416148,siqa,falcon-7b,siqa/381,1.0,,,
1416149,siqa,falcon-7b,siqa/382,0.0,,,
1416150,siqa,falcon-7b,siqa/383,1.0,,,
1416151,siqa,falcon-7b,siqa/384,0.0,,,
1416152,siqa,falcon-7b,siqa/385,0.0,,,
1416153,siqa,falcon-7b,siqa/386,0.0,,,
1416154,siqa,falcon-7b,siqa/387,0.0,,,
1416155,siqa,falcon-7b,siqa/388,0.0,,,
1416156,siqa,falcon-7b,siqa/389,1.0,,,
1416157,siqa,falcon-7b,siqa/390,0.0,,,
1416158,siqa,falcon-7b,siqa/391,1.0,,,
1416159,siqa,falcon-7b,siqa/392,0.0,,,
1416160,siqa,falcon-7b,siqa/393,1.0,,,
1416161,siqa,falcon-7b,siqa/394,1.0,,,
1416162,siqa,falcon-7b,siqa/395,1.0,,,
1416163,siqa,falcon-7b,siqa/396,1.0,,,
1416164,siqa,falcon-7b,siqa/397,0.0,,,
1416165,siqa,falcon-7b,siqa/398,1.0,,,
1416166,siqa,falcon-7b,siqa/399,1.0,,,
1416167,siqa,falcon-7b,siqa/400,1.0,,,
1416168,siqa,falcon-7b,siqa/401,0.0,,,
1416169,siqa,falcon-7b,siqa/402,0.0,,,
1416170,siqa,falcon-7b,siqa/403,1.0,,,
1416171,siqa,falcon-7b,siqa/404,0.0,,,
1416172,siqa,falcon-7b,siqa/405,0.0,,,
1416173,siqa,falcon-7b,siqa/406,1.0,,,
1416174,siqa,falcon-7b,siqa/407,0.0,,,
1416175,siqa,falcon-7b,siqa/408,0.0,,,
1416176,siqa,falcon-7b,siqa/409,0.0,,,
1416177,siqa,falcon-7b,siqa/410,0.0,,,
1416178,siqa,falcon-7b,siqa/411,1.0,,,
1416179,siqa,falcon-7b,siqa/412,0.0,,,
1416180,siqa,falcon-7b,siqa/413,0.0,,,
1416181,siqa,falcon-7b,siqa/414,1.0,,,
1416182,siqa,falcon-7b,siqa/415,1.0,,,
1416183,siqa,falcon-7b,siqa/416,0.0,,,
1416184,siqa,falcon-7b,siqa/417,1.0,,,
1416185,siqa,falcon-7b,siqa/418,0.0,,,
1416186,siqa,falcon-7b,siqa/419,1.0,,,
1416187,siqa,falcon-7b,siqa/420,1.0,,,
1416188,siqa,falcon-7b,siqa/421,0.0,,,
1416189,siqa,falcon-7b,siqa/422,1.0,,,
1416190,siqa,falcon-7b,siqa/423,0.0,,,
1416191,siqa,falcon-7b,siqa/424,0.0,,,
1416192,siqa,falcon-7b,siqa/425,1.0,,,
1416193,siqa,falcon-7b,siqa/426,1.0,,,
1416194,siqa,falcon-7b,siqa/427,1.0,,,
1416195,siqa,falcon-7b,siqa/428,1.0,,,
1416196,siqa,falcon-7b,siqa/429,1.0,,,
1416197,siqa,falcon-7b,siqa/430,0.0,,,
1416198,siqa,falcon-7b,siqa/431,1.0,,,
1416199,siqa,falcon-7b,siqa/432,1.0,,,
1416200,siqa,falcon-7b,siqa/433,1.0,,,
1416201,siqa,falcon-7b,siqa/434,1.0,,,
1416202,siqa,falcon-7b,siqa/435,1.0,,,
1416203,siqa,falcon-7b,siqa/436,1.0,,,
1416204,siqa,falcon-7b,siqa/437,0.0,,,
1416205,siqa,falcon-7b,siqa/438,0.0,,,
1416206,siqa,falcon-7b,siqa/439,0.0,,,
1416207,siqa,falcon-7b,siqa/440,1.0,,,
1416208,siqa,falcon-7b,siqa/441,0.0,,,
1416209,siqa,falcon-7b,siqa/442,1.0,,,
1416210,siqa,falcon-7b,siqa/443,0.0,,,
1416211,siqa,falcon-7b,siqa/444,0.0,,,
1416212,siqa,falcon-7b,siqa/445,1.0,,,
1416213,siqa,falcon-7b,siqa/446,1.0,,,
1416214,siqa,falcon-7b,siqa/447,1.0,,,
1416215,siqa,falcon-7b,siqa/448,0.0,,,
1416216,siqa,falcon-7b,siqa/449,1.0,,,
1416217,siqa,falcon-7b,siqa/450,1.0,,,
1416218,siqa,falcon-7b,siqa/451,1.0,,,
1416219,siqa,falcon-7b,siqa/452,0.0,,,
1416220,siqa,falcon-7b,siqa/453,1.0,,,
1416221,siqa,falcon-7b,siqa/454,1.0,,,
1416222,siqa,falcon-7b,siqa/455,1.0,,,
1416223,siqa,falcon-7b,siqa/456,0.0,,,
1416224,siqa,falcon-7b,siqa/457,0.0,,,
1416225,siqa,falcon-7b,siqa/458,1.0,,,
1416226,siqa,falcon-7b,siqa/459,1.0,,,
1416227,siqa,falcon-7b,siqa/460,0.0,,,
1416228,siqa,falcon-7b,siqa/461,0.0,,,
1416229,siqa,falcon-7b,siqa/462,0.0,,,
1416230,siqa,falcon-7b,siqa/463,0.0,,,
1416231,siqa,falcon-7b,siqa/464,1.0,,,
1416232,siqa,falcon-7b,siqa/465,0.0,,,
1416233,siqa,falcon-7b,siqa/466,1.0,,,
1416234,siqa,falcon-7b,siqa/467,1.0,,,
1416235,siqa,falcon-7b,siqa/468,1.0,,,
1416236,siqa,falcon-7b,siqa/469,0.0,,,
1416237,siqa,falcon-7b,siqa/470,0.0,,,
1416238,siqa,falcon-7b,siqa/471,1.0,,,
1416239,siqa,falcon-7b,siqa/472,0.0,,,
1416240,siqa,falcon-7b,siqa/473,1.0,,,
1416241,siqa,falcon-7b,siqa/474,0.0,,,
1416242,siqa,falcon-7b,siqa/475,0.0,,,
1416243,siqa,falcon-7b,siqa/476,0.0,,,
1416244,siqa,falcon-7b,siqa/477,0.0,,,
1416245,siqa,falcon-7b,siqa/478,1.0,,,
1416246,siqa,falcon-7b,siqa/479,0.0,,,
1416247,siqa,falcon-7b,siqa/480,0.0,,,
1416248,siqa,falcon-7b,siqa/481,0.0,,,
1416249,siqa,falcon-7b,siqa/482,1.0,,,
1416250,siqa,falcon-7b,siqa/483,0.0,,,
1416251,siqa,falcon-7b,siqa/484,0.0,,,
1416252,siqa,falcon-7b,siqa/485,0.0,,,
1416253,siqa,falcon-7b,siqa/486,0.0,,,
1416254,siqa,falcon-7b,siqa/487,0.0,,,
1416255,siqa,falcon-7b,siqa/488,0.0,,,
1416256,siqa,falcon-7b,siqa/489,0.0,,,
1416257,siqa,falcon-7b,siqa/490,1.0,,,
1416258,siqa,falcon-7b,siqa/491,0.0,,,
1416259,siqa,falcon-7b,siqa/492,0.0,,,
1416260,siqa,falcon-7b,siqa/493,0.0,,,
1416261,siqa,falcon-7b,siqa/494,1.0,,,
1416262,siqa,falcon-7b,siqa/495,0.0,,,
1416263,siqa,falcon-7b,siqa/496,0.0,,,
1416264,siqa,falcon-7b,siqa/497,0.0,,,
