,benchmark_id,model,example_id,pass1,count,date,hyperparams
2476302,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3553,1.0,10.0,1725132600000.0,
2476303,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3555,1.0,10.0,1724527800000.0,
2476304,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3558,0.0,10.0,1726299000000.0,
2476305,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3559,0.0,10.0,1726342200000.0,
2476306,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3560,0.0,10.0,1725737400000.0,
2476307,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3562,0.0,10.0,1736015400000.0,
2476308,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3563,0.0,10.0,1725132600000.0,
2476309,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3566,0.0,10.0,1729366200000.0,
2476310,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3567,0.9,10.0,1725737400000.0,
2476311,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3568,0.6,10.0,1725089400000.0,
2476312,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3570,0.1,10.0,1727551800000.0,
2476313,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3571,0.0,10.0,1726299000000.0,
2476314,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3573,0.0,10.0,1726947000000.0,
2476315,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3575,0.0,10.0,1726299000000.0,
2476316,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3579,0.6,10.0,1728156600000.0,
2476317,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3580,0.0,10.0,1727508600000.0,
2476318,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3583,0.0,10.0,1728156600000.0,
2476319,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3584,0.0,10.0,1727508600000.0,
2476320,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3587,0.2,10.0,1729927800000.0,
2476321,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3588,0.0,10.0,1728761400000.0,
2476322,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3591,0.0,10.0,1732343400000.0,
2476323,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3593,1.0,10.0,1729971000000.0,
2476324,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3594,0.0,10.0,1732991400000.0,
2476325,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3600,1.0,10.0,1727551800000.0,
2476326,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3603,0.0,10.0,1729366200000.0,
2476327,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3604,0.0,10.0,1728718200000.0,
2476328,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3605,1.0,10.0,1728718200000.0,
2476329,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3606,1.0,10.0,1727508600000.0,
2476330,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3607,0.0,10.0,1729366200000.0,
2476331,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3608,0.0,10.0,1729971000000.0,
2476332,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3610,0.0,10.0,1728761400000.0,
2476333,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3612,1.0,10.0,1731177000000.0,
2476334,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3613,0.0,10.0,1734201000000.0,
2476335,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3616,0.0,10.0,1731781800000.0,
2476336,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3617,0.0,10.0,1729927800000.0,
2476337,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3620,0.0,10.0,1734805800000.0,
2476338,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3621,0.0,10.0,1733553000000.0,
2476339,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3622,0.0,10.0,1731133800000.0,
2476340,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3625,0.0,10.0,1732343400000.0,
2476341,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3626,1.0,10.0,1731133800000.0,
2476342,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3627,0.0,10.0,1730575800000.0,
2476343,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3629,0.0,10.0,1729971000000.0,
2476344,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3631,0.0,10.0,1731177000000.0,
2476345,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3632,0.0,10.0,1734201000000.0,
2476346,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3634,0.0,10.0,1736015400000.0,
2476347,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3636,1.0,10.0,1730575800000.0,
2476348,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3637,0.0,10.0,1730575800000.0,
2476349,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3638,0.0,10.0,1734201000000.0,
2476350,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3639,0.0,10.0,1731781800000.0,
2476351,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3644,1.0,10.0,1732386600000.0,
2476352,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3646,0.0,10.0,1731177000000.0,
2476353,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3647,0.0,10.0,1732343400000.0,
2476354,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3648,0.0,10.0,1732343400000.0,
2476355,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3649,0.0,10.0,1733553000000.0,
2476356,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3651,0.0,10.0,1733596200000.0,
2476357,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3653,0.0,10.0,1733596200000.0,
2476358,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3654,0.0,10.0,1732386600000.0,
2476359,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3655,0.0,10.0,1733553000000.0,
2476360,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3656,0.0,10.0,1734805800000.0,
2476361,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3657,0.0,10.0,1734762600000.0,
2476362,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3658,0.0,10.0,1731781800000.0,
2476363,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3659,0.7,10.0,1734762600000.0,
2476364,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3675,0.0,10.0,1732386600000.0,
2476365,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3676,0.3,10.0,1732991400000.0,
2476366,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3680,0.0,10.0,1733553000000.0,
2476367,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3681,0.0,10.0,1733596200000.0,
2476368,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3682,0.0,10.0,1735410600000.0,
2476369,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3683,0.0,10.0,1735410600000.0,
2476370,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3684,0.0,10.0,1735972200000.0,
2476371,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3685,0.0,10.0,1734762600000.0,
2476372,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3686,0.0,10.0,1734201000000.0,
2476373,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3688,0.0,10.0,1735972200000.0,
2476374,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3690,0.0,10.0,1734805800000.0,
2476375,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3699,0.0,10.0,1735410600000.0,
2476376,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3700,0.0,10.0,1734762600000.0,
2476377,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3702,1.0,10.0,1736015400000.0,
2476378,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3715,0.0,10.0,1736015400000.0,
2476379,lcb_codegen_v6_080124,Claude-3-Haiku,leetcode.3716,0.0,10.0,1735972200000.0,
2476380,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc365_a,1.0,10.0,1722643200000.0,
2476381,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc365_b,0.0,10.0,1722643200000.0,
2476382,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc365_c,0.1,10.0,1722643200000.0,
2476383,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc365_d,0.0,10.0,1722643200000.0,
2476384,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc365_e,0.0,10.0,1722643200000.0,
2476385,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc366_a,0.0,10.0,1723248000000.0,
2476386,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc366_b,0.0,10.0,1723248000000.0,
2476387,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc366_c,0.0,10.0,1723248000000.0,
2476388,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc366_d,0.0,10.0,1723248000000.0,
2476389,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc366_e,0.0,10.0,1723248000000.0,
2476390,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc366_f,0.0,10.0,1723248000000.0,
2476391,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc366_g,0.0,10.0,1723248000000.0,
2476392,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc367_a,0.0,10.0,1723852800000.0,
2476393,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc367_b,1.0,10.0,1723852800000.0,
2476394,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc367_c,1.0,10.0,1723852800000.0,
2476395,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc367_d,0.0,10.0,1723852800000.0,
2476396,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc367_e,0.0,10.0,1723852800000.0,
2476397,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc367_f,0.0,10.0,1723852800000.0,
2476398,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc367_g,0.0,10.0,1723852800000.0,
2476399,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc368_a,0.9,10.0,1724457600000.0,
2476400,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc368_b,1.0,10.0,1724457600000.0,
2476401,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc368_c,0.0,10.0,1724457600000.0,
2476402,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc368_d,0.0,10.0,1724457600000.0,
2476403,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc368_e,0.0,10.0,1724457600000.0,
2476404,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc368_f,0.0,10.0,1724457600000.0,
2476405,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc368_g,0.0,10.0,1724457600000.0,
2476406,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc369_a,0.0,10.0,1725062400000.0,
2476407,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc369_b,0.0,10.0,1725062400000.0,
2476408,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc369_c,0.0,10.0,1725062400000.0,
2476409,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc369_d,0.0,10.0,1725062400000.0,
2476410,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc369_e,0.0,10.0,1725062400000.0,
2476411,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc369_g,0.0,10.0,1725062400000.0,
2476412,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc370_a,1.0,10.0,1725667200000.0,
2476413,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc370_b,0.7,10.0,1725667200000.0,
2476414,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc370_c,0.0,10.0,1725667200000.0,
2476415,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc370_d,0.0,10.0,1725667200000.0,
2476416,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc370_e,0.0,10.0,1725667200000.0,
2476417,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc370_f,0.0,10.0,1725667200000.0,
2476418,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc370_g,0.0,10.0,1725667200000.0,
2476419,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc371_a,0.0,10.0,1726272000000.0,
2476420,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc371_b,0.1,10.0,1726272000000.0,
2476421,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc371_c,0.0,10.0,1726272000000.0,
2476422,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc371_d,0.3,10.0,1726272000000.0,
2476423,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc371_e,0.0,10.0,1726272000000.0,
2476424,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc371_f,0.0,10.0,1726272000000.0,
2476425,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc371_g,0.0,10.0,1726272000000.0,
2476426,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc372_a,1.0,10.0,1726876800000.0,
2476427,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc372_c,0.0,10.0,1726876800000.0,
2476428,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc372_d,0.0,10.0,1726876800000.0,
2476429,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc372_e,0.0,10.0,1726876800000.0,
2476430,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc372_f,0.0,10.0,1726876800000.0,
2476431,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc372_g,0.0,10.0,1726876800000.0,
2476432,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc373_a,1.0,10.0,1727481600000.0,
2476433,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc373_b,0.3,10.0,1727481600000.0,
2476434,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc373_c,0.0,10.0,1727481600000.0,
2476435,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc373_e,0.0,10.0,1727481600000.0,
2476436,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc373_f,0.0,10.0,1727481600000.0,
2476437,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc373_g,0.0,10.0,1727481600000.0,
2476438,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc374_a,1.0,10.0,1728086400000.0,
2476439,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc374_b,0.0,10.0,1728086400000.0,
2476440,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc374_c,0.0,10.0,1728086400000.0,
2476441,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc374_d,0.0,10.0,1728086400000.0,
2476442,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc374_e,0.0,10.0,1728086400000.0,
2476443,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc374_f,0.0,10.0,1728086400000.0,
2476444,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc374_g,0.0,10.0,1728086400000.0,
2476445,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc375_a,1.0,10.0,1728691200000.0,
2476446,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc375_b,0.0,10.0,1728691200000.0,
2476447,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc375_c,0.0,10.0,1728691200000.0,
2476448,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc375_d,0.0,10.0,1728691200000.0,
2476449,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc375_e,0.0,10.0,1728691200000.0,
2476450,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc375_f,0.0,10.0,1728691200000.0,
2476451,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc375_g,0.0,10.0,1728691200000.0,
2476452,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc376_a,0.0,10.0,1729296000000.0,
2476453,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc376_b,0.0,10.0,1729296000000.0,
2476454,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc376_c,0.0,10.0,1729296000000.0,
2476455,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc376_d,0.0,10.0,1729296000000.0,
2476456,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc376_e,0.0,10.0,1729296000000.0,
2476457,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc376_f,0.0,10.0,1729296000000.0,
2476458,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc376_g,0.0,10.0,1729296000000.0,
2476459,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc377_a,1.0,10.0,1729900800000.0,
2476460,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc377_b,1.0,10.0,1729900800000.0,
2476461,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc377_c,0.0,10.0,1729900800000.0,
2476462,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc377_d,0.0,10.0,1729900800000.0,
2476463,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc377_e,0.0,10.0,1729900800000.0,
2476464,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc377_f,0.0,10.0,1729900800000.0,
2476465,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc377_g,0.0,10.0,1729900800000.0,
2476466,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc378_a,1.0,10.0,1730505600000.0,
2476467,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc378_b,1.0,10.0,1730505600000.0,
2476468,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc378_c,0.0,10.0,1730505600000.0,
2476469,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc378_d,0.0,10.0,1730505600000.0,
2476470,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc378_e,0.2,10.0,1730505600000.0,
2476471,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc378_f,0.0,10.0,1730505600000.0,
2476472,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc378_g,0.0,10.0,1730505600000.0,
2476473,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc379_a,1.0,10.0,1731110400000.0,
2476474,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc379_b,0.0,10.0,1731110400000.0,
2476475,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc379_c,0.0,10.0,1731110400000.0,
2476476,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc379_d,0.9,10.0,1731110400000.0,
2476477,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc379_e,0.0,10.0,1731110400000.0,
2476478,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc379_f,0.0,10.0,1731110400000.0,
2476479,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc379_g,0.0,10.0,1731110400000.0,
2476480,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc380_a,1.0,10.0,1731715200000.0,
2476481,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc380_b,0.2,10.0,1731715200000.0,
2476482,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc380_c,0.2,10.0,1731715200000.0,
2476483,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc380_d,0.0,10.0,1731715200000.0,
2476484,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc380_e,0.0,10.0,1731715200000.0,
2476485,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc380_f,0.0,10.0,1731715200000.0,
2476486,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc380_g,0.0,10.0,1731715200000.0,
2476487,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc381_a,0.7,10.0,1732233600000.0,
2476488,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc381_b,1.0,10.0,1732233600000.0,
2476489,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc381_c,0.1,10.0,1732233600000.0,
2476490,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc381_d,0.0,10.0,1732233600000.0,
2476491,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc381_e,0.0,10.0,1732233600000.0,
2476492,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc382_a,0.0,10.0,1732924800000.0,
2476493,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc382_b,0.0,10.0,1732924800000.0,
2476494,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc382_c,0.9,10.0,1732924800000.0,
2476495,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc382_d,0.0,10.0,1732924800000.0,
2476496,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc382_f,0.0,10.0,1732924800000.0,
2476497,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc382_g,0.0,10.0,1732924800000.0,
2476498,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc383_a,0.0,10.0,1733529600000.0,
2476499,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc383_b,1.0,10.0,1733529600000.0,
2476500,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc383_c,0.0,10.0,1733529600000.0,
2476501,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc383_d,0.0,10.0,1733529600000.0,
2476502,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc383_e,0.0,10.0,1733529600000.0,
2476503,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc384_a,1.0,10.0,1734134400000.0,
2476504,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc384_b,1.0,10.0,1734134400000.0,
2476505,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc384_c,0.9,10.0,1734134400000.0,
2476506,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc384_d,0.0,10.0,1734134400000.0,
2476507,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc384_e,0.0,10.0,1734134400000.0,
2476508,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc384_f,1.0,10.0,1734134400000.0,
2476509,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc384_g,1.0,10.0,1734134400000.0,
2476510,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc385_a,0.0,10.0,1734739200000.0,
2476511,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc385_b,1.0,10.0,1734739200000.0,
2476512,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc385_c,0.6,10.0,1734739200000.0,
2476513,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc385_d,0.0,10.0,1734739200000.0,
2476514,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc385_e,0.0,10.0,1734739200000.0,
2476515,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc385_f,0.0,10.0,1734739200000.0,
2476516,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc386_a,0.0,10.0,1735344000000.0,
2476517,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc386_b,0.0,10.0,1735344000000.0,
2476518,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc386_c,0.0,10.0,1735344000000.0,
2476519,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc386_d,0.0,10.0,1735344000000.0,
2476520,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc386_e,0.5,10.0,1735344000000.0,
2476521,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.abc386_f,0.7,10.0,1735344000000.0,
2476522,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.arc181_a,0.0,10.0,1722729600000.0,
2476523,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.arc181_b,0.0,10.0,1722729600000.0,
2476524,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.arc181_c,0.0,10.0,1722729600000.0,
2476525,lcb_codegen_v6_080124,Claude-3-Haiku,atcoder.arc181_d,0.0,10.0,1722729600000.0,
