,example_id,min_pass1_of_model,num_solved,models,pass1_of_ex,pass@any_of_ex,tau,example_link
10,HumanEval/107,0.24390243902439024,52,"['claude-3-haiku-20240307' 'speechless-coding-7b-16k-tora'
 'claude-3-opus-20240229' 'mixtral-8x22b-instruct-v0.1'
 'code-llama-multi-34b' 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'codegemma-7b'
 'deepseek-coder-6.7b-instruct' 'open-hermes-2.5-code-290k-13b'
 'speechless-coder-ds-6.7b' 'codegemma-7b-it'
 'mistralai--Mistral-7B-Instruct-v0.2' 'code-13b' 'wizardcoder-15b'
 'mistral-7b-codealpaca' 'deepseek-coder-33b-instruct' 'phi-2'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'speechless-starcoder2-7b' 'wizardcoder-7b' 'gemma-1.1-7b-it'
 'gpt-3.5-turbo' 'codebooga-34b' 'deepseek-coder-1.3b-instruct'
 'speechless-mistral-7b' 'xdan-l1-chat' 'solar-10.7b-instruct'
 'claude-3-sonnet-20240229' 'code-33b' 'speechless-starcoder2-15b'
 'python-code-13b' 'opencodeinterpreter-ds-6.7b' 'Mixtral-8x7B-v0.1'
 'Mistral-7B-v0.1' 'Meta-Llama-3-8B' 'Meta-Llama-3-70B'
 'deepseek-llm-7b-base' 'deepseek-llm-67b-base' 'dbrx-base' 'Qwen1.5-72B'
 'Qwen1.5-14B' 'llama2_70B']",0.6666666666666666,0.6666666666666666,0.47626047819174366,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/107.html"">HumanEval/107</a>"
11,HumanEval/108,0.7073170731707317,1,['claude-3-sonnet-20240229'],0.01282051282051282,0.01282051282051282,0.0814983398967959,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/108.html"">HumanEval/108</a>"
12,HumanEval/109,0.4451219512195122,17,"['claude-3-haiku-20240307' 'code-millenials-34b' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'codegemma-7b'
 'deepseek-coder-6.7b-instruct' 'xwincoder-34b'
 'deepseek-coder-33b-instruct' 'bigcode--starcoder2-15b-instruct-v0.1'
 'meta-llama-3-70b-instruct' 'opencodeinterpreter-ds-33b'
 'deepseek-coder-7b-instruct-v1.5' 'gpt-3.5-turbo'
 'claude-3-sonnet-20240229' 'code-33b' 'speechless-starcoder2-15b'
 'Qwen1.5-72B']",0.21794871794871795,0.21794871794871795,0.43618317492601044,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/109.html"">HumanEval/109</a>"
13,HumanEval/11,0.21341463414634146,62,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x7b-instruct' 'mixtral-8x22b-instruct-v0.1'
 'code-llama-multi-34b' 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'codegemma-7b' 'code-llama-multi-13b'
 'open-hermes-2.5-code-290k-13b' 'speechless-coder-ds-6.7b'
 'codegemma-7b-it' 'deepseek-coder-33b' 'xwincoder-34b' 'code-13b'
 'wizardcoder-15b' 'deepseek-coder-33b-instruct' 'phi-2'
 'bigcode--starcoder2-15b-instruct-v0.1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'wizardcoder-7b' 'octocoder' 'gemma-1.1-7b-it' 'gpt-3.5-turbo'
 'codebooga-34b' 'deepseek-coder-1.3b-instruct' 'xdan-l1-chat'
 'solar-10.7b-instruct' 'code-33b' 'starcoder2-15b-oci'
 'speechless-starcoder2-15b' 'python-code-13b'
 'opencodeinterpreter-ds-6.7b' 'mpt-30b' 'Mixtral-8x7B-v0.1'
 'Mixtral-8x22B-v0.1' 'Mistral-7B-v0.1' 'Meta-Llama-3-8B'
 'Meta-Llama-3-70B' 'gemma-7b' 'gemma-2b' 'deepseek-moe-16b-base'
 'deepseek-llm-67b-base' 'dbrx-base' 'Qwen1.5-7B' 'Qwen1.5-72B'
 'Qwen1.5-4B' 'Qwen1.5-32B' 'Qwen1.5-14B' 'Qwen1.5-110B' 'Qwen1.5-1.8B'
 'llama2_70B' 'llama_65B']",0.7948717948717948,0.7948717948717948,0.27479933692681474,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/11.html"">HumanEval/11</a>"
14,HumanEval/110,0.3231707317073171,18,"['code-millenials-34b' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'Qwen--Qwen1.5-72B-Chat'
 'HuggingFaceH4--starchat2-15b-v0.1' 'codegemma-7b'
 'deepseek-coder-6.7b-instruct' 'mistral-7b-codealpaca' 'phi-2'
 'speechless-codellama-34b' 'meta-llama-3-70b-instruct' 'openchat'
 'gemma-1.1-7b-it' 'codebooga-34b' 'deepseek-coder-1.3b-instruct'
 'claude-3-sonnet-20240229' 'opencodeinterpreter-ds-6.7b' 'llama2_70B']",0.23076923076923078,0.23076923076923078,0.34985266056827774,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/110.html"">HumanEval/110</a>"
15,HumanEval/111,0.42073170731707316,24,"['claude-3-haiku-20240307' 'code-millenials-34b' 'claude-3-opus-20240229'
 'mixtral-8x7b-instruct' 'mixtral-8x22b-instruct-v0.1'
 'Qwen--Qwen1.5-72B-Chat' 'HuggingFaceH4--starchat2-15b-v0.1'
 'deepseek-coder-6.7b-instruct' 'codegemma-7b-it' 'deepseek-coder-33b'
 'mistralai--Mistral-7B-Instruct-v0.2' 'wizardcoder-15b'
 'deepseek-coder-33b-instruct' 'bigcode--starcoder2-15b-instruct-v0.1'
 'white-rabbit-neo-33b-v1' 'microsoft--Phi-3-mini-4k-instruct'
 'meta-llama-3-70b-instruct' 'opencodeinterpreter-ds-33b'
 'deepseek-coder-7b-instruct-v1.5' 'gpt-3.5-turbo' 'codebooga-34b'
 'deepseek-coder-1.3b-instruct' 'claude-3-sonnet-20240229'
 'speechless-starcoder2-15b']",0.3076923076923077,0.3076923076923077,0.5210778959552421,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/111.html"">HumanEval/111</a>"
16,HumanEval/112,0.23170731707317074,41,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'Qwen--Qwen1.5-72B-Chat'
 'mistral-large-latest' 'HuggingFaceH4--starchat2-15b-v0.1'
 'code-llama-multi-13b' 'deepseek-coder-6.7b-instruct'
 'speechless-coder-ds-6.7b' 'deepseek-coder-33b' 'xwincoder-34b'
 'wizardcoder-15b' 'deepseek-coder-33b-instruct'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'speechless-starcoder2-7b' 'wizardcoder-7b' 'gemma-1.1-7b-it'
 'gpt-3.5-turbo' 'codebooga-34b' 'deepseek-coder-1.3b-instruct'
 'speechless-mistral-7b' 'xdan-l1-chat' 'solar-10.7b-instruct'
 'claude-3-sonnet-20240229' 'code-33b' 'starcoder2-15b-oci'
 'speechless-starcoder2-15b' 'opencodeinterpreter-ds-6.7b' 'gemma-2b'
 'dbrx-base' 'Qwen1.5-72B']",0.5256410256410257,0.5256410256410257,0.6035659798805879,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/112.html"">HumanEval/112</a>"
17,HumanEval/113,0.3475609756097561,27,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'code-llama-multi-34b'
 'mistral-large-latest' 'HuggingFaceH4--starchat2-15b-v0.1'
 'deepseek-coder-6.7b-instruct' 'speechless-coder-ds-6.7b'
 'codegemma-7b-it' 'xwincoder-34b' 'deepseek-coder-33b-instruct'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'speechless-codellama-34b' 'code-llama-70b-instruct' 'openchat'
 'deepseek-coder-7b-instruct-v1.5' 'codebooga-34b'
 'claude-3-sonnet-20240229' 'opencodeinterpreter-ds-6.7b'
 'Meta-Llama-3-70B' 'gemma-7b' 'dbrx-base' 'Qwen1.5-72B' 'Qwen1.5-110B']",0.34615384615384615,0.34615384615384615,0.49514257319451865,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/113.html"">HumanEval/113</a>"
18,HumanEval/114,0.23170731707317074,37,"['claude-3-haiku-20240307' 'claude-3-opus-20240229'
 'mixtral-8x7b-instruct' 'mixtral-8x22b-instruct-v0.1'
 'Qwen--Qwen1.5-72B-Chat' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'deepseek-coder-6.7b-instruct'
 'open-hermes-2.5-code-290k-13b' 'codegemma-7b-it' 'deepseek-coder-33b'
 'phi-2' 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'gemma-1.1-7b-it' 'gpt-3.5-turbo' 'codebooga-34b'
 'claude-3-sonnet-20240229' 'starcoder2-15b-oci'
 'opencodeinterpreter-ds-6.7b' 'mpt-30b' 'Mixtral-8x22B-v0.1'
 'Meta-Llama-3-8B' 'Meta-Llama-3-70B' 'deepseek-moe-16b-base'
 'deepseek-llm-67b-base' 'dbrx-base' 'Qwen1.5-7B' 'Qwen1.5-32B'
 'Qwen1.5-110B']",0.47435897435897434,0.47435897435897434,0.3869978435739807,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/114.html"">HumanEval/114</a>"
19,HumanEval/115,0.7195121951219512,2,['mixtral-8x22b-instruct-v0.1' 'white-rabbit-neo-33b-v1'],0.02564102564102564,0.02564102564102564,0.16211911410059618,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/115.html"">HumanEval/115</a>"
20,HumanEval/116,0.21341463414634146,50,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'code-llama-multi-34b' 'Qwen--Qwen1.5-72B-Chat'
 'HuggingFaceH4--starchat2-15b-v0.1' 'code-llama-multi-13b'
 'deepseek-coder-6.7b-instruct' 'open-hermes-2.5-code-290k-13b'
 'speechless-coder-ds-6.7b' 'codegemma-7b-it' 'deepseek-coder-33b'
 'mistralai--Mistral-7B-Instruct-v0.2' 'xwincoder-34b' 'wizardcoder-15b'
 'deepseek-coder-33b-instruct' 'phi-2' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'meta-llama-3-70b-instruct'
 'code-llama-70b-instruct' 'opencodeinterpreter-ds-33b' 'openchat'
 'deepseek-coder-7b-instruct-v1.5' 'speechless-starcoder2-7b'
 'wizardcoder-7b' 'octocoder' 'gemma-1.1-7b-it' 'gpt-3.5-turbo'
 'codebooga-34b' 'deepseek-coder-1.3b-instruct' 'speechless-mistral-7b'
 'solar-10.7b-instruct' 'code-33b' 'starcoder2-15b-oci' 'python-code-13b'
 'opencodeinterpreter-ds-6.7b' 'Mixtral-8x7B-v0.1' 'Mistral-7B-v0.1'
 'Meta-Llama-3-8B' 'gemma-7b' 'deepseek-moe-16b-base' 'dbrx-base'
 'Qwen1.5-7B' 'Qwen1.5-72B' 'Qwen1.5-32B' 'Qwen1.5-14B' 'Qwen1.5-110B'
 'Qwen1.5-1.8B']",0.6410256410256411,0.6410256410256411,0.3342334214546665,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/116.html"">HumanEval/116</a>"
21,HumanEval/117,0.4024390243902439,37,"['claude-3-haiku-20240307' 'code-millenials-34b'
 'speechless-coding-7b-16k-tora' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'mistral-large-latest'
 'HuggingFaceH4--starchat2-15b-v0.1' 'deepseek-coder-6.7b-instruct'
 'open-hermes-2.5-code-290k-13b' 'speechless-coder-ds-6.7b'
 'codegemma-7b-it' 'xwincoder-34b' 'code-13b' 'mistral-7b-codealpaca'
 'deepseek-coder-33b-instruct' 'phi-2'
 'bigcode--starcoder2-15b-instruct-v0.1' 'white-rabbit-neo-33b-v1'
 'microsoft--Phi-3-mini-4k-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'code-llama-70b-instruct'
 'opencodeinterpreter-ds-33b' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'speechless-starcoder2-7b' 'wizardcoder-7b' 'gpt-3.5-turbo'
 'codebooga-34b' 'deepseek-coder-1.3b-instruct' 'speechless-mistral-7b'
 'claude-3-sonnet-20240229' 'starcoder2-15b-oci'
 'speechless-starcoder2-15b' 'opencodeinterpreter-ds-6.7b' 'Qwen1.5-14B'
 'Qwen1.5-110B']",0.47435897435897434,0.47435897435897434,0.6619452166241081,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/117.html"">HumanEval/117</a>"
22,HumanEval/118,0.4268292682926829,18,"['claude-3-haiku-20240307' 'code-millenials-34b' 'claude-3-opus-20240229'
 'mixtral-8x22b-instruct-v0.1' 'Qwen--Qwen1.5-72B-Chat'
 'HuggingFaceH4--starchat2-15b-v0.1' 'deepseek-coder-6.7b-instruct'
 'speechless-coder-ds-6.7b' 'mistral-7b-codealpaca'
 'deepseek-coder-33b-instruct' 'speechless-codellama-34b'
 'meta-llama-3-70b-instruct' 'openchat' 'deepseek-coder-7b-instruct-v1.5'
 'codebooga-34b' 'opencodeinterpreter-ds-6.7b' 'deepseek-llm-67b-base'
 'Qwen1.5-110B']",0.23076923076923078,0.23076923076923078,0.4820936183907368,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/118.html"">HumanEval/118</a>"
23,HumanEval/119,0.6463414634146342,7,"['claude-3-opus-20240229' 'mixtral-8x22b-instruct-v0.1' 'xwincoder-34b'
 'microsoft--Phi-3-mini-4k-instruct' 'meta-llama-3-70b-instruct'
 'opencodeinterpreter-ds-33b' 'deepseek-coder-7b-instruct-v1.5']",0.08974358974358974,0.08974358974358974,0.35286502605079334,"<a href=""https://crux-eval.github.io/eval-arena/evalplus/HumanEval/119.html"">HumanEval/119</a>"
