,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
1895,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,35,13,0,0.0
1896,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,36,13,0,0.0
1897,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,37,13,0,0.0
1898,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,38,13,1,0.0769230769
1899,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,39,13,0,0.0
1900,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,40,13,0,0.0
1901,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,41,13,3,0.2307692308
1902,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,42,13,1,0.0769230769
1903,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,43,13,2,0.1538461538
1904,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,44,13,2,0.1538461538
1905,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,45,13,0,0.0
1906,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,46,13,0,0.0
1907,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,47,13,1,0.0769230769
1908,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,48,13,1,0.0769230769
1909,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,49,13,0,0.0
1910,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,50,13,4,0.3076923077
1911,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,51,13,0,0.0
1912,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,52,13,0,0.0
1913,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,53,13,0,0.0
1914,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,54,13,1,0.0769230769
1915,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,55,13,2,0.1538461538
1916,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,56,13,0,0.0
1917,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,57,13,1,0.0769230769
1918,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,58,13,1,0.0769230769
1919,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,59,13,3,0.2307692308
1920,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,60,13,0,0.0
1921,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,61,13,3,0.2307692308
1922,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,62,13,1,0.0769230769
1923,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,63,13,4,0.3076923077
1924,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,64,13,0,0.0
1925,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,65,13,1,0.0769230769
1926,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,66,13,1,0.0769230769
1927,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,67,13,0,0.0
1928,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,68,13,0,0.0
1929,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,69,13,0,0.0
1930,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,70,13,0,0.0
1931,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,71,13,0,0.0
1932,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,72,13,0,0.0
1933,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,73,13,0,0.0
1934,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,74,13,0,0.0
1935,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,75,13,2,0.1538461538
1936,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,76,13,1,0.0769230769
1937,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,77,13,2,0.1538461538
1938,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,78,13,0,0.0
1939,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,79,13,3,0.2307692308
1940,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,80,13,0,0.0
1941,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,81,13,3,0.2307692308
1942,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,82,13,0,0.0
1943,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,83,13,2,0.1538461538
1944,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,84,13,5,0.3846153846
1945,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,85,13,2,0.1538461538
1946,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,86,13,5,0.3846153846
1947,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,87,13,0,0.0
1948,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,88,13,1,0.0769230769
1949,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,89,13,4,0.3076923077
1950,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,90,13,1,0.0769230769
1951,qwen1.5-0.5b-chat,gmat_cot,0.7,-1,91,13,1,0.0769230769
44636,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,0,11,2,0.1818181818
44637,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,1,11,0,0.0
44638,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,2,11,0,0.0
44639,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,3,11,2,0.1818181818
44640,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,4,11,2,0.1818181818
44641,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,5,11,7,0.6363636364
44642,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,6,11,3,0.2727272727
44643,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,7,11,3,0.2727272727
44644,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,8,11,1,0.0909090909
44645,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,9,11,1,0.0909090909
44646,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,10,11,1,0.0909090909
44647,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,11,11,0,0.0
44648,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,12,11,2,0.1818181818
44649,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,13,11,2,0.1818181818
44650,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,14,11,1,0.0909090909
44651,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,15,11,1,0.0909090909
44652,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,16,11,2,0.1818181818
44653,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,17,11,2,0.1818181818
44654,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,18,11,0,0.0
44655,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,19,11,1,0.0909090909
44656,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,20,11,0,0.0
44657,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,21,11,6,0.5454545455
44658,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,22,11,1,0.0909090909
44659,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,23,11,0,0.0
44660,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,24,11,4,0.3636363636
44661,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,25,11,1,0.0909090909
44662,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,26,11,10,0.9090909091
44663,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,27,11,8,0.7272727273
44664,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,28,11,0,0.0
44665,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,29,11,4,0.3636363636
44666,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,30,11,1,0.0909090909
44667,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,31,11,1,0.0909090909
44668,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,32,11,1,0.0909090909
44669,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,33,11,0,0.0
44670,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,34,11,0,0.0
44671,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,35,11,2,0.1818181818
44672,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,36,11,4,0.3636363636
44673,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,37,11,3,0.2727272727
44674,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,38,11,0,0.0
44675,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,39,11,1,0.0909090909
44676,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,40,11,0,0.0
44677,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,41,11,0,0.0
44678,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,42,11,1,0.0909090909
44679,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,43,11,2,0.1818181818
44680,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,44,11,1,0.0909090909
44681,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,45,11,1,0.0909090909
44682,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,46,11,0,0.0
44683,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,47,11,1,0.0909090909
44684,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,48,11,2,0.1818181818
44685,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,49,11,1,0.0909090909
44686,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,50,11,5,0.4545454545
44687,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,51,11,4,0.3636363636
44688,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,52,11,5,0.4545454545
44689,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,53,11,2,0.1818181818
44690,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,54,11,6,0.5454545455
44691,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,55,11,0,0.0
44692,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,56,11,3,0.2727272727
44693,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,57,11,0,0.0
44694,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,58,11,1,0.0909090909
44695,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,59,11,1,0.0909090909
44696,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,60,11,5,0.4545454545
44697,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,61,11,7,0.6363636364
44698,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,62,11,2,0.1818181818
44699,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,63,11,4,0.3636363636
44700,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,64,11,1,0.0909090909
44701,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,65,11,5,0.4545454545
44702,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,66,11,0,0.0
44703,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,67,11,3,0.2727272727
44704,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,68,11,0,0.0
44705,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,69,11,0,0.0
44706,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,70,11,0,0.0
44707,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,71,11,0,0.0
44708,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,72,11,2,0.1818181818
44709,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,73,11,1,0.0909090909
44710,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,74,11,3,0.2727272727
44711,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,75,11,1,0.0909090909
44712,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,76,11,0,0.0
44713,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,77,11,6,0.5454545455
44714,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,78,11,3,0.2727272727
44715,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,79,11,1,0.0909090909
44716,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,80,11,3,0.2727272727
44717,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,81,11,1,0.0909090909
44718,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,82,11,7,0.6363636364
44719,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,83,11,8,0.7272727273
44720,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,84,11,1,0.0909090909
44721,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,85,11,0,0.0
44722,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,86,11,3,0.2727272727
44723,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,87,11,0,0.0
44724,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,88,11,8,0.7272727273
44725,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,89,11,4,0.3636363636
44726,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,90,11,0,0.0
44727,qwen1.5-1.8b-chat,gmat_cot,0.7,-1,91,11,1,0.0909090909
89212,qwen1.5-14b-chat,gmat_cot,0.7,-1,0,12,12,1.0
89213,qwen1.5-14b-chat,gmat_cot,0.7,-1,1,12,11,0.9166666667
89214,qwen1.5-14b-chat,gmat_cot,0.7,-1,2,12,9,0.75
89215,qwen1.5-14b-chat,gmat_cot,0.7,-1,3,12,5,0.4166666667
89216,qwen1.5-14b-chat,gmat_cot,0.7,-1,4,12,7,0.5833333333
89217,qwen1.5-14b-chat,gmat_cot,0.7,-1,5,12,12,1.0
89218,qwen1.5-14b-chat,gmat_cot,0.7,-1,6,12,12,1.0
89219,qwen1.5-14b-chat,gmat_cot,0.7,-1,7,12,12,1.0
89220,qwen1.5-14b-chat,gmat_cot,0.7,-1,8,12,0,0.0
89221,qwen1.5-14b-chat,gmat_cot,0.7,-1,9,12,5,0.4166666667
89222,qwen1.5-14b-chat,gmat_cot,0.7,-1,10,12,8,0.6666666667
89223,qwen1.5-14b-chat,gmat_cot,0.7,-1,11,12,12,1.0
89224,qwen1.5-14b-chat,gmat_cot,0.7,-1,12,12,7,0.5833333333
89225,qwen1.5-14b-chat,gmat_cot,0.7,-1,13,12,1,0.0833333333
89226,qwen1.5-14b-chat,gmat_cot,0.7,-1,14,12,0,0.0
89227,qwen1.5-14b-chat,gmat_cot,0.7,-1,15,12,9,0.75
89228,qwen1.5-14b-chat,gmat_cot,0.7,-1,16,12,8,0.6666666667
89229,qwen1.5-14b-chat,gmat_cot,0.7,-1,17,12,1,0.0833333333
89230,qwen1.5-14b-chat,gmat_cot,0.7,-1,18,12,0,0.0
89231,qwen1.5-14b-chat,gmat_cot,0.7,-1,19,12,4,0.3333333333
89232,qwen1.5-14b-chat,gmat_cot,0.7,-1,20,12,4,0.3333333333
89233,qwen1.5-14b-chat,gmat_cot,0.7,-1,21,12,5,0.4166666667
89234,qwen1.5-14b-chat,gmat_cot,0.7,-1,22,12,6,0.5
89235,qwen1.5-14b-chat,gmat_cot,0.7,-1,23,12,9,0.75
89236,qwen1.5-14b-chat,gmat_cot,0.7,-1,24,12,2,0.1666666667
89237,qwen1.5-14b-chat,gmat_cot,0.7,-1,25,12,4,0.3333333333
89238,qwen1.5-14b-chat,gmat_cot,0.7,-1,26,12,8,0.6666666667
89239,qwen1.5-14b-chat,gmat_cot,0.7,-1,27,12,4,0.3333333333
89240,qwen1.5-14b-chat,gmat_cot,0.7,-1,28,12,3,0.25
89241,qwen1.5-14b-chat,gmat_cot,0.7,-1,29,12,7,0.5833333333
89242,qwen1.5-14b-chat,gmat_cot,0.7,-1,30,12,1,0.0833333333
89243,qwen1.5-14b-chat,gmat_cot,0.7,-1,31,12,5,0.4166666667
89244,qwen1.5-14b-chat,gmat_cot,0.7,-1,32,12,5,0.4166666667
89245,qwen1.5-14b-chat,gmat_cot,0.7,-1,33,12,6,0.5
89246,qwen1.5-14b-chat,gmat_cot,0.7,-1,34,12,6,0.5
89247,qwen1.5-14b-chat,gmat_cot,0.7,-1,35,12,3,0.25
89248,qwen1.5-14b-chat,gmat_cot,0.7,-1,36,12,8,0.6666666667
89249,qwen1.5-14b-chat,gmat_cot,0.7,-1,37,12,7,0.5833333333
89250,qwen1.5-14b-chat,gmat_cot,0.7,-1,38,12,1,0.0833333333
89251,qwen1.5-14b-chat,gmat_cot,0.7,-1,39,12,1,0.0833333333
89252,qwen1.5-14b-chat,gmat_cot,0.7,-1,40,12,0,0.0
89253,qwen1.5-14b-chat,gmat_cot,0.7,-1,41,12,2,0.1666666667
89254,qwen1.5-14b-chat,gmat_cot,0.7,-1,42,12,0,0.0
89255,qwen1.5-14b-chat,gmat_cot,0.7,-1,43,12,8,0.6666666667
89256,qwen1.5-14b-chat,gmat_cot,0.7,-1,44,12,11,0.9166666667
89257,qwen1.5-14b-chat,gmat_cot,0.7,-1,45,12,6,0.5
89258,qwen1.5-14b-chat,gmat_cot,0.7,-1,46,12,4,0.3333333333
89259,qwen1.5-14b-chat,gmat_cot,0.7,-1,47,12,6,0.5
89260,qwen1.5-14b-chat,gmat_cot,0.7,-1,48,12,11,0.9166666667
89261,qwen1.5-14b-chat,gmat_cot,0.7,-1,49,12,2,0.1666666667
89262,qwen1.5-14b-chat,gmat_cot,0.7,-1,50,12,12,1.0
89263,qwen1.5-14b-chat,gmat_cot,0.7,-1,51,12,9,0.75
89264,qwen1.5-14b-chat,gmat_cot,0.7,-1,52,12,8,0.6666666667
89265,qwen1.5-14b-chat,gmat_cot,0.7,-1,53,12,2,0.1666666667
89266,qwen1.5-14b-chat,gmat_cot,0.7,-1,54,12,10,0.8333333333
89267,qwen1.5-14b-chat,gmat_cot,0.7,-1,55,12,10,0.8333333333
89268,qwen1.5-14b-chat,gmat_cot,0.7,-1,56,12,10,0.8333333333
89269,qwen1.5-14b-chat,gmat_cot,0.7,-1,57,12,0,0.0
89270,qwen1.5-14b-chat,gmat_cot,0.7,-1,58,12,0,0.0
89271,qwen1.5-14b-chat,gmat_cot,0.7,-1,59,12,12,1.0
89272,qwen1.5-14b-chat,gmat_cot,0.7,-1,60,12,11,0.9166666667
89273,qwen1.5-14b-chat,gmat_cot,0.7,-1,61,12,12,1.0
89274,qwen1.5-14b-chat,gmat_cot,0.7,-1,62,12,12,1.0
89275,qwen1.5-14b-chat,gmat_cot,0.7,-1,63,12,12,1.0
89276,qwen1.5-14b-chat,gmat_cot,0.7,-1,64,12,10,0.8333333333
89277,qwen1.5-14b-chat,gmat_cot,0.7,-1,65,12,12,1.0
89278,qwen1.5-14b-chat,gmat_cot,0.7,-1,66,12,12,1.0
89279,qwen1.5-14b-chat,gmat_cot,0.7,-1,67,12,12,1.0
89280,qwen1.5-14b-chat,gmat_cot,0.7,-1,68,12,5,0.4166666667
89281,qwen1.5-14b-chat,gmat_cot,0.7,-1,69,12,12,1.0
89282,qwen1.5-14b-chat,gmat_cot,0.7,-1,70,12,8,0.6666666667
89283,qwen1.5-14b-chat,gmat_cot,0.7,-1,71,12,3,0.25
89284,qwen1.5-14b-chat,gmat_cot,0.7,-1,72,12,9,0.75
89285,qwen1.5-14b-chat,gmat_cot,0.7,-1,73,12,11,0.9166666667
89286,qwen1.5-14b-chat,gmat_cot,0.7,-1,74,12,11,0.9166666667
89287,qwen1.5-14b-chat,gmat_cot,0.7,-1,75,12,12,1.0
89288,qwen1.5-14b-chat,gmat_cot,0.7,-1,76,12,12,1.0
89289,qwen1.5-14b-chat,gmat_cot,0.7,-1,77,12,7,0.5833333333
89290,qwen1.5-14b-chat,gmat_cot,0.7,-1,78,12,10,0.8333333333
89291,qwen1.5-14b-chat,gmat_cot,0.7,-1,79,12,2,0.1666666667
89292,qwen1.5-14b-chat,gmat_cot,0.7,-1,80,12,8,0.6666666667
89293,qwen1.5-14b-chat,gmat_cot,0.7,-1,81,12,11,0.9166666667
89294,qwen1.5-14b-chat,gmat_cot,0.7,-1,82,12,8,0.6666666667
89295,qwen1.5-14b-chat,gmat_cot,0.7,-1,83,12,11,0.9166666667
89296,qwen1.5-14b-chat,gmat_cot,0.7,-1,84,12,12,1.0
89297,qwen1.5-14b-chat,gmat_cot,0.7,-1,85,12,11,0.9166666667
89298,qwen1.5-14b-chat,gmat_cot,0.7,-1,86,12,0,0.0
89299,qwen1.5-14b-chat,gmat_cot,0.7,-1,87,12,0,0.0
89300,qwen1.5-14b-chat,gmat_cot,0.7,-1,88,12,4,0.3333333333
89301,qwen1.5-14b-chat,gmat_cot,0.7,-1,89,12,10,0.8333333333
89302,qwen1.5-14b-chat,gmat_cot,0.7,-1,90,12,12,1.0
89303,qwen1.5-14b-chat,gmat_cot,0.7,-1,91,12,0,0.0
133728,qwen1.5-32b-chat,gmat_cot,0.7,-1,0,11,11,1.0
133729,qwen1.5-32b-chat,gmat_cot,0.7,-1,1,11,9,0.8181818182
133730,qwen1.5-32b-chat,gmat_cot,0.7,-1,2,11,9,0.8181818182
133731,qwen1.5-32b-chat,gmat_cot,0.7,-1,3,11,10,0.9090909091
133732,qwen1.5-32b-chat,gmat_cot,0.7,-1,4,11,9,0.8181818182
133733,qwen1.5-32b-chat,gmat_cot,0.7,-1,5,11,7,0.6363636364
133734,qwen1.5-32b-chat,gmat_cot,0.7,-1,6,11,9,0.8181818182
133735,qwen1.5-32b-chat,gmat_cot,0.7,-1,7,11,11,1.0
133736,qwen1.5-32b-chat,gmat_cot,0.7,-1,8,11,2,0.1818181818
133737,qwen1.5-32b-chat,gmat_cot,0.7,-1,9,11,10,0.9090909091
133738,qwen1.5-32b-chat,gmat_cot,0.7,-1,10,11,11,1.0
133739,qwen1.5-32b-chat,gmat_cot,0.7,-1,11,11,11,1.0
133740,qwen1.5-32b-chat,gmat_cot,0.7,-1,12,11,3,0.2727272727
133741,qwen1.5-32b-chat,gmat_cot,0.7,-1,13,11,10,0.9090909091
133742,qwen1.5-32b-chat,gmat_cot,0.7,-1,14,11,10,0.9090909091
133743,qwen1.5-32b-chat,gmat_cot,0.7,-1,15,11,10,0.9090909091
133744,qwen1.5-32b-chat,gmat_cot,0.7,-1,16,11,7,0.6363636364
133745,qwen1.5-32b-chat,gmat_cot,0.7,-1,17,11,0,0.0
133746,qwen1.5-32b-chat,gmat_cot,0.7,-1,18,11,3,0.2727272727
133747,qwen1.5-32b-chat,gmat_cot,0.7,-1,19,11,8,0.7272727273
133748,qwen1.5-32b-chat,gmat_cot,0.7,-1,20,11,11,1.0
133749,qwen1.5-32b-chat,gmat_cot,0.7,-1,21,11,2,0.1818181818
133750,qwen1.5-32b-chat,gmat_cot,0.7,-1,22,11,8,0.7272727273
133751,qwen1.5-32b-chat,gmat_cot,0.7,-1,23,11,2,0.1818181818
133752,qwen1.5-32b-chat,gmat_cot,0.7,-1,24,11,8,0.7272727273
133753,qwen1.5-32b-chat,gmat_cot,0.7,-1,25,11,1,0.0909090909
133754,qwen1.5-32b-chat,gmat_cot,0.7,-1,26,11,11,1.0
133755,qwen1.5-32b-chat,gmat_cot,0.7,-1,27,11,6,0.5454545455
133756,qwen1.5-32b-chat,gmat_cot,0.7,-1,28,11,0,0.0
133757,qwen1.5-32b-chat,gmat_cot,0.7,-1,29,11,11,1.0
133758,qwen1.5-32b-chat,gmat_cot,0.7,-1,30,11,1,0.0909090909
133759,qwen1.5-32b-chat,gmat_cot,0.7,-1,31,11,8,0.7272727273
133760,qwen1.5-32b-chat,gmat_cot,0.7,-1,32,11,7,0.6363636364
133761,qwen1.5-32b-chat,gmat_cot,0.7,-1,33,11,8,0.7272727273
133762,qwen1.5-32b-chat,gmat_cot,0.7,-1,34,11,7,0.6363636364
133763,qwen1.5-32b-chat,gmat_cot,0.7,-1,35,11,8,0.7272727273
133764,qwen1.5-32b-chat,gmat_cot,0.7,-1,36,11,10,0.9090909091
133765,qwen1.5-32b-chat,gmat_cot,0.7,-1,37,11,4,0.3636363636
133766,qwen1.5-32b-chat,gmat_cot,0.7,-1,38,11,11,1.0
133767,qwen1.5-32b-chat,gmat_cot,0.7,-1,39,11,1,0.0909090909
133768,qwen1.5-32b-chat,gmat_cot,0.7,-1,40,11,9,0.8181818182
133769,qwen1.5-32b-chat,gmat_cot,0.7,-1,41,11,6,0.5454545455
133770,qwen1.5-32b-chat,gmat_cot,0.7,-1,42,11,4,0.3636363636
133771,qwen1.5-32b-chat,gmat_cot,0.7,-1,43,11,8,0.7272727273
133772,qwen1.5-32b-chat,gmat_cot,0.7,-1,44,11,11,1.0
133773,qwen1.5-32b-chat,gmat_cot,0.7,-1,45,11,5,0.4545454545
133774,qwen1.5-32b-chat,gmat_cot,0.7,-1,46,11,1,0.0909090909
