,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
96,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,36,13,0,0.0
97,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,37,13,1,0.0769230769
98,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,38,13,0,0.0
99,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,39,13,0,0.0
100,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,40,13,1,0.0769230769
101,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,41,13,0,0.0
102,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,42,13,0,0.0
103,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,43,13,4,0.3076923077
104,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,44,13,0,0.0
105,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,45,13,0,0.0
106,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,46,13,0,0.0
107,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,47,13,1,0.0769230769
108,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,48,13,1,0.0769230769
109,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,49,13,3,0.2307692308
110,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,50,13,1,0.0769230769
111,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,51,13,0,0.0
112,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,52,13,1,0.0769230769
113,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,53,13,0,0.0
114,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,54,13,0,0.0
115,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,55,13,1,0.0769230769
116,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,56,13,0,0.0
117,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,57,13,0,0.0
118,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,58,13,0,0.0
119,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,59,13,1,0.0769230769
120,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,60,13,1,0.0769230769
121,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,61,13,1,0.0769230769
122,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,62,13,0,0.0
123,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,63,13,0,0.0
124,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,64,13,0,0.0
125,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,65,13,0,0.0
126,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,66,13,0,0.0
127,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,67,13,0,0.0
128,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,68,13,0,0.0
129,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,69,13,0,0.0
130,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,70,13,0,0.0
131,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,71,13,0,0.0
132,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,72,13,0,0.0
133,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,73,13,0,0.0
134,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,74,13,0,0.0
135,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,75,13,1,0.0769230769
136,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,76,13,0,0.0
137,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,77,13,0,0.0
138,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,78,13,3,0.2307692308
139,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,79,13,1,0.0769230769
140,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,80,13,0,0.0
141,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,81,13,0,0.0
142,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,82,13,0,0.0
143,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,83,13,0,0.0
144,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,84,13,0,0.0
145,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,85,13,0,0.0
146,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,86,13,0,0.0
147,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,87,13,0,0.0
148,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,88,13,0,0.0
149,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,89,13,2,0.1538461538
150,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,90,13,0,0.0
151,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,91,13,0,0.0
152,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,92,13,2,0.1538461538
153,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,93,13,0,0.0
154,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,94,13,0,0.0
155,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,95,13,0,0.0
156,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,96,13,1,0.0769230769
157,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,97,13,0,0.0
158,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,98,13,0,0.0
159,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,99,13,0,0.0
160,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,100,13,0,0.0
161,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,101,13,0,0.0
162,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,102,13,1,0.0769230769
163,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,103,13,0,0.0
164,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,104,13,0,0.0
165,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,105,13,0,0.0
166,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,106,13,0,0.0
167,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,107,13,1,0.0769230769
168,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,108,13,5,0.3846153846
169,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,109,13,0,0.0
170,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,110,13,0,0.0
171,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,111,13,0,0.0
172,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,112,13,0,0.0
173,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,113,13,0,0.0
174,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,114,13,0,0.0
175,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,115,13,0,0.0
176,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,116,13,0,0.0
177,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,117,13,0,0.0
178,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,118,13,0,0.0
179,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,119,13,0,0.0
180,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,120,13,0,0.0
181,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,121,13,1,0.0769230769
182,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,122,13,1,0.0769230769
183,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,123,13,0,0.0
184,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,124,13,0,0.0
185,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,125,13,0,0.0
186,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,126,13,0,0.0
187,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,127,13,0,0.0
188,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,128,13,1,0.0769230769
189,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,129,13,0,0.0
190,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,130,13,0,0.0
191,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,131,13,0,0.0
192,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,132,13,1,0.0769230769
193,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,133,13,0,0.0
194,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,134,13,0,0.0
195,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,135,13,0,0.0
196,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,136,13,0,0.0
197,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,137,13,0,0.0
198,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,138,13,0,0.0
199,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,139,13,0,0.0
200,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,140,13,0,0.0
201,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,141,13,0,0.0
202,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,142,13,0,0.0
203,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,143,13,0,0.0
204,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,144,13,0,0.0
205,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,145,13,0,0.0
206,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,146,13,0,0.0
207,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,147,13,0,0.0
208,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,148,13,0,0.0
209,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,149,13,0,0.0
210,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,150,13,1,0.0769230769
211,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,151,13,1,0.0769230769
212,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,152,13,0,0.0
213,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,153,13,0,0.0
214,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,154,13,0,0.0
215,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,155,13,0,0.0
216,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,156,13,0,0.0
217,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,157,13,0,0.0
218,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,158,13,0,0.0
219,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,159,13,0,0.0
220,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,160,13,0,0.0
221,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,161,13,0,0.0
222,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,162,13,0,0.0
223,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,163,13,0,0.0
224,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,164,13,1,0.0769230769
225,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,165,13,0,0.0
226,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,166,13,0,0.0
227,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,167,13,0,0.0
228,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,168,13,0,0.0
229,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,169,13,0,0.0
230,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,170,13,0,0.0
231,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,171,13,0,0.0
232,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,172,13,2,0.1538461538
233,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,173,13,0,0.0
234,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,174,13,1,0.0769230769
235,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,175,13,0,0.0
236,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,176,13,0,0.0
237,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,177,13,0,0.0
238,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,178,13,0,0.0
239,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,179,13,0,0.0
240,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,180,13,0,0.0
241,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,181,13,0,0.0
242,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,182,13,0,0.0
243,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,183,13,1,0.0769230769
244,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,184,13,0,0.0
245,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,185,13,1,0.0769230769
246,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,186,13,2,0.1538461538
247,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,187,13,0,0.0
248,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,188,13,0,0.0
249,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,189,13,0,0.0
250,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,190,13,0,0.0
251,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,191,13,1,0.0769230769
252,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,192,13,0,0.0
253,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,193,13,2,0.1538461538
254,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,194,13,0,0.0
255,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,195,13,0,0.0
256,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,196,13,0,0.0
257,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,197,13,0,0.0
258,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,198,13,0,0.0
259,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,199,13,0,0.0
260,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,200,13,0,0.0
261,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,201,13,0,0.0
262,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,202,13,0,0.0
263,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,203,13,0,0.0
264,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,204,13,0,0.0
265,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,205,13,0,0.0
266,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,206,13,0,0.0
267,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,207,13,0,0.0
268,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,208,13,1,0.0769230769
269,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,209,13,0,0.0
270,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,210,13,0,0.0
271,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,211,13,0,0.0
272,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,212,13,0,0.0
273,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,213,13,1,0.0769230769
274,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,214,13,0,0.0
275,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,215,13,0,0.0
276,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,216,13,0,0.0
277,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,217,13,2,0.1538461538
278,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,218,13,0,0.0
279,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,219,13,0,0.0
280,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,220,13,0,0.0
281,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,221,13,0,0.0
282,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,222,13,0,0.0
283,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,223,13,0,0.0
284,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,224,13,1,0.0769230769
285,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,225,13,0,0.0
286,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,226,13,0,0.0
287,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,227,13,1,0.0769230769
288,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,228,13,0,0.0
289,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,229,13,0,0.0
290,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,230,13,0,0.0
291,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,231,13,0,0.0
292,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,232,13,0,0.0
293,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,233,13,4,0.3076923077
294,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,234,13,0,0.0
295,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,235,13,0,0.0
296,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,236,13,0,0.0
297,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,237,13,0,0.0
298,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,238,13,0,0.0
299,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,239,13,0,0.0
300,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,240,13,0,0.0
301,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,241,13,0,0.0
302,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,242,13,0,0.0
303,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,243,13,3,0.2307692308
304,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,244,13,0,0.0
305,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,245,13,0,0.0
306,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,246,13,0,0.0
307,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,247,13,1,0.0769230769
308,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,248,13,0,0.0
309,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,249,13,0,0.0
310,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,250,13,0,0.0
311,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,251,13,0,0.0
312,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,252,13,0,0.0
313,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,253,13,1,0.0769230769
314,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,254,13,0,0.0
315,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,255,13,0,0.0
316,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,256,13,0,0.0
317,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,257,13,0,0.0
318,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,258,13,0,0.0
319,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,259,13,0,0.0
320,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,260,13,0,0.0
321,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,261,13,0,0.0
322,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,262,13,0,0.0
323,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,263,13,0,0.0
324,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,264,13,0,0.0
325,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,265,13,0,0.0
326,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,266,13,0,0.0
327,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,267,13,0,0.0
328,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,268,13,0,0.0
329,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,269,13,0,0.0
330,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,270,13,0,0.0
331,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,271,13,0,0.0
332,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,272,13,0,0.0
333,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,273,13,1,0.0769230769
334,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,274,13,0,0.0
335,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,275,13,0,0.0
336,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,276,13,0,0.0
337,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,277,13,0,0.0
338,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,278,13,0,0.0
339,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,279,13,0,0.0
340,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,280,13,0,0.0
341,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,281,13,0,0.0
342,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,282,13,0,0.0
343,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,283,13,0,0.0
344,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,284,13,0,0.0
345,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,285,13,0,0.0
346,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,286,13,0,0.0
347,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,287,13,0,0.0
348,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,288,13,0,0.0
349,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,289,13,0,0.0
350,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,290,13,0,0.0
351,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,291,13,0,0.0
352,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,292,13,0,0.0
353,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,293,13,1,0.0769230769
354,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,294,13,0,0.0
355,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,295,13,0,0.0
356,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,296,13,1,0.0769230769
357,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,297,13,1,0.0769230769
358,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,298,13,0,0.0
359,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,299,13,0,0.0
360,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,300,13,1,0.0769230769
361,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,301,13,0,0.0
362,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,302,13,4,0.3076923077
363,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,303,13,1,0.0769230769
364,qwen1.5-0.5b-chat,cruxeval_input_cot,0.7,-1,304,13,0,0.0
