,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
4386,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,36,13,0,0.0
4387,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,37,13,0,0.0
4388,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,38,13,1,0.0769230769
4389,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,39,13,1,0.0769230769
4390,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,40,13,4,0.3076923077
4391,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,41,13,0,0.0
4392,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,42,13,0,0.0
4393,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,43,13,2,0.1538461538
4394,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,44,13,0,0.0
4395,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,45,13,1,0.0769230769
4396,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,46,13,0,0.0
4397,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,47,13,0,0.0
4398,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,48,13,1,0.0769230769
4399,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,49,13,1,0.0769230769
4400,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,50,13,3,0.2307692308
4401,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,51,13,0,0.0
4402,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,52,13,2,0.1538461538
4403,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,53,13,3,0.2307692308
4404,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,54,13,2,0.1538461538
4405,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,55,13,0,0.0
4406,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,56,13,2,0.1538461538
4407,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,57,13,2,0.1538461538
4408,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,58,13,0,0.0
4409,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,59,13,1,0.0769230769
4410,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,60,13,4,0.3076923077
4411,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,61,13,0,0.0
4412,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,62,13,0,0.0
4413,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,63,13,0,0.0
4414,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,64,13,1,0.0769230769
4415,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,65,13,1,0.0769230769
4416,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,66,13,1,0.0769230769
4417,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,67,13,0,0.0
4418,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,68,13,0,0.0
4419,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,69,13,1,0.0769230769
4420,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,70,13,0,0.0
4421,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,71,13,1,0.0769230769
4422,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,72,13,1,0.0769230769
4423,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,73,13,0,0.0
4424,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,74,13,0,0.0
4425,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,75,13,2,0.1538461538
4426,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,76,13,3,0.2307692308
4427,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,77,13,3,0.2307692308
4428,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,78,13,3,0.2307692308
4429,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,79,13,4,0.3076923077
4430,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,80,13,0,0.0
4431,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,81,13,0,0.0
4432,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,82,13,0,0.0
4433,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,83,13,3,0.2307692308
4434,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,84,13,0,0.0
4435,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,85,13,1,0.0769230769
4436,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,86,13,0,0.0
4437,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,87,13,1,0.0769230769
4438,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,88,13,2,0.1538461538
4439,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,89,13,1,0.0769230769
4440,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,90,13,1,0.0769230769
4441,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,91,13,1,0.0769230769
4442,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,92,13,2,0.1538461538
4443,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,93,13,1,0.0769230769
4444,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,94,13,1,0.0769230769
4445,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,95,13,3,0.2307692308
4446,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,96,13,0,0.0
4447,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,97,13,4,0.3076923077
4448,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,98,13,1,0.0769230769
4449,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,99,13,0,0.0
4450,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,100,13,2,0.1538461538
4451,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,101,13,2,0.1538461538
4452,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,102,13,2,0.1538461538
4453,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,103,13,0,0.0
4454,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,104,13,0,0.0
4455,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,105,13,0,0.0
4456,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,106,13,1,0.0769230769
4457,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,107,13,3,0.2307692308
4458,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,108,13,2,0.1538461538
4459,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,109,13,0,0.0
4460,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,110,13,1,0.0769230769
4461,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,111,13,3,0.2307692308
4462,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,112,13,1,0.0769230769
4463,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,113,13,1,0.0769230769
4464,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,114,13,0,0.0
4465,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,115,13,0,0.0
4466,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,116,13,1,0.0769230769
4467,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,117,13,2,0.1538461538
4468,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,118,13,0,0.0
4469,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,119,13,1,0.0769230769
4470,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,120,13,2,0.1538461538
4471,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,121,13,0,0.0
4472,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,122,13,2,0.1538461538
4473,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,123,13,1,0.0769230769
4474,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,124,13,0,0.0
4475,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,125,13,3,0.2307692308
4476,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,126,13,1,0.0769230769
4477,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,127,13,1,0.0769230769
4478,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,128,13,1,0.0769230769
4479,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,129,13,3,0.2307692308
4480,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,130,13,1,0.0769230769
4481,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,131,13,0,0.0
4482,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,132,13,0,0.0
4483,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,133,13,3,0.2307692308
4484,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,134,13,0,0.0
4485,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,135,13,0,0.0
4486,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,136,13,0,0.0
4487,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,137,13,1,0.0769230769
4488,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,138,13,1,0.0769230769
4489,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,139,13,0,0.0
4490,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,140,13,2,0.1538461538
4491,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,141,13,0,0.0
4492,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,142,13,1,0.0769230769
4493,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,143,13,0,0.0
4494,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,144,13,1,0.0769230769
4495,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,145,13,1,0.0769230769
4496,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,146,13,2,0.1538461538
4497,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,147,13,1,0.0769230769
4498,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,148,13,0,0.0
4499,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,149,13,2,0.1538461538
4500,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,150,13,0,0.0
4501,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,151,13,0,0.0
4502,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,152,13,1,0.0769230769
4503,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,153,13,1,0.0769230769
4504,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,154,13,1,0.0769230769
4505,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,155,13,3,0.2307692308
4506,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,156,13,2,0.1538461538
4507,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,157,13,0,0.0
4508,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,158,13,3,0.2307692308
4509,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,159,13,3,0.2307692308
4510,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,160,13,0,0.0
4511,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,161,13,2,0.1538461538
4512,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,162,13,0,0.0
4513,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,163,13,0,0.0
4514,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,164,13,2,0.1538461538
4515,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,165,13,3,0.2307692308
4516,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,166,13,2,0.1538461538
4517,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,167,13,1,0.0769230769
4518,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,168,13,0,0.0
4519,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,169,13,1,0.0769230769
4520,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,170,13,1,0.0769230769
4521,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,171,13,0,0.0
4522,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,172,13,0,0.0
4523,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,173,13,0,0.0
4524,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,174,13,0,0.0
4525,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,175,13,3,0.2307692308
4526,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,176,13,1,0.0769230769
4527,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,177,13,1,0.0769230769
4528,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,178,13,0,0.0
4529,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,179,13,1,0.0769230769
4530,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,180,13,0,0.0
4531,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,181,13,1,0.0769230769
4532,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,182,13,0,0.0
4533,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,183,13,2,0.1538461538
4534,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,184,13,0,0.0
4535,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,185,13,3,0.2307692308
4536,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,186,13,1,0.0769230769
4537,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,187,13,2,0.1538461538
4538,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,188,13,1,0.0769230769
4539,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,189,13,5,0.3846153846
4540,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,190,13,2,0.1538461538
4541,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,191,13,1,0.0769230769
4542,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,192,13,2,0.1538461538
4543,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,193,13,1,0.0769230769
4544,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,194,13,0,0.0
4545,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,195,13,1,0.0769230769
4546,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,196,13,0,0.0
4547,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,197,13,0,0.0
4548,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,198,13,0,0.0
4549,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,199,13,1,0.0769230769
4550,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,200,13,2,0.1538461538
4551,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,201,13,1,0.0769230769
4552,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,202,13,1,0.0769230769
4553,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,203,13,1,0.0769230769
4554,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,204,13,0,0.0
4555,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,205,13,1,0.0769230769
4556,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,206,13,1,0.0769230769
4557,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,207,13,0,0.0
4558,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,208,13,1,0.0769230769
4559,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,209,13,2,0.1538461538
4560,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,210,13,2,0.1538461538
4561,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,211,13,0,0.0
4562,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,212,13,0,0.0
4563,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,213,13,6,0.4615384615
4564,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,214,13,0,0.0
4565,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,215,13,2,0.1538461538
4566,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,216,13,1,0.0769230769
4567,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,217,13,1,0.0769230769
4568,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,218,13,1,0.0769230769
4569,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,219,13,0,0.0
4570,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,220,13,1,0.0769230769
4571,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,221,13,5,0.3846153846
4572,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,222,13,2,0.1538461538
4573,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,223,13,3,0.2307692308
4574,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,224,13,3,0.2307692308
4575,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,225,13,3,0.2307692308
4576,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,226,13,2,0.1538461538
4577,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,227,13,0,0.0
4578,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,228,13,0,0.0
4579,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,229,13,1,0.0769230769
4580,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,230,13,1,0.0769230769
4581,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,231,13,0,0.0
4582,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,232,13,1,0.0769230769
4583,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,233,13,1,0.0769230769
4584,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,234,13,1,0.0769230769
4585,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,235,13,1,0.0769230769
4586,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,236,13,1,0.0769230769
4587,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,237,13,2,0.1538461538
4588,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,238,13,0,0.0
4589,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,239,13,2,0.1538461538
4590,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,240,13,0,0.0
4591,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,241,13,3,0.2307692308
4592,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,242,13,2,0.1538461538
4593,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,243,13,1,0.0769230769
4594,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,244,13,2,0.1538461538
4595,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,245,13,0,0.0
4596,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,246,13,0,0.0
4597,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,247,13,2,0.1538461538
4598,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,248,13,0,0.0
4599,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,249,13,0,0.0
4600,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,250,13,1,0.0769230769
4601,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,251,13,0,0.0
4602,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,252,13,3,0.2307692308
4603,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,253,13,1,0.0769230769
4604,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,254,13,1,0.0769230769
4605,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,255,13,3,0.2307692308
4606,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,256,13,1,0.0769230769
4607,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,257,13,3,0.2307692308
4608,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,258,13,1,0.0769230769
4609,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,259,13,0,0.0
4610,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,260,13,1,0.0769230769
4611,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,261,13,2,0.1538461538
4612,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,262,13,2,0.1538461538
4613,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,263,13,3,0.2307692308
4614,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,264,13,2,0.1538461538
4615,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,265,13,0,0.0
4616,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,266,13,1,0.0769230769
4617,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,267,13,1,0.0769230769
4618,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,268,13,2,0.1538461538
4619,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,269,13,2,0.1538461538
4620,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,270,13,1,0.0769230769
4621,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,271,13,2,0.1538461538
4622,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,272,13,0,0.0
4623,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,273,13,0,0.0
4624,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,274,13,2,0.1538461538
4625,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,275,13,3,0.2307692308
4626,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,276,13,0,0.0
4627,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,277,13,0,0.0
4628,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,278,13,1,0.0769230769
4629,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,279,13,2,0.1538461538
4630,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,280,13,5,0.3846153846
4631,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,281,13,1,0.0769230769
4632,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,282,13,0,0.0
4633,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,283,13,0,0.0
4634,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,284,13,0,0.0
4635,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,285,13,2,0.1538461538
4636,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,286,13,0,0.0
4637,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,287,13,0,0.0
4638,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,288,13,1,0.0769230769
4639,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,289,13,0,0.0
4640,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,290,13,0,0.0
4641,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,291,13,4,0.3076923077
4642,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,292,13,0,0.0
4643,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,293,13,1,0.0769230769
4644,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,294,13,0,0.0
4645,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,295,13,0,0.0
4646,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,296,13,1,0.0769230769
4647,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,297,13,0,0.0
4648,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,298,13,2,0.1538461538
4649,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,299,13,1,0.0769230769
4650,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,300,13,3,0.2307692308
4651,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,301,13,1,0.0769230769
4652,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,302,13,1,0.0769230769
4653,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,303,13,0,0.0
4654,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,304,13,3,0.2307692308
4655,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,305,13,4,0.3076923077
4656,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,306,13,1,0.0769230769
4657,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,307,13,2,0.1538461538
4658,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,308,13,4,0.3076923077
4659,qwen1.5-0.5b-chat,gpqa_cot,0.7,-1,309,13,0,0.0
