,example_id,min_pass1_of_model,num_solved,models,pass1_of_ex,pass@any_of_ex,tau,example_link
11,19,0.01212121212,8,"['qwen2-72b-instruct' 'qwen2-math-72b-instruct'
 'qwen2.5-coder-14b-instruct' 'qwen3-1.7b' 'qwen3-14b' 'qwen3-8b'
 'mistralai_ministral_8b_instruct_2410' 'google_gemma_3_12b_it']",0.01838578088653846,0.15384615384615385,0.28695801031224233,19
12,2,0.002564102563333333,23,"['qwen2-1.5b-instruct' 'qwen2-math-1.5b-instruct'
 'qwen2-math-72b-instruct' 'qwen2.5-coder-32b-instruct'
 'qwen2.5-coder-7b-instruct' 'qwen3-1.7b' 'qwen3-14b' 'qwen3-32b'
 'qwen3-4b' 'qwen3-8b' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_llama_8b' 'deepseek_r1_distill_qwen_1.5b'
 'deepseek_r1_distill_qwen_14b' 'deepseek_r1_distill_qwen_32b'
 'deepseek_r1_distill_qwen_7b' 'mistralai_mathstral_7b_v0.1'
 'mistralai_ministral_8b_instruct_2410' 'google_gemma_2_27b_it'
 'google_gemma_3_12b_it' 'google_gemma_3_27b_it' 'google_gemma_3_4b_it'
 'google_codegemma_1.1_7b_it']",0.24404922000961538,0.4423076923076923,0.7177743636616326,2
13,20,0.0027777777766666667,19,"['qwen2-72b-instruct' 'qwen2-math-72b-instruct' 'qwen2-math-7b-instruct'
 'qwen2.5-coder-14b-instruct' 'qwen2.5-coder-32b-instruct'
 'qwen2.5-coder-7b-instruct' 'qwen3-1.7b' 'qwen3-14b' 'qwen3-32b'
 'qwen3-4b' 'qwen3-8b' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_llama_8b' 'deepseek_r1_distill_qwen_14b'
 'deepseek_r1_distill_qwen_32b' 'deepseek_r1_distill_qwen_7b'
 'mistralai_mixtral_8x7b_instruct_v0.1' 'google_gemma_3_12b_it'
 'google_gemma_3_27b_it']",0.12503586157115384,0.36538461538461536,0.6616455502855717,20
14,21,0.1,3,"['qwen2-math-7b-instruct' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_qwen_32b']",0.011655011653846154,0.057692307692307696,0.2879168789979474,21
15,22,0.03636363636,1,['qwen2-72b-instruct'],0.001748251748076923,0.019230769230769232,0.06070984104933799,22
16,23,0.24545454545333334,2,['deepseek_r1_distill_llama_70b' 'deepseek_r1_distill_qwen_14b'],0.020979020978846154,0.038461538461538464,0.27897415588266644,23
17,24,0.2545454545433333,2,['deepseek_r1_distill_llama_70b' 'deepseek_r1_distill_qwen_32b'],0.0052447552442307695,0.038461538461538464,0.28472620033385543,24
18,25,,0,[],0.0,0.0,,25
19,26,0.08055555555,6,"['qwen3-1.7b' 'qwen3-32b' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_qwen_14b' 'deepseek_r1_distill_qwen_32b'
 'deepseek_r1_distill_qwen_7b']",0.01384032633846154,0.11538461538461539,0.42631424239330656,26
20,27,,0,[],0.0,0.0,,27
21,28,0.2575757575766667,1,['deepseek_r1_distill_llama_70b'],0.001748251748076923,0.019230769230769232,0.20641345956774915,28
22,29,0.07777777777666667,1,['qwen2.5-coder-14b-instruct'],0.001602564101923077,0.019230769230769232,0.06880448652258306,29
23,3,0.03636363636,14,"['qwen2-72b-instruct' 'qwen2.5-coder-32b-instruct' 'qwen3-14b' 'qwen3-32b'
 'qwen3-4b' 'qwen3-8b' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_llama_8b' 'deepseek_r1_distill_qwen_1.5b'
 'deepseek_r1_distill_qwen_14b' 'deepseek_r1_distill_qwen_32b'
 'deepseek_r1_distill_qwen_7b' 'google_gemma_3_12b_it'
 'google_gemma_3_27b_it']",0.12844046978461537,0.2692307692307692,0.6587045436900383,3
24,4,0.12000000000000001,4,"['qwen2-math-72b-instruct' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_qwen_32b' 'google_gemma_3_27b_it']",0.010372960373076924,0.07692307692307693,0.3574123688791589,4
25,5,0.00303030303,26,"['qwen2-72b-instruct' 'qwen2-math-72b-instruct' 'qwen2-math-7b-instruct'
 'qwen2.5-coder-14b-instruct' 'qwen2.5-coder-32b-instruct'
 'qwen2.5-coder-3b-instruct' 'qwen2.5-coder-7b-instruct' 'qwen3-0.6b'
 'qwen3-1.7b' 'qwen3-14b' 'qwen3-32b' 'qwen3-4b' 'qwen3-8b'
 'deepseek_r1_distill_llama_70b' 'deepseek_r1_distill_llama_8b'
 'deepseek_r1_distill_qwen_1.5b' 'deepseek_r1_distill_qwen_14b'
 'deepseek_r1_distill_qwen_32b' 'deepseek_r1_distill_qwen_7b'
 'mistralai_ministral_8b_instruct_2410'
 'mistralai_mixtral_8x22b_instruct_v0.1' 'google_gemma_3_12b_it'
 'google_gemma_3_1b_it' 'google_gemma_3_27b_it' 'google_gemma_3_4b_it'
 'llama-3.1-70B-instruct']",0.3115653577173077,0.5,0.797187024958152,5
26,6,,0,[],0.0,0.0,,6
27,7,0.09230769230333333,8,"['qwen3-14b' 'qwen3-32b' 'deepseek_r1_distill_llama_70b'
 'deepseek_r1_distill_qwen_14b' 'deepseek_r1_distill_qwen_32b'
 'google_gemma_3_12b_it' 'google_gemma_3_27b_it' 'google_gemma_3_4b_it']",0.09078581675,0.15384615384615385,0.5181538707162762,7
28,8,0.00303030303,18,"['qwen1.5-32b-chat' 'qwen2-72b-instruct' 'qwen2-7b-instruct'
 'qwen2-math-1.5b-instruct' 'qwen2-math-72b-instruct'
 'qwen2-math-7b-instruct' 'qwen2.5-coder-32b-instruct'
 'qwen2.5-coder-3b-instruct' 'qwen2.5-coder-7b-instruct' 'qwen3-0.6b'
 'qwen3-1.7b' 'qwen3-14b' 'qwen3-32b' 'qwen3-8b' 'google_gemma_2_27b_it'
 'google_gemma_3_12b_it' 'google_gemma_3_27b_it' 'google_gemma_3_4b_it']",0.07396225568846154,0.34615384615384615,0.38630765676651674,8
29,9,0.16388888888333333,1,['qwen3-4b'],0.001602564101923077,0.019230769230769232,0.11737235936205345,9
