,benchmark_id,model,example_id,pass1,N,date,hyperparams
1439167,siqa,falcon-7b,siqa/200,0.0,,,
1439168,siqa,falcon-7b,siqa/201,1.0,,,
1439169,siqa,falcon-7b,siqa/202,1.0,,,
1439170,siqa,falcon-7b,siqa/203,0.0,,,
1439171,siqa,falcon-7b,siqa/204,0.0,,,
1439172,siqa,falcon-7b,siqa/205,0.0,,,
1439173,siqa,falcon-7b,siqa/206,1.0,,,
1439174,siqa,falcon-7b,siqa/207,1.0,,,
1439175,siqa,falcon-7b,siqa/208,0.0,,,
1439176,siqa,falcon-7b,siqa/209,0.0,,,
1439177,siqa,falcon-7b,siqa/210,1.0,,,
1439178,siqa,falcon-7b,siqa/211,0.0,,,
1439179,siqa,falcon-7b,siqa/212,1.0,,,
1439180,siqa,falcon-7b,siqa/213,0.0,,,
1439181,siqa,falcon-7b,siqa/214,1.0,,,
1439182,siqa,falcon-7b,siqa/215,1.0,,,
1439183,siqa,falcon-7b,siqa/216,1.0,,,
1439184,siqa,falcon-7b,siqa/217,1.0,,,
1439185,siqa,falcon-7b,siqa/218,0.0,,,
1439186,siqa,falcon-7b,siqa/219,0.0,,,
1439187,siqa,falcon-7b,siqa/220,1.0,,,
1439188,siqa,falcon-7b,siqa/221,0.0,,,
1439189,siqa,falcon-7b,siqa/222,0.0,,,
1439190,siqa,falcon-7b,siqa/223,1.0,,,
1439191,siqa,falcon-7b,siqa/224,1.0,,,
1439192,siqa,falcon-7b,siqa/225,0.0,,,
1439193,siqa,falcon-7b,siqa/226,1.0,,,
1439194,siqa,falcon-7b,siqa/227,1.0,,,
1439195,siqa,falcon-7b,siqa/228,1.0,,,
1439196,siqa,falcon-7b,siqa/229,0.0,,,
1439197,siqa,falcon-7b,siqa/230,1.0,,,
1439198,siqa,falcon-7b,siqa/231,1.0,,,
1439199,siqa,falcon-7b,siqa/232,0.0,,,
1439200,siqa,falcon-7b,siqa/233,1.0,,,
1439201,siqa,falcon-7b,siqa/234,1.0,,,
1439202,siqa,falcon-7b,siqa/235,0.0,,,
1439203,siqa,falcon-7b,siqa/236,1.0,,,
1439204,siqa,falcon-7b,siqa/237,0.0,,,
1439205,siqa,falcon-7b,siqa/238,0.0,,,
1439206,siqa,falcon-7b,siqa/239,1.0,,,
1439207,siqa,falcon-7b,siqa/240,0.0,,,
1439208,siqa,falcon-7b,siqa/241,1.0,,,
1439209,siqa,falcon-7b,siqa/242,1.0,,,
1439210,siqa,falcon-7b,siqa/243,0.0,,,
1439211,siqa,falcon-7b,siqa/244,0.0,,,
1439212,siqa,falcon-7b,siqa/245,0.0,,,
1439213,siqa,falcon-7b,siqa/246,1.0,,,
1439214,siqa,falcon-7b,siqa/247,1.0,,,
1439215,siqa,falcon-7b,siqa/248,0.0,,,
1439216,siqa,falcon-7b,siqa/249,0.0,,,
1439217,siqa,falcon-7b,siqa/250,1.0,,,
1439218,siqa,falcon-7b,siqa/251,1.0,,,
1439219,siqa,falcon-7b,siqa/252,1.0,,,
1439220,siqa,falcon-7b,siqa/253,0.0,,,
1439221,siqa,falcon-7b,siqa/254,1.0,,,
1439222,siqa,falcon-7b,siqa/255,0.0,,,
1439223,siqa,falcon-7b,siqa/256,0.0,,,
1439224,siqa,falcon-7b,siqa/257,0.0,,,
1439225,siqa,falcon-7b,siqa/258,1.0,,,
1439226,siqa,falcon-7b,siqa/259,0.0,,,
1439227,siqa,falcon-7b,siqa/260,0.0,,,
1439228,siqa,falcon-7b,siqa/261,1.0,,,
1439229,siqa,falcon-7b,siqa/262,0.0,,,
1439230,siqa,falcon-7b,siqa/263,0.0,,,
1439231,siqa,falcon-7b,siqa/264,0.0,,,
1439232,siqa,falcon-7b,siqa/265,1.0,,,
1439233,siqa,falcon-7b,siqa/266,0.0,,,
1439234,siqa,falcon-7b,siqa/267,0.0,,,
1439235,siqa,falcon-7b,siqa/268,1.0,,,
1439236,siqa,falcon-7b,siqa/269,1.0,,,
1439237,siqa,falcon-7b,siqa/270,1.0,,,
1439238,siqa,falcon-7b,siqa/271,0.0,,,
1439239,siqa,falcon-7b,siqa/272,0.0,,,
1439240,siqa,falcon-7b,siqa/273,1.0,,,
1439241,siqa,falcon-7b,siqa/274,0.0,,,
1439242,siqa,falcon-7b,siqa/275,0.0,,,
1439243,siqa,falcon-7b,siqa/276,0.0,,,
1439244,siqa,falcon-7b,siqa/277,0.0,,,
1439245,siqa,falcon-7b,siqa/278,0.0,,,
1439246,siqa,falcon-7b,siqa/279,1.0,,,
1439247,siqa,falcon-7b,siqa/280,0.0,,,
1439248,siqa,falcon-7b,siqa/281,0.0,,,
1439249,siqa,falcon-7b,siqa/282,1.0,,,
1439250,siqa,falcon-7b,siqa/283,0.0,,,
1439251,siqa,falcon-7b,siqa/284,0.0,,,
1439252,siqa,falcon-7b,siqa/285,0.0,,,
1439253,siqa,falcon-7b,siqa/286,0.0,,,
1439254,siqa,falcon-7b,siqa/287,1.0,,,
1439255,siqa,falcon-7b,siqa/288,1.0,,,
1439256,siqa,falcon-7b,siqa/289,0.0,,,
1439257,siqa,falcon-7b,siqa/290,0.0,,,
1439258,siqa,falcon-7b,siqa/291,1.0,,,
1439259,siqa,falcon-7b,siqa/292,0.0,,,
1439260,siqa,falcon-7b,siqa/293,0.0,,,
1439261,siqa,falcon-7b,siqa/294,1.0,,,
1439262,siqa,falcon-7b,siqa/295,1.0,,,
1439263,siqa,falcon-7b,siqa/296,0.0,,,
1439264,siqa,falcon-7b,siqa/297,1.0,,,
1439265,siqa,falcon-7b,siqa/298,0.0,,,
1439266,siqa,falcon-7b,siqa/299,1.0,,,
1439267,siqa,falcon-7b,siqa/300,0.0,,,
1439268,siqa,falcon-7b,siqa/301,0.0,,,
1439269,siqa,falcon-7b,siqa/302,0.0,,,
1439270,siqa,falcon-7b,siqa/303,0.0,,,
1439271,siqa,falcon-7b,siqa/304,1.0,,,
1439272,siqa,falcon-7b,siqa/305,0.0,,,
1439273,siqa,falcon-7b,siqa/306,1.0,,,
1439274,siqa,falcon-7b,siqa/307,0.0,,,
1439275,siqa,falcon-7b,siqa/308,0.0,,,
1439276,siqa,falcon-7b,siqa/309,1.0,,,
1439277,siqa,falcon-7b,siqa/310,0.0,,,
1439278,siqa,falcon-7b,siqa/311,1.0,,,
1439279,siqa,falcon-7b,siqa/312,1.0,,,
1439280,siqa,falcon-7b,siqa/313,0.0,,,
1439281,siqa,falcon-7b,siqa/314,1.0,,,
1439282,siqa,falcon-7b,siqa/315,0.0,,,
1439283,siqa,falcon-7b,siqa/316,0.0,,,
1439284,siqa,falcon-7b,siqa/317,1.0,,,
1439285,siqa,falcon-7b,siqa/318,0.0,,,
1439286,siqa,falcon-7b,siqa/319,1.0,,,
1439287,siqa,falcon-7b,siqa/320,1.0,,,
1439288,siqa,falcon-7b,siqa/321,1.0,,,
1439289,siqa,falcon-7b,siqa/322,1.0,,,
1439290,siqa,falcon-7b,siqa/323,1.0,,,
1439291,siqa,falcon-7b,siqa/324,1.0,,,
1439292,siqa,falcon-7b,siqa/325,1.0,,,
1439293,siqa,falcon-7b,siqa/326,1.0,,,
1439294,siqa,falcon-7b,siqa/327,0.0,,,
1439295,siqa,falcon-7b,siqa/328,1.0,,,
1439296,siqa,falcon-7b,siqa/329,1.0,,,
1439297,siqa,falcon-7b,siqa/330,0.0,,,
1439298,siqa,falcon-7b,siqa/331,1.0,,,
1439299,siqa,falcon-7b,siqa/332,0.0,,,
1439300,siqa,falcon-7b,siqa/333,0.0,,,
1439301,siqa,falcon-7b,siqa/334,0.0,,,
1439302,siqa,falcon-7b,siqa/335,0.0,,,
1439303,siqa,falcon-7b,siqa/336,1.0,,,
1439304,siqa,falcon-7b,siqa/337,0.0,,,
1439305,siqa,falcon-7b,siqa/338,1.0,,,
1439306,siqa,falcon-7b,siqa/339,0.0,,,
1439307,siqa,falcon-7b,siqa/340,1.0,,,
1439308,siqa,falcon-7b,siqa/341,1.0,,,
1439309,siqa,falcon-7b,siqa/342,0.0,,,
1439310,siqa,falcon-7b,siqa/343,1.0,,,
1439311,siqa,falcon-7b,siqa/344,0.0,,,
1439312,siqa,falcon-7b,siqa/345,0.0,,,
1439313,siqa,falcon-7b,siqa/346,0.0,,,
1439314,siqa,falcon-7b,siqa/347,0.0,,,
1439315,siqa,falcon-7b,siqa/348,1.0,,,
1439316,siqa,falcon-7b,siqa/349,0.0,,,
1439317,siqa,falcon-7b,siqa/350,1.0,,,
1439318,siqa,falcon-7b,siqa/351,1.0,,,
1439319,siqa,falcon-7b,siqa/352,0.0,,,
1439320,siqa,falcon-7b,siqa/353,0.0,,,
1439321,siqa,falcon-7b,siqa/354,0.0,,,
1439322,siqa,falcon-7b,siqa/355,1.0,,,
1439323,siqa,falcon-7b,siqa/356,1.0,,,
1439324,siqa,falcon-7b,siqa/357,1.0,,,
1439325,siqa,falcon-7b,siqa/358,0.0,,,
1439326,siqa,falcon-7b,siqa/359,0.0,,,
1439327,siqa,falcon-7b,siqa/360,1.0,,,
1439328,siqa,falcon-7b,siqa/361,1.0,,,
1439329,siqa,falcon-7b,siqa/362,1.0,,,
1439330,siqa,falcon-7b,siqa/363,0.0,,,
1439331,siqa,falcon-7b,siqa/364,1.0,,,
1439332,siqa,falcon-7b,siqa/365,1.0,,,
1439333,siqa,falcon-7b,siqa/366,1.0,,,
1439334,siqa,falcon-7b,siqa/367,0.0,,,
1439335,siqa,falcon-7b,siqa/368,1.0,,,
1439336,siqa,falcon-7b,siqa/369,1.0,,,
1439337,siqa,falcon-7b,siqa/370,1.0,,,
1439338,siqa,falcon-7b,siqa/371,1.0,,,
1439339,siqa,falcon-7b,siqa/372,0.0,,,
1439340,siqa,falcon-7b,siqa/373,0.0,,,
1439341,siqa,falcon-7b,siqa/374,0.0,,,
1439342,siqa,falcon-7b,siqa/375,1.0,,,
1439343,siqa,falcon-7b,siqa/376,0.0,,,
1439344,siqa,falcon-7b,siqa/377,1.0,,,
1439345,siqa,falcon-7b,siqa/378,0.0,,,
1439346,siqa,falcon-7b,siqa/379,0.0,,,
1439347,siqa,falcon-7b,siqa/380,1.0,,,
1439348,siqa,falcon-7b,siqa/381,1.0,,,
1439349,siqa,falcon-7b,siqa/382,0.0,,,
1439350,siqa,falcon-7b,siqa/383,1.0,,,
1439351,siqa,falcon-7b,siqa/384,0.0,,,
1439352,siqa,falcon-7b,siqa/385,0.0,,,
1439353,siqa,falcon-7b,siqa/386,0.0,,,
1439354,siqa,falcon-7b,siqa/387,0.0,,,
1439355,siqa,falcon-7b,siqa/388,0.0,,,
1439356,siqa,falcon-7b,siqa/389,1.0,,,
1439357,siqa,falcon-7b,siqa/390,0.0,,,
1439358,siqa,falcon-7b,siqa/391,1.0,,,
1439359,siqa,falcon-7b,siqa/392,0.0,,,
1439360,siqa,falcon-7b,siqa/393,1.0,,,
1439361,siqa,falcon-7b,siqa/394,1.0,,,
1439362,siqa,falcon-7b,siqa/395,1.0,,,
1439363,siqa,falcon-7b,siqa/396,1.0,,,
1439364,siqa,falcon-7b,siqa/397,0.0,,,
1439365,siqa,falcon-7b,siqa/398,1.0,,,
1439366,siqa,falcon-7b,siqa/399,1.0,,,
1439367,siqa,falcon-7b,siqa/400,1.0,,,
1439368,siqa,falcon-7b,siqa/401,0.0,,,
1439369,siqa,falcon-7b,siqa/402,0.0,,,
1439370,siqa,falcon-7b,siqa/403,1.0,,,
1439371,siqa,falcon-7b,siqa/404,0.0,,,
1439372,siqa,falcon-7b,siqa/405,0.0,,,
1439373,siqa,falcon-7b,siqa/406,1.0,,,
1439374,siqa,falcon-7b,siqa/407,0.0,,,
1439375,siqa,falcon-7b,siqa/408,0.0,,,
1439376,siqa,falcon-7b,siqa/409,0.0,,,
1439377,siqa,falcon-7b,siqa/410,0.0,,,
1439378,siqa,falcon-7b,siqa/411,1.0,,,
1439379,siqa,falcon-7b,siqa/412,0.0,,,
1439380,siqa,falcon-7b,siqa/413,0.0,,,
1439381,siqa,falcon-7b,siqa/414,1.0,,,
1439382,siqa,falcon-7b,siqa/415,1.0,,,
1439383,siqa,falcon-7b,siqa/416,0.0,,,
1439384,siqa,falcon-7b,siqa/417,1.0,,,
1439385,siqa,falcon-7b,siqa/418,0.0,,,
1439386,siqa,falcon-7b,siqa/419,1.0,,,
1439387,siqa,falcon-7b,siqa/420,1.0,,,
1439388,siqa,falcon-7b,siqa/421,0.0,,,
1439389,siqa,falcon-7b,siqa/422,1.0,,,
1439390,siqa,falcon-7b,siqa/423,0.0,,,
1439391,siqa,falcon-7b,siqa/424,0.0,,,
1439392,siqa,falcon-7b,siqa/425,1.0,,,
1439393,siqa,falcon-7b,siqa/426,1.0,,,
1439394,siqa,falcon-7b,siqa/427,1.0,,,
1439395,siqa,falcon-7b,siqa/428,1.0,,,
1439396,siqa,falcon-7b,siqa/429,1.0,,,
1439397,siqa,falcon-7b,siqa/430,0.0,,,
1439398,siqa,falcon-7b,siqa/431,1.0,,,
1439399,siqa,falcon-7b,siqa/432,1.0,,,
1439400,siqa,falcon-7b,siqa/433,1.0,,,
1439401,siqa,falcon-7b,siqa/434,1.0,,,
1439402,siqa,falcon-7b,siqa/435,1.0,,,
1439403,siqa,falcon-7b,siqa/436,1.0,,,
1439404,siqa,falcon-7b,siqa/437,0.0,,,
1439405,siqa,falcon-7b,siqa/438,0.0,,,
1439406,siqa,falcon-7b,siqa/439,0.0,,,
1439407,siqa,falcon-7b,siqa/440,1.0,,,
1439408,siqa,falcon-7b,siqa/441,0.0,,,
1439409,siqa,falcon-7b,siqa/442,1.0,,,
1439410,siqa,falcon-7b,siqa/443,0.0,,,
1439411,siqa,falcon-7b,siqa/444,0.0,,,
1439412,siqa,falcon-7b,siqa/445,1.0,,,
1439413,siqa,falcon-7b,siqa/446,1.0,,,
1439414,siqa,falcon-7b,siqa/447,1.0,,,
1439415,siqa,falcon-7b,siqa/448,0.0,,,
1439416,siqa,falcon-7b,siqa/449,1.0,,,
1439417,siqa,falcon-7b,siqa/450,1.0,,,
1439418,siqa,falcon-7b,siqa/451,1.0,,,
1439419,siqa,falcon-7b,siqa/452,0.0,,,
1439420,siqa,falcon-7b,siqa/453,1.0,,,
1439421,siqa,falcon-7b,siqa/454,1.0,,,
1439422,siqa,falcon-7b,siqa/455,1.0,,,
1439423,siqa,falcon-7b,siqa/456,0.0,,,
1439424,siqa,falcon-7b,siqa/457,0.0,,,
1439425,siqa,falcon-7b,siqa/458,1.0,,,
1439426,siqa,falcon-7b,siqa/459,1.0,,,
1439427,siqa,falcon-7b,siqa/460,0.0,,,
1439428,siqa,falcon-7b,siqa/461,0.0,,,
1439429,siqa,falcon-7b,siqa/462,0.0,,,
1439430,siqa,falcon-7b,siqa/463,0.0,,,
1439431,siqa,falcon-7b,siqa/464,1.0,,,
1439432,siqa,falcon-7b,siqa/465,0.0,,,
1439433,siqa,falcon-7b,siqa/466,1.0,,,
1439434,siqa,falcon-7b,siqa/467,1.0,,,
1439435,siqa,falcon-7b,siqa/468,1.0,,,
1439436,siqa,falcon-7b,siqa/469,0.0,,,
1439437,siqa,falcon-7b,siqa/470,0.0,,,
1439438,siqa,falcon-7b,siqa/471,1.0,,,
1439439,siqa,falcon-7b,siqa/472,0.0,,,
1439440,siqa,falcon-7b,siqa/473,1.0,,,
1439441,siqa,falcon-7b,siqa/474,0.0,,,
1439442,siqa,falcon-7b,siqa/475,0.0,,,
1439443,siqa,falcon-7b,siqa/476,0.0,,,
1439444,siqa,falcon-7b,siqa/477,0.0,,,
1439445,siqa,falcon-7b,siqa/478,1.0,,,
1439446,siqa,falcon-7b,siqa/479,0.0,,,
1439447,siqa,falcon-7b,siqa/480,0.0,,,
1439448,siqa,falcon-7b,siqa/481,0.0,,,
1439449,siqa,falcon-7b,siqa/482,1.0,,,
1439450,siqa,falcon-7b,siqa/483,0.0,,,
1439451,siqa,falcon-7b,siqa/484,0.0,,,
1439452,siqa,falcon-7b,siqa/485,0.0,,,
1439453,siqa,falcon-7b,siqa/486,0.0,,,
1439454,siqa,falcon-7b,siqa/487,0.0,,,
1439455,siqa,falcon-7b,siqa/488,0.0,,,
1439456,siqa,falcon-7b,siqa/489,0.0,,,
1439457,siqa,falcon-7b,siqa/490,1.0,,,
1439458,siqa,falcon-7b,siqa/491,0.0,,,
1439459,siqa,falcon-7b,siqa/492,0.0,,,
1439460,siqa,falcon-7b,siqa/493,0.0,,,
1439461,siqa,falcon-7b,siqa/494,1.0,,,
1439462,siqa,falcon-7b,siqa/495,0.0,,,
1439463,siqa,falcon-7b,siqa/496,0.0,,,
1439464,siqa,falcon-7b,siqa/497,0.0,,,
