,model,pass1,std(E(A)),E(std(A)),std(A),N,win_rate,elo
28,20240725_opendevin_codeact_v1.8_claude35sonnet,0.26666666666666666,0.025531389540169015,0.0,0.02553138954016902,,0.09693693693693693,983.9338689218895
13,20240612_IBM_Research_Agent101,0.26666666666666666,0.025531389540169015,0.0,0.02553138954016902,,0.08481981981981981,983.9338689218895
21,20240623_moatless_claude35sonnet,0.26666666666666666,0.025531389540169015,0.0,0.02553138954016902,,0.08436936936936937,983.9338689218895
9,20240523_aider,0.2633333333333333,0.02542891326088532,0.0,0.025428913260885328,,0.08941441441441442,982.7509660134995
38,20240925_hyperagent_lite1,0.25333333333333335,0.025110127807689835,0.0,0.025110127807689838,,0.08693693693693694,979.1998061126725
67,20250306_SWE-Fixer_Qwen2.5-7b-retriever_Qwen2.5-72b-editor,0.24666666666666667,0.024887896805624362,0.0,0.024887896805624365,,0.07968468468468469,976.8300613111977
17,20240617_moatless_gpt4o,0.24666666666666667,0.024887896805624362,0.0,0.024887896805624365,,0.07815315315315316,976.8300613111977
10,20240524_opencsg_starship_gpt4,0.23666666666666666,0.02453946179493725,0.0,0.024539461794937257,,0.07545045045045046,973.2714589021127
39,20241016_IBM-SWE-1.0,0.23666666666666666,0.02453946179493725,0.0,0.024539461794937257,,0.07081081081081081,973.2714589021127
49,20241128_SWE-Fixer_Qwen2.5-7b-retriever_Qwen2.5-72b-editor_20241128,0.23333333333333334,0.024419178862039894,0.0,0.0244191788620399,,0.07545045045045046,972.0840890301935
18,20240620_sweagent_claude3.5sonnet,0.23,0.024296776192189222,0.0,0.024296776192189232,,0.08184684684684684,970.8960900409247
34,20240828_autose_mixed,0.21666666666666667,0.023785305142897385,0.0,0.023785305142897385,,0.06220720720720721,966.1372633362271
15,20240615_appmap-navie_gpt4o,0.21666666666666667,0.023785305142897385,0.0,0.023785305142897385,,0.07040540540540541,966.1372633362271
8,20240509_amazon-q-developer-agent-20240430-dev,0.20333333333333334,0.023237103153426045,0.0,0.02323710315342605,,0.0695045045045045,961.3661990548305
11,20240530_autocoderover-v20240408,0.19,0.02264950330581225,0.0,0.022649503305812252,,0.05855855855855856,956.5811273115121
29,20240728_sweagent_gpt4o,0.18333333333333332,0.022339965847647886,0.0,0.02233996584764789,,0.05315315315315315,954.1827762663584
7,20240402_sweagent_gpt4,0.18,0.022181073012818832,0.0,0.022181073012818835,,0.05054054054054054,952.9820471596083
6,20240402_sweagent_claude3opus,0.11666666666666667,0.018534252575124747,0.0,0.018534252575124754,,0.02891891891891892,929.9302209851783
4,20240402_rag_claude3opus,0.043333333333333335,0.011755219486899643,0.0,0.011755219486899646,,0.006891891891891892,902.4743284967335
0,20231010_rag_claude2,0.03,0.009848857801796103,0.0,0.009848857801796104,,0.005405405405405406,897.367792311208
5,20240402_rag_gpt4,0.02666666666666667,0.009301533127313933,0.0,0.009301533127313934,,0.00554054054054054,896.0848343884583
3,20231010_rag_swellama7b,0.013333333333333334,0.006622073078111706,0.0,0.006622073078111707,,0.004369369369369369,890.9265702092813
2,20231010_rag_swellama13b,0.01,0.005744562646538028,0.0,0.005744562646538029,,0.002972972972972973,889.6302040143506
1,20231010_rag_gpt35,0.0033333333333333335,0.0033277731404159853,0.0,0.0033277731404159866,,0.0002702702702702703,887.0290398235486
58,20250111_moatless_deepseek_v3,0.0,0.0,0.0,0.0,,0.0,885.7241634402777
