,benchmark_id,model,example_id,pass1,N,date,hyperparams
1372864,piqa,falcon-7b,piqa/65,1.0,,,
1372865,piqa,falcon-7b,piqa/66,1.0,,,
1372866,piqa,falcon-7b,piqa/67,0.0,,,
1372867,piqa,falcon-7b,piqa/68,1.0,,,
1372868,piqa,falcon-7b,piqa/69,1.0,,,
1372869,piqa,falcon-7b,piqa/70,1.0,,,
1372870,piqa,falcon-7b,piqa/71,0.0,,,
1372871,piqa,falcon-7b,piqa/72,1.0,,,
1372872,piqa,falcon-7b,piqa/73,1.0,,,
1372873,piqa,falcon-7b,piqa/74,1.0,,,
1372874,piqa,falcon-7b,piqa/75,1.0,,,
1372875,piqa,falcon-7b,piqa/76,1.0,,,
1372876,piqa,falcon-7b,piqa/77,1.0,,,
1372877,piqa,falcon-7b,piqa/78,1.0,,,
1372878,piqa,falcon-7b,piqa/79,0.0,,,
1372879,piqa,falcon-7b,piqa/80,1.0,,,
1372880,piqa,falcon-7b,piqa/81,1.0,,,
1372881,piqa,falcon-7b,piqa/82,1.0,,,
1372882,piqa,falcon-7b,piqa/83,1.0,,,
1372883,piqa,falcon-7b,piqa/84,1.0,,,
1372884,piqa,falcon-7b,piqa/85,0.0,,,
1372885,piqa,falcon-7b,piqa/86,1.0,,,
1372886,piqa,falcon-7b,piqa/87,1.0,,,
1372887,piqa,falcon-7b,piqa/88,1.0,,,
1372888,piqa,falcon-7b,piqa/89,1.0,,,
1372889,piqa,falcon-7b,piqa/90,1.0,,,
1372890,piqa,falcon-7b,piqa/91,1.0,,,
1372891,piqa,falcon-7b,piqa/92,1.0,,,
1372892,piqa,falcon-7b,piqa/93,1.0,,,
1372893,piqa,falcon-7b,piqa/94,1.0,,,
1372894,piqa,falcon-7b,piqa/95,0.0,,,
1372895,piqa,falcon-7b,piqa/96,1.0,,,
1372896,piqa,falcon-7b,piqa/97,1.0,,,
1372897,piqa,falcon-7b,piqa/98,1.0,,,
1372898,piqa,falcon-7b,piqa/99,1.0,,,
1372899,piqa,falcon-7b,piqa/100,1.0,,,
1372900,piqa,falcon-7b,piqa/101,1.0,,,
1372901,piqa,falcon-7b,piqa/102,1.0,,,
1372902,piqa,falcon-7b,piqa/103,1.0,,,
1372903,piqa,falcon-7b,piqa/104,1.0,,,
1372904,piqa,falcon-7b,piqa/105,1.0,,,
1372905,piqa,falcon-7b,piqa/106,1.0,,,
1372906,piqa,falcon-7b,piqa/107,1.0,,,
1372907,piqa,falcon-7b,piqa/108,1.0,,,
1372908,piqa,falcon-7b,piqa/109,1.0,,,
1372909,piqa,falcon-7b,piqa/110,1.0,,,
1372910,piqa,falcon-7b,piqa/111,1.0,,,
1372911,piqa,falcon-7b,piqa/112,1.0,,,
1372912,piqa,falcon-7b,piqa/113,1.0,,,
1372913,piqa,falcon-7b,piqa/114,1.0,,,
1372914,piqa,falcon-7b,piqa/115,0.0,,,
1372915,piqa,falcon-7b,piqa/116,1.0,,,
1372916,piqa,falcon-7b,piqa/117,1.0,,,
1372917,piqa,falcon-7b,piqa/118,1.0,,,
1372918,piqa,falcon-7b,piqa/119,1.0,,,
1372919,piqa,falcon-7b,piqa/120,1.0,,,
1372920,piqa,falcon-7b,piqa/121,1.0,,,
1372921,piqa,falcon-7b,piqa/122,0.0,,,
1372922,piqa,falcon-7b,piqa/123,1.0,,,
1372923,piqa,falcon-7b,piqa/124,1.0,,,
1372924,piqa,falcon-7b,piqa/125,1.0,,,
1372925,piqa,falcon-7b,piqa/126,1.0,,,
1372926,piqa,falcon-7b,piqa/127,0.0,,,
1372927,piqa,falcon-7b,piqa/128,1.0,,,
1372928,piqa,falcon-7b,piqa/129,1.0,,,
1372929,piqa,falcon-7b,piqa/130,1.0,,,
1372930,piqa,falcon-7b,piqa/131,0.0,,,
1372931,piqa,falcon-7b,piqa/132,1.0,,,
1372932,piqa,falcon-7b,piqa/133,1.0,,,
1372933,piqa,falcon-7b,piqa/134,0.0,,,
1372934,piqa,falcon-7b,piqa/135,1.0,,,
1372935,piqa,falcon-7b,piqa/136,1.0,,,
1372936,piqa,falcon-7b,piqa/137,1.0,,,
1372937,piqa,falcon-7b,piqa/138,0.0,,,
1372938,piqa,falcon-7b,piqa/139,1.0,,,
1372939,piqa,falcon-7b,piqa/140,0.0,,,
1372940,piqa,falcon-7b,piqa/141,0.0,,,
1372941,piqa,falcon-7b,piqa/142,1.0,,,
1372942,piqa,falcon-7b,piqa/143,1.0,,,
1372943,piqa,falcon-7b,piqa/144,0.0,,,
1372944,piqa,falcon-7b,piqa/145,1.0,,,
1372945,piqa,falcon-7b,piqa/146,0.0,,,
1372946,piqa,falcon-7b,piqa/147,1.0,,,
1372947,piqa,falcon-7b,piqa/148,1.0,,,
1372948,piqa,falcon-7b,piqa/149,1.0,,,
1372949,piqa,falcon-7b,piqa/150,1.0,,,
1372950,piqa,falcon-7b,piqa/151,1.0,,,
1372951,piqa,falcon-7b,piqa/152,0.0,,,
1372952,piqa,falcon-7b,piqa/153,1.0,,,
1372953,piqa,falcon-7b,piqa/154,1.0,,,
1372954,piqa,falcon-7b,piqa/155,1.0,,,
1372955,piqa,falcon-7b,piqa/156,0.0,,,
1372956,piqa,falcon-7b,piqa/157,1.0,,,
1372957,piqa,falcon-7b,piqa/158,1.0,,,
1372958,piqa,falcon-7b,piqa/159,1.0,,,
1372959,piqa,falcon-7b,piqa/160,1.0,,,
1372960,piqa,falcon-7b,piqa/161,0.0,,,
1372961,piqa,falcon-7b,piqa/162,1.0,,,
1372962,piqa,falcon-7b,piqa/163,1.0,,,
1372963,piqa,falcon-7b,piqa/164,1.0,,,
1372964,piqa,falcon-7b,piqa/165,1.0,,,
1372965,piqa,falcon-7b,piqa/166,0.0,,,
1372966,piqa,falcon-7b,piqa/167,1.0,,,
1372967,piqa,falcon-7b,piqa/168,1.0,,,
1372968,piqa,falcon-7b,piqa/169,1.0,,,
1372969,piqa,falcon-7b,piqa/170,1.0,,,
1372970,piqa,falcon-7b,piqa/171,1.0,,,
1372971,piqa,falcon-7b,piqa/172,1.0,,,
1372972,piqa,falcon-7b,piqa/173,0.0,,,
1372973,piqa,falcon-7b,piqa/174,1.0,,,
1372974,piqa,falcon-7b,piqa/175,1.0,,,
1372975,piqa,falcon-7b,piqa/176,1.0,,,
1372976,piqa,falcon-7b,piqa/177,1.0,,,
1372977,piqa,falcon-7b,piqa/178,1.0,,,
1372978,piqa,falcon-7b,piqa/179,0.0,,,
1372979,piqa,falcon-7b,piqa/180,1.0,,,
1372980,piqa,falcon-7b,piqa/181,1.0,,,
1372981,piqa,falcon-7b,piqa/182,1.0,,,
1372982,piqa,falcon-7b,piqa/183,1.0,,,
1372983,piqa,falcon-7b,piqa/184,0.0,,,
1372984,piqa,falcon-7b,piqa/185,1.0,,,
1372985,piqa,falcon-7b,piqa/186,0.0,,,
1372986,piqa,falcon-7b,piqa/187,1.0,,,
1372987,piqa,falcon-7b,piqa/188,1.0,,,
1372988,piqa,falcon-7b,piqa/189,0.0,,,
1372989,piqa,falcon-7b,piqa/190,1.0,,,
1372990,piqa,falcon-7b,piqa/191,1.0,,,
1372991,piqa,falcon-7b,piqa/192,1.0,,,
1372992,piqa,falcon-7b,piqa/193,1.0,,,
1372993,piqa,falcon-7b,piqa/194,1.0,,,
1372994,piqa,falcon-7b,piqa/195,1.0,,,
1372995,piqa,falcon-7b,piqa/196,1.0,,,
1372996,piqa,falcon-7b,piqa/197,0.0,,,
1372997,piqa,falcon-7b,piqa/198,0.0,,,
1372998,piqa,falcon-7b,piqa/199,1.0,,,
1372999,piqa,falcon-7b,piqa/200,1.0,,,
1373000,piqa,falcon-7b,piqa/201,1.0,,,
1373001,piqa,falcon-7b,piqa/202,1.0,,,
1373002,piqa,falcon-7b,piqa/203,1.0,,,
1373003,piqa,falcon-7b,piqa/204,1.0,,,
1373004,piqa,falcon-7b,piqa/205,1.0,,,
1373005,piqa,falcon-7b,piqa/206,1.0,,,
1373006,piqa,falcon-7b,piqa/207,1.0,,,
1373007,piqa,falcon-7b,piqa/208,1.0,,,
1373008,piqa,falcon-7b,piqa/209,0.0,,,
1373009,piqa,falcon-7b,piqa/210,1.0,,,
1373010,piqa,falcon-7b,piqa/211,0.0,,,
1373011,piqa,falcon-7b,piqa/212,1.0,,,
1373012,piqa,falcon-7b,piqa/213,0.0,,,
1373013,piqa,falcon-7b,piqa/214,1.0,,,
1373014,piqa,falcon-7b,piqa/215,1.0,,,
1373015,piqa,falcon-7b,piqa/216,1.0,,,
1373016,piqa,falcon-7b,piqa/217,1.0,,,
1373017,piqa,falcon-7b,piqa/218,1.0,,,
1373018,piqa,falcon-7b,piqa/219,1.0,,,
1373019,piqa,falcon-7b,piqa/220,1.0,,,
1373020,piqa,falcon-7b,piqa/221,1.0,,,
1373021,piqa,falcon-7b,piqa/222,1.0,,,
1373022,piqa,falcon-7b,piqa/223,0.0,,,
1373023,piqa,falcon-7b,piqa/224,1.0,,,
1373024,piqa,falcon-7b,piqa/225,1.0,,,
1373025,piqa,falcon-7b,piqa/226,1.0,,,
1373026,piqa,falcon-7b,piqa/227,1.0,,,
1373027,piqa,falcon-7b,piqa/228,1.0,,,
1373028,piqa,falcon-7b,piqa/229,1.0,,,
1373029,piqa,falcon-7b,piqa/230,0.0,,,
1373030,piqa,falcon-7b,piqa/231,1.0,,,
1373031,piqa,falcon-7b,piqa/232,0.0,,,
1373032,piqa,falcon-7b,piqa/233,1.0,,,
1373033,piqa,falcon-7b,piqa/234,0.0,,,
1373034,piqa,falcon-7b,piqa/235,1.0,,,
1373035,piqa,falcon-7b,piqa/236,1.0,,,
1373036,piqa,falcon-7b,piqa/237,1.0,,,
1373037,piqa,falcon-7b,piqa/238,1.0,,,
1373038,piqa,falcon-7b,piqa/239,1.0,,,
1373039,piqa,falcon-7b,piqa/240,1.0,,,
1373040,piqa,falcon-7b,piqa/241,1.0,,,
1373041,piqa,falcon-7b,piqa/242,1.0,,,
1373042,piqa,falcon-7b,piqa/243,0.0,,,
1373043,piqa,falcon-7b,piqa/244,0.0,,,
1373044,piqa,falcon-7b,piqa/245,1.0,,,
1373045,piqa,falcon-7b,piqa/246,1.0,,,
1373046,piqa,falcon-7b,piqa/247,1.0,,,
1373047,piqa,falcon-7b,piqa/248,1.0,,,
1373048,piqa,falcon-7b,piqa/249,1.0,,,
1373049,piqa,falcon-7b,piqa/250,1.0,,,
1373050,piqa,falcon-7b,piqa/251,1.0,,,
1373051,piqa,falcon-7b,piqa/252,1.0,,,
1373052,piqa,falcon-7b,piqa/253,1.0,,,
1373053,piqa,falcon-7b,piqa/254,1.0,,,
1373054,piqa,falcon-7b,piqa/255,1.0,,,
1373055,piqa,falcon-7b,piqa/256,0.0,,,
1373056,piqa,falcon-7b,piqa/257,0.0,,,
1373057,piqa,falcon-7b,piqa/258,1.0,,,
1373058,piqa,falcon-7b,piqa/259,1.0,,,
1373059,piqa,falcon-7b,piqa/260,1.0,,,
1373060,piqa,falcon-7b,piqa/261,1.0,,,
1373061,piqa,falcon-7b,piqa/262,1.0,,,
1373062,piqa,falcon-7b,piqa/263,1.0,,,
1373063,piqa,falcon-7b,piqa/264,1.0,,,
1373064,piqa,falcon-7b,piqa/265,1.0,,,
1373065,piqa,falcon-7b,piqa/266,1.0,,,
1373066,piqa,falcon-7b,piqa/267,1.0,,,
1373067,piqa,falcon-7b,piqa/268,0.0,,,
1373068,piqa,falcon-7b,piqa/269,1.0,,,
1373069,piqa,falcon-7b,piqa/270,1.0,,,
1373070,piqa,falcon-7b,piqa/271,1.0,,,
1373071,piqa,falcon-7b,piqa/272,0.0,,,
1373072,piqa,falcon-7b,piqa/273,1.0,,,
1373073,piqa,falcon-7b,piqa/274,1.0,,,
1373074,piqa,falcon-7b,piqa/275,1.0,,,
1373075,piqa,falcon-7b,piqa/276,1.0,,,
1373076,piqa,falcon-7b,piqa/277,1.0,,,
1373077,piqa,falcon-7b,piqa/278,1.0,,,
1373078,piqa,falcon-7b,piqa/279,1.0,,,
1373079,piqa,falcon-7b,piqa/280,1.0,,,
1373080,piqa,falcon-7b,piqa/281,1.0,,,
1373081,piqa,falcon-7b,piqa/282,1.0,,,
1373082,piqa,falcon-7b,piqa/283,1.0,,,
1373083,piqa,falcon-7b,piqa/284,0.0,,,
1373084,piqa,falcon-7b,piqa/285,1.0,,,
1373085,piqa,falcon-7b,piqa/286,1.0,,,
1373086,piqa,falcon-7b,piqa/287,1.0,,,
1373087,piqa,falcon-7b,piqa/288,0.0,,,
1373088,piqa,falcon-7b,piqa/289,1.0,,,
1373089,piqa,falcon-7b,piqa/290,1.0,,,
1373090,piqa,falcon-7b,piqa/291,0.0,,,
1373091,piqa,falcon-7b,piqa/292,0.0,,,
1373092,piqa,falcon-7b,piqa/293,1.0,,,
1373093,piqa,falcon-7b,piqa/294,1.0,,,
1373094,piqa,falcon-7b,piqa/295,1.0,,,
1373095,piqa,falcon-7b,piqa/296,1.0,,,
1373096,piqa,falcon-7b,piqa/297,1.0,,,
1373097,piqa,falcon-7b,piqa/298,1.0,,,
1373098,piqa,falcon-7b,piqa/299,1.0,,,
1373099,piqa,falcon-7b,piqa/300,1.0,,,
1373100,piqa,falcon-7b,piqa/301,1.0,,,
1373101,piqa,falcon-7b,piqa/302,1.0,,,
1373102,piqa,falcon-7b,piqa/303,1.0,,,
1373103,piqa,falcon-7b,piqa/304,1.0,,,
1373104,piqa,falcon-7b,piqa/305,1.0,,,
1373105,piqa,falcon-7b,piqa/306,1.0,,,
1373106,piqa,falcon-7b,piqa/307,1.0,,,
1373107,piqa,falcon-7b,piqa/308,0.0,,,
1373108,piqa,falcon-7b,piqa/309,1.0,,,
1373109,piqa,falcon-7b,piqa/310,1.0,,,
1373110,piqa,falcon-7b,piqa/311,1.0,,,
1373111,piqa,falcon-7b,piqa/312,1.0,,,
1373112,piqa,falcon-7b,piqa/313,0.0,,,
1373113,piqa,falcon-7b,piqa/314,1.0,,,
1373114,piqa,falcon-7b,piqa/315,1.0,,,
1373115,piqa,falcon-7b,piqa/316,1.0,,,
1373116,piqa,falcon-7b,piqa/317,0.0,,,
1373117,piqa,falcon-7b,piqa/318,1.0,,,
1373118,piqa,falcon-7b,piqa/319,0.0,,,
1373119,piqa,falcon-7b,piqa/320,1.0,,,
1373120,piqa,falcon-7b,piqa/321,1.0,,,
1373121,piqa,falcon-7b,piqa/322,0.0,,,
1373122,piqa,falcon-7b,piqa/323,1.0,,,
1373123,piqa,falcon-7b,piqa/324,1.0,,,
1373124,piqa,falcon-7b,piqa/325,0.0,,,
1373125,piqa,falcon-7b,piqa/326,1.0,,,
1373126,piqa,falcon-7b,piqa/327,1.0,,,
1373127,piqa,falcon-7b,piqa/328,0.0,,,
1373128,piqa,falcon-7b,piqa/329,0.0,,,
1373129,piqa,falcon-7b,piqa/330,1.0,,,
1373130,piqa,falcon-7b,piqa/331,1.0,,,
1373131,piqa,falcon-7b,piqa/332,0.0,,,
1373132,piqa,falcon-7b,piqa/333,1.0,,,
1373133,piqa,falcon-7b,piqa/334,1.0,,,
1373134,piqa,falcon-7b,piqa/335,1.0,,,
1373135,piqa,falcon-7b,piqa/336,0.0,,,
1373136,piqa,falcon-7b,piqa/337,1.0,,,
1373137,piqa,falcon-7b,piqa/338,1.0,,,
1373138,piqa,falcon-7b,piqa/339,1.0,,,
1373139,piqa,falcon-7b,piqa/340,1.0,,,
1373140,piqa,falcon-7b,piqa/341,1.0,,,
1373141,piqa,falcon-7b,piqa/342,1.0,,,
1373142,piqa,falcon-7b,piqa/343,1.0,,,
1373143,piqa,falcon-7b,piqa/344,1.0,,,
1373144,piqa,falcon-7b,piqa/345,1.0,,,
1373145,piqa,falcon-7b,piqa/346,1.0,,,
1373146,piqa,falcon-7b,piqa/347,1.0,,,
1373147,piqa,falcon-7b,piqa/348,1.0,,,
1373148,piqa,falcon-7b,piqa/349,1.0,,,
1373149,piqa,falcon-7b,piqa/350,1.0,,,
1373150,piqa,falcon-7b,piqa/351,1.0,,,
1373151,piqa,falcon-7b,piqa/352,0.0,,,
1373152,piqa,falcon-7b,piqa/353,1.0,,,
1373153,piqa,falcon-7b,piqa/354,1.0,,,
1373154,piqa,falcon-7b,piqa/355,1.0,,,
1373155,piqa,falcon-7b,piqa/356,1.0,,,
1373156,piqa,falcon-7b,piqa/357,1.0,,,
1373157,piqa,falcon-7b,piqa/358,1.0,,,
1373158,piqa,falcon-7b,piqa/359,1.0,,,
1373159,piqa,falcon-7b,piqa/360,1.0,,,
1373160,piqa,falcon-7b,piqa/361,1.0,,,
1373161,piqa,falcon-7b,piqa/362,1.0,,,
1373162,piqa,falcon-7b,piqa/363,1.0,,,
1373163,piqa,falcon-7b,piqa/364,1.0,,,
1373164,piqa,falcon-7b,piqa/365,1.0,,,
1373165,piqa,falcon-7b,piqa/366,0.0,,,
1373166,piqa,falcon-7b,piqa/367,1.0,,,
1373167,piqa,falcon-7b,piqa/368,1.0,,,
1373168,piqa,falcon-7b,piqa/369,0.0,,,
1373169,piqa,falcon-7b,piqa/370,1.0,,,
1373170,piqa,falcon-7b,piqa/371,1.0,,,
1373171,piqa,falcon-7b,piqa/372,1.0,,,
1373172,piqa,falcon-7b,piqa/373,1.0,,,
1373173,piqa,falcon-7b,piqa/374,1.0,,,
1373174,piqa,falcon-7b,piqa/375,1.0,,,
1373175,piqa,falcon-7b,piqa/376,1.0,,,
1373176,piqa,falcon-7b,piqa/377,0.0,,,
1373177,piqa,falcon-7b,piqa/378,1.0,,,
1373178,piqa,falcon-7b,piqa/379,1.0,,,
1373179,piqa,falcon-7b,piqa/380,1.0,,,
1373180,piqa,falcon-7b,piqa/381,1.0,,,
1373181,piqa,falcon-7b,piqa/382,1.0,,,
1373182,piqa,falcon-7b,piqa/383,1.0,,,
1373183,piqa,falcon-7b,piqa/384,1.0,,,
1373184,piqa,falcon-7b,piqa/385,1.0,,,
1373185,piqa,falcon-7b,piqa/386,1.0,,,
1373186,piqa,falcon-7b,piqa/387,1.0,,,
1373187,piqa,falcon-7b,piqa/388,0.0,,,
1373188,piqa,falcon-7b,piqa/389,1.0,,,
1373189,piqa,falcon-7b,piqa/390,1.0,,,
1373190,piqa,falcon-7b,piqa/391,1.0,,,
1373191,piqa,falcon-7b,piqa/392,1.0,,,
1373192,piqa,falcon-7b,piqa/393,1.0,,,
1373193,piqa,falcon-7b,piqa/394,0.0,,,
1373194,piqa,falcon-7b,piqa/395,1.0,,,
1373195,piqa,falcon-7b,piqa/396,1.0,,,
1373196,piqa,falcon-7b,piqa/397,0.0,,,
1373197,piqa,falcon-7b,piqa/398,1.0,,,
1373198,piqa,falcon-7b,piqa/399,1.0,,,
1373199,piqa,falcon-7b,piqa/400,1.0,,,
1373200,piqa,falcon-7b,piqa/401,1.0,,,
1373201,piqa,falcon-7b,piqa/402,0.0,,,
1373202,piqa,falcon-7b,piqa/403,1.0,,,
1373203,piqa,falcon-7b,piqa/404,1.0,,,
1373204,piqa,falcon-7b,piqa/405,1.0,,,
1373205,piqa,falcon-7b,piqa/406,1.0,,,
1373206,piqa,falcon-7b,piqa/407,1.0,,,
1373207,piqa,falcon-7b,piqa/408,1.0,,,
1373208,piqa,falcon-7b,piqa/409,0.0,,,
1373209,piqa,falcon-7b,piqa/410,0.0,,,
1373210,piqa,falcon-7b,piqa/411,1.0,,,
1373211,piqa,falcon-7b,piqa/412,1.0,,,
1373212,piqa,falcon-7b,piqa/413,0.0,,,
1373213,piqa,falcon-7b,piqa/414,1.0,,,
1373214,piqa,falcon-7b,piqa/415,1.0,,,
1373215,piqa,falcon-7b,piqa/416,1.0,,,
1373216,piqa,falcon-7b,piqa/417,1.0,,,
1373217,piqa,falcon-7b,piqa/418,1.0,,,
1373218,piqa,falcon-7b,piqa/419,1.0,,,
1373219,piqa,falcon-7b,piqa/420,1.0,,,
1373220,piqa,falcon-7b,piqa/421,1.0,,,
1373221,piqa,falcon-7b,piqa/422,1.0,,,
1373222,piqa,falcon-7b,piqa/423,1.0,,,
1373223,piqa,falcon-7b,piqa/424,1.0,,,
1373224,piqa,falcon-7b,piqa/425,1.0,,,
1373225,piqa,falcon-7b,piqa/426,1.0,,,
1373226,piqa,falcon-7b,piqa/427,1.0,,,
1373227,piqa,falcon-7b,piqa/428,1.0,,,
1373228,piqa,falcon-7b,piqa/429,0.0,,,
1373229,piqa,falcon-7b,piqa/430,1.0,,,
1373230,piqa,falcon-7b,piqa/431,1.0,,,
1373231,piqa,falcon-7b,piqa/432,1.0,,,
1373232,piqa,falcon-7b,piqa/433,1.0,,,
1373233,piqa,falcon-7b,piqa/434,1.0,,,
1373234,piqa,falcon-7b,piqa/435,0.0,,,
1373235,piqa,falcon-7b,piqa/436,1.0,,,
1373236,piqa,falcon-7b,piqa/437,1.0,,,
1373237,piqa,falcon-7b,piqa/438,1.0,,,
1373238,piqa,falcon-7b,piqa/439,1.0,,,
1373239,piqa,falcon-7b,piqa/440,1.0,,,
1373240,piqa,falcon-7b,piqa/441,1.0,,,
1373241,piqa,falcon-7b,piqa/442,1.0,,,
1373242,piqa,falcon-7b,piqa/443,0.0,,,
1373243,piqa,falcon-7b,piqa/444,0.0,,,
1373244,piqa,falcon-7b,piqa/445,0.0,,,
1373245,piqa,falcon-7b,piqa/446,1.0,,,
1373246,piqa,falcon-7b,piqa/447,1.0,,,
1373247,piqa,falcon-7b,piqa/448,1.0,,,
1373248,piqa,falcon-7b,piqa/449,1.0,,,
1373249,piqa,falcon-7b,piqa/450,1.0,,,
1373250,piqa,falcon-7b,piqa/451,1.0,,,
1373251,piqa,falcon-7b,piqa/452,1.0,,,
1373252,piqa,falcon-7b,piqa/453,0.0,,,
1373253,piqa,falcon-7b,piqa/454,1.0,,,
1373254,piqa,falcon-7b,piqa/455,0.0,,,
1373255,piqa,falcon-7b,piqa/456,1.0,,,
1373256,piqa,falcon-7b,piqa/457,1.0,,,
1373257,piqa,falcon-7b,piqa/458,1.0,,,
1373258,piqa,falcon-7b,piqa/459,1.0,,,
1373259,piqa,falcon-7b,piqa/460,1.0,,,
1373260,piqa,falcon-7b,piqa/461,1.0,,,
1373261,piqa,falcon-7b,piqa/462,1.0,,,
1373262,piqa,falcon-7b,piqa/463,1.0,,,
1373263,piqa,falcon-7b,piqa/464,1.0,,,
1373264,piqa,falcon-7b,piqa/465,1.0,,,
1373265,piqa,falcon-7b,piqa/466,1.0,,,
1373266,piqa,falcon-7b,piqa/467,1.0,,,
1373267,piqa,falcon-7b,piqa/468,1.0,,,
1373268,piqa,falcon-7b,piqa/469,1.0,,,
1373269,piqa,falcon-7b,piqa/470,1.0,,,
1373270,piqa,falcon-7b,piqa/471,0.0,,,
1373271,piqa,falcon-7b,piqa/472,1.0,,,
1373272,piqa,falcon-7b,piqa/473,1.0,,,
1373273,piqa,falcon-7b,piqa/474,1.0,,,
1373274,piqa,falcon-7b,piqa/475,1.0,,,
1373275,piqa,falcon-7b,piqa/476,1.0,,,
1373276,piqa,falcon-7b,piqa/477,1.0,,,
1373277,piqa,falcon-7b,piqa/478,1.0,,,
1373278,piqa,falcon-7b,piqa/479,1.0,,,
1373279,piqa,falcon-7b,piqa/480,1.0,,,
1373280,piqa,falcon-7b,piqa/481,1.0,,,
1373281,piqa,falcon-7b,piqa/482,1.0,,,
1373282,piqa,falcon-7b,piqa/483,1.0,,,
1373283,piqa,falcon-7b,piqa/484,1.0,,,
1373284,piqa,falcon-7b,piqa/485,0.0,,,
1373285,piqa,falcon-7b,piqa/486,1.0,,,
1373286,piqa,falcon-7b,piqa/487,1.0,,,
1373287,piqa,falcon-7b,piqa/488,1.0,,,
1373288,piqa,falcon-7b,piqa/489,1.0,,,
1373289,piqa,falcon-7b,piqa/490,0.0,,,
1373290,piqa,falcon-7b,piqa/491,1.0,,,
1373291,piqa,falcon-7b,piqa/492,0.0,,,
1373292,piqa,falcon-7b,piqa/493,0.0,,,
1373293,piqa,falcon-7b,piqa/494,1.0,,,
1373294,piqa,falcon-7b,piqa/495,1.0,,,
1373295,piqa,falcon-7b,piqa/496,1.0,,,
1373296,piqa,falcon-7b,piqa/497,1.0,,,
