,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
15,20231010_rag_claude2,20240820_epam-ai-run-gpt-4o,108.0,-98.0,500.0,0.044,0.24,0.2676023395361401,0.020784609690826527,0.01884590141118222,0.0,0.018845901411182222,7.213042994342267e-25,swebench-verified
16,20231010_rag_claude2,20240820_honeycomb,187.0,-181.0,500.0,0.044,0.406,0.1999225022750689,0.027349588662354686,0.022043411714160764,0.0,0.022043411714160764,1.1113653870977537e-50,swebench-verified
17,20231010_rag_claude2,20240824_gru,210.0,-204.0,500.0,0.044,0.452,0.17744004072391031,0.028982753492378877,0.022518259257766796,0.0,0.022518259257766796,1.8762342445444484e-57,swebench-verified
18,20231010_rag_claude2,20240918_lingma-agent_lingma-swe-gpt-72b,119.0,-103.0,500.0,0.044,0.25,0.19142250753641896,0.021817424229271427,0.019776956287558507,0.0,0.01977695628755851,2.5395880340833756e-24,swebench-verified
19,20231010_rag_claude2,20240918_lingma-agent_lingma-swe-gpt-7b,59.0,-29.0,500.0,0.044,0.102,0.15324217345545355,0.015362291495737215,0.01514173041630315,0.0,0.01514173041630315,0.00020372185740785698,swebench-verified
20,20231010_rag_claude2,20240920_solver,202.0,-196.0,500.0,0.044,0.436,0.1850074526334599,0.02842534080710379,0.022375701106334075,0.0,0.022375701106334075,4.274912791157267e-55,swebench-verified
21,20231010_rag_claude2,20240924_solver,209.0,-205.0,500.0,0.044,0.454,0.19609716020105716,0.028913664589601918,0.022356207191739835,0.0,0.022356207191739835,5.33477708156018e-59,swebench-verified
22,20231010_rag_claude2,20241001_nfactorial,117.0,-107.0,500.0,0.044,0.258,0.25238455045741254,0.021633307652783935,0.01940123707396,0.0,0.01940123707396,2.109260082461932e-27,swebench-verified
23,20231010_rag_claude2,20241002_lingma-agent_lingma-swe-gpt-72b,132.0,-122.0,500.0,0.044,0.288,0.22964585287307418,0.022978250586152115,0.02022196825237346,0.0,0.02022196825237346,1.1820533154262882e-31,swebench-verified
24,20231010_rag_claude2,20241002_lingma-agent_lingma-swe-gpt-7b,87.0,-69.0,500.0,0.044,0.182,0.2273588229484795,0.01865475810617763,0.01760431765221248,0.0,0.017604317652212483,7.467088418731596e-15,swebench-verified
25,20231010_rag_claude2,20241007_nfactorial,146.0,-136.0,500.0,0.044,0.316,0.2107573578911406,0.024166091947189144,0.020881379264789956,0.0,0.020881379264789956,1.1984718251370814e-35,swebench-verified
26,20231010_rag_claude2,20241016_composio_swekit,189.0,-181.0,500.0,0.044,0.406,0.18006528115120476,0.02749545416973504,0.022224131029131376,0.0,0.022224131029131376,1.3412590260465742e-49,swebench-verified
27,20231010_rag_claude2,20241016_epam-ai-run-gpt-4o,121.0,-113.0,500.0,0.044,0.27,0.2648980168309235,0.022,0.01954093140052439,0.0,0.01954093140052439,6.613441808234715e-30,swebench-verified
28,20231010_rag_claude2,20241022_tools_claude-3-5-haiku,185.0,-181.0,500.0,0.044,0.406,0.21977972339893376,0.027202941017470887,0.02186119850328431,0.0,0.021861198503284305,7.017149292273913e-52,swebench-verified
29,20231010_rag_claude2,20241022_tools_claude-3-5-sonnet-updated,227.0,-223.0,500.0,0.044,0.49,0.17985499523311296,0.03013303834663873,0.022586898857523588,0.0,0.02258689885752358,2.3997636493409945e-64,swebench-verified
30,20231010_rag_claude2,20241023_emergent,217.0,-211.0,500.0,0.044,0.466,0.1710093667487523,0.029461839725312473,0.022623704382792844,0.0,0.02262370438279284,1.6173173833881445e-59,swebench-verified
31,20231010_rag_claude2,20241025_composio_swekit,223.0,-221.0,500.0,0.044,0.486,0.201117298636597,0.029866369046136158,0.022389104493034113,0.0,0.022389104493034107,3.3234487110159296e-65,swebench-verified
32,20231010_rag_claude2,20241028_agentless-1.5_gpt4o,176.0,-172.0,500.0,0.044,0.388,0.2294136817786075,0.0265329983228432,0.02161777046783502,0.0,0.021617770467835022,3.2526293663364165e-49,swebench-verified
33,20231010_rag_claude2,20241028_solver,232.0,-228.0,500.0,0.044,0.5,0.17552832816987188,0.030463092423455636,0.02263024524833967,0.0,0.02263024524833967,7.832510394291431e-66,swebench-verified
34,20231010_rag_claude2,20241029_OpenHands-CodeAct-2.1-sonnet-20241022,243.0,-243.0,500.0,0.044,0.53,0.20202652153176884,0.031176914536239792,0.022351912669836556,0.0,0.022351912669836556,1.4149498560666738e-73,swebench-verified
35,20231010_rag_claude2,20241029_epam-ai-run-claude-3-5-sonnet,186.0,-176.0,500.0,0.044,0.396,0.16525643946023308,0.02727636339397171,0.02227536756150165,0.0,0.02227536756150165,3.684025878509273e-47,swebench-verified
36,20231010_rag_claude2,20241030_nfactorial,192.0,-186.0,500.0,0.044,0.416,0.19483620522370199,0.027712812921102038,0.022163754194630476,0.0,0.022163754194630476,3.759088349162535e-52,swebench-verified
37,20231010_rag_claude2,20241105_nfactorial,226.0,-224.0,500.0,0.044,0.492,0.1984894379916986,0.03006659275674582,0.022418563736332445,0.0,0.022418563736332442,4.2099489810302233e-66,swebench-verified
38,20231010_rag_claude2,20241106_navie-2-gpt4o-sonnet,216.0,-214.0,500.0,0.044,0.472,0.20737082743151566,0.029393876913398138,0.022307666843486795,0.0,0.022307666843486795,4.1210764016597527e-63,swebench-verified
39,20231010_rag_claude2,20241108_autocoderover-v2.0-claude-3-5-sonnet-20241022,213.0,-209.0,500.0,0.044,0.462,0.19238938472673758,0.029189039038652848,0.02241767160077067,0.0,0.022417671600770673,3.4627676809817173e-60,swebench-verified
40,20231010_rag_claude2,20241108_devlo,251.0,-249.0,500.0,0.044,0.542,0.17763838503878598,0.03168595903550972,0.02253867786716869,0.0,0.022538677867168695,1.392841264565632e-73,swebench-verified
41,20231010_rag_claude2,20241113_nebius-search-open-weight-models-11-24,187.0,-181.0,500.0,0.044,0.406,0.1999225022750693,0.027349588662354686,0.022043411714160764,0.0,0.022043411714160764,1.1113653870977537e-50,swebench-verified
42,20231010_rag_claude2,20241120_artemis_agent,152.0,-138.0,500.0,0.044,0.32,0.1664019201883061,0.024657656011875907,0.02134591295775376,0.0,0.021345912957753763,1.1891783915075953e-34,swebench-verified
43,20231010_rag_claude2,20241125_enginelabs,239.0,-237.0,500.0,0.044,0.518,0.18742972314218967,0.030919249667480612,0.02250884270681192,0.0,0.02250884270681192,5.4334074472960274e-70,swebench-verified
44,20231010_rag_claude2,20241125_marscode-agent-dev,232.0,-228.0,500.0,0.044,0.5,0.17552832816987182,0.030463092423455636,0.02263024524833967,0.0,0.02263024524833967,7.832510394291431e-66,swebench-verified
45,20231010_rag_claude2,20241128_SWE-Fixer_Qwen2.5-7b-retriever_Qwen2.5-72b-editor_20241128,139.0,-129.0,500.0,0.044,0.302,0.2199558769369328,0.023579652245103194,0.020563851779275204,0.0,0.020563851779275204,1.1979172729062073e-33,swebench-verified
46,20231010_rag_claude2,20241202_agentless-1.5_claude-3.5-sonnet-20241022,234.0,-232.0,500.0,0.044,0.508,0.19162345114292947,0.03059411708155671,0.022481281102285963,0.0,0.022481281102285963,1.702467666819422e-68,swebench-verified
47,20231010_rag_claude2,20241202_amazon-q-developer-agent-20241202-dev,257.0,-253.0,500.0,0.044,0.55,0.15485106654817848,0.03206243908376279,0.02271404851628172,0.0,0.022714048516281723,2.863235322756012e-73,swebench-verified
48,20231010_rag_claude2,20241208_gru,263.0,-263.0,500.0,0.044,0.57,0.18633489460043065,0.03243454948045371,0.02233042767167705,0.0,0.022330427671677047,1.349401336733507e-79,swebench-verified
49,20231010_rag_claude2,20241212_epam-ai-run-claude-3-5-sonnet,257.0,-255.0,500.0,0.044,0.554,0.1728728882775051,0.03206243908376279,0.022534418119845027,0.0,0.02253441811984503,2.2281314872143667e-75,swebench-verified
50,20231010_rag_claude2,20241212_google_jules_gemini_2.0_flash_experimental,239.0,-239.0,500.0,0.044,0.522,0.2052939206838128,0.030919249667480612,0.0223390241505756,0.0,0.0223390241505756,2.263919769706678e-72,swebench-verified
51,20231010_rag_claude2,20241213_devlo,269.0,-269.0,500.0,0.044,0.582,0.18181262646096566,0.03280243893371345,0.022296008611408454,0.0,0.022296008611408454,2.1084395886461046e-81,swebench-verified
52,20231010_rag_claude2,20241221_codestory_midwit_claude-3-5-sonnet_swe-search,291.0,-289.0,500.0,0.044,0.622,0.14713206008141888,0.03411744421846396,0.022267285420544642,0.0,0.022267285420544642,1.4678582188717426e-85,swebench-verified
53,20231010_rag_claude2,20241223_emergent,266.0,-264.0,500.0,0.044,0.572,0.16586720984723244,0.032619012860600184,0.022504044081009082,0.0,0.022504044081009086,4.50362696134808e-78,swebench-verified
54,20231010_rag_claude2,20250110_blackboxai_agent_v1.1,294.0,-292.0,500.0,0.044,0.628,0.14494049598371386,0.03429285639896449,0.022223591068951932,0.0,0.022223591068951932,1.8536736924964215e-86,swebench-verified
55,20231010_rag_claude2,20250110_learn_by_interact_claude3.5,283.0,-279.0,500.0,0.044,0.602,0.1345936499206912,0.033645207682521446,0.022567055634264744,0.0,0.02256705563426474,5.171622421198792e-81,swebench-verified
56,20231010_rag_claude2,20250112_ugaiforge,192.0,-186.0,500.0,0.044,0.416,0.1948362052237022,0.027712812921102038,0.022163754194630476,0.0,0.022163754194630476,3.759088349162535e-52,swebench-verified
57,20231010_rag_claude2,20250117_wandb_programmer_o1_crosscheck5,301.0,-301.0,500.0,0.044,0.646,0.158811798528447,0.03469870314579494,0.021890454540735328,0.0,0.02189045454073533,4.909093465297727e-91,swebench-verified
58,20231010_rag_claude2,20250118_codeshellagent_gemini_2.0_flash_experimental,201.0,-199.0,500.0,0.044,0.442,0.2214121985433301,0.02835489375751565,0.022072426237276226,0.0,0.022072426237276226,1.2570490861279506e-58,swebench-verified
59,20231010_rag_claude2,20250120_Bracket,252.0,-244.0,500.0,0.044,0.532,0.12304406995582663,0.03174901573277509,0.023058881152388987,0.0,0.023058881152388987,4.607630938470542e-68,swebench-verified
60,20231010_rag_claude2,20250122_autocoderover-v2.1-claude-3-5-sonnet-20241022,242.0,-236.0,500.0,0.044,0.516,0.14923650130866029,0.031112698372208092,0.022856771425553517,0.0,0.02285677142555352,6.685026811577213e-67,swebench-verified
61,20231010_rag_claude2,20250203_openhands_4x_scaled,282.0,-282.0,500.0,0.044,0.608,0.17226166317259042,0.03358571124749333,0.022176744576244727,0.0,0.02217674457624473,2.5737787947340145e-85,swebench-verified
62,20231010_rag_claude2,20250206_agentscope,295.0,-295.0,500.0,0.044,0.634,0.16300213989285905,0.034351128074635334,0.02199545407578575,0.0,0.02199545407578575,3.141819817790545e-89,swebench-verified
63,20231010_rag_claude2,20250214_agentless_lite_o3_mini,202.0,-190.0,500.0,0.044,0.424,0.13165476399805498,0.02842534080710379,0.022785960589801785,0.0,0.02278596058980178,2.80905821311956e-50,swebench-verified
64,20231010_rag_claude2,20250224_tools_claude-3-7-sonnet,294.0,-294.0,500.0,0.044,0.632,0.1637053083940719,0.03429285639896449,0.02201163328787757,0.0,0.02201163328787757,6.28363963558109e-89,swebench-verified
65,20231010_rag_claude2,20250225_sweagent_claude-3-7-sonnet,292.0,-290.0,500.0,0.044,0.624,0.14640043400456904,0.034176014981270125,0.022253089673121798,0.0,0.022253089673121798,7.364425652901037e-86,swebench-verified
66,20231010_rag_claude2,20250226_swerl_llama3_70b,192.0,-184.0,500.0,0.044,0.412,0.17704375017879248,0.027712812921102038,0.0222969056149054,0.0,0.0222969056149054,1.7858652404507253e-50,swebench-verified
67,20231010_rag_claude2,20250228_epam-ai-run-claude-3-5-sonnet,292.0,-292.0,500.0,0.044,0.628,0.16511595477877392,0.034176014981270125,0.02204286732709699,0.0,0.02204286732709699,2.513455854232436e-88,swebench-verified
68,20231010_rag_claude2,20250306_SWE-Fixer_Qwen2.5-7b-retriever_Qwen2.5-72b-editor,150.0,-142.0,500.0,0.044,0.328,0.22399227054310727,0.02449489742783178,0.02094488004262617,0.0,0.02094488004262617,2.91790991940877e-38,swebench-verified
69,20231010_rag_claude2,20250316_augment_agent_v0,305.0,-305.0,500.0,0.044,0.654,0.15604381781143825,0.03492849839314596,0.02181284025522582,0.0,0.02181284025522582,3.068183415811079e-92,swebench-verified
70,20231010_rag_claude2,20250405_amazon-q-developer-agent-20250405-dev,307.0,-305.0,500.0,0.044,0.654,0.1355441044888638,0.03504283093587046,0.02199545407578575,0.0,0.02199545407578575,2.362501230174531e-90,swebench-verified
71,20231010_rag_claude2,20250410_cortexa,269.0,-269.0,500.0,0.044,0.582,0.18181262646096572,0.03280243893371345,0.022296008611408454,0.0,0.022296008611408454,2.1084395886461046e-81,swebench-verified
72,20231010_rag_claude2,20250415_openhands,309.0,-307.0,500.0,0.044,0.658,0.13411046360315826,0.03515679166249389,0.02195468059435163,0.0,0.02195468059435163,5.944605368133966e-91,swebench-verified
73,20231010_rag_claude2,20250430_zencoder_ai,328.0,-328.0,500.0,0.044,0.7,0.1404458786495612,0.03622154055254967,0.021244481636415607,0.0,0.02124448163641561,3.65755965210328e-99,swebench-verified
74,20231010_rag_claude2,20250503_patchpilot-v1.1-o4-mini,303.0,-301.0,500.0,0.044,0.646,0.13841993944672554,0.03481379037105842,0.022072426237276226,0.0,0.02207242623727623,3.730911033626272e-89,swebench-verified
75,20231010_rag_claude2,20250511_sweagent_lm_32b,181.0,-179.0,500.0,0.044,0.402,0.2417696513206643,0.02690724809414742,0.021625725421358703,0.0,0.0216257254213587,1.1876054131757315e-52,swebench-verified
76,20231010_rag_claude2,20250514_aime_coder,312.0,-310.0,500.0,0.044,0.664,0.1319647074169221,0.03532704346531139,0.021890637268019406,0.0,0.021890637268019403,7.50266725897553e-92,swebench-verified
77,20231010_rag_claude2,20250515_Refact_Agent,330.0,-330.0,500.0,0.044,0.704,0.13910954113628007,0.0363318042491699,0.02118490028298458,0.0,0.021184900282984576,9.1438991302582e-100,swebench-verified
78,20231010_rag_claude2,20250516_cortexa_o3,321.0,-319.0,500.0,0.044,0.682,0.12555401005123,0.03583294573433783,0.021677453725011158,0.0,0.021677453725011155,1.5074997862108879e-94,swebench-verified
79,20231010_rag_claude2,20250519_devlo,329.0,-329.0,500.0,0.044,0.702,0.1397774032760398,0.03627671429443411,0.021214900423994452,0.0,0.021214900423994452,1.82877982605164e-99,swebench-verified
80,20231010_rag_claude2,20250519_trae,333.0,-331.0,500.0,0.044,0.706,0.11703808345915472,0.036496575181789316,0.021342727098475487,0.0,0.02134272709847549,3.8175778868827984e-98,swebench-verified
81,20231010_rag_claude2,20250520_openhands_devstral_small,220.0,-212.0,500.0,0.044,0.468,0.1505609140628479,0.029664793948382652,0.022813329436976094,0.0,0.022813329436976094,1.1482710667866406e-58,swebench-verified
82,20231010_rag_claude2,20250522_sweagent_claude-4-sonnet-20250514,313.0,-311.0,500.0,0.044,0.666,0.13125059515096676,0.03538361202590826,0.021868516181945224,0.0,0.02186851618194522,3.763318720955777e-92,swebench-verified
83,20231010_rag_claude2,20250522_tools_claude-4-opus,346.0,-344.0,500.0,0.044,0.732,0.10779365125620109,0.03720215047547655,0.020912006120886634,0.0,0.020912006120886634,4.841511532897332e-102,swebench-verified
84,20231010_rag_claude2,20250522_tools_claude-4-sonnet,342.0,-340.0,500.0,0.044,0.724,0.11064457680305279,0.03698648401781386,0.021052315787105227,0.0,0.021052315787105227,7.657122562691803e-101,swebench-verified
85,20231010_rag_claude2,20250524_openhands_claude_4_sonnet,334.0,-330.0,500.0,0.044,0.704,0.09638548059073948,0.036551333764994136,0.021559220765138984,0.0,0.021559220765138984,3.197278629633908e-96,swebench-verified
86,20231010_rag_claude2,20250527_amazon.nova-premier-v1.0,202.0,-190.0,500.0,0.044,0.424,0.13165476399805473,0.02842534080710379,0.022785960589801785,0.0,0.02278596058980178,2.80905821311956e-50,swebench-verified
87,20231010_rag_claude2,20250528_patchpilot_Co-PatcheR,212.0,-208.0,500.0,0.044,0.46,0.19331068515851405,0.029120439557122072,0.022402856960664637,0.0,0.022402856960664637,6.860813572208336e-60,swebench-verified
88,20231010_rag_claude2,20250603_Refact_Agent_claude-4-sonnet,350.0,-350.0,500.0,0.044,0.744,0.12584353432753886,0.03741657386773942,0.020493901531919195,0.0,0.020493901531919198,8.720301752336693e-106,swebench-verified
89,20231010_rag_claude2,20250610_augment_agent_v1,330.0,-330.0,500.0,0.044,0.704,0.13910954113628013,0.0363318042491699,0.02118490028298458,0.0,0.021184900282984576,9.1438991302582e-100,swebench-verified
90,20231010_rag_claude2,20250611_moatless_claude-4-sonnet-20250514,332.0,-332.0,500.0,0.044,0.708,0.1377755612873381,0.0364417343165772,0.02112363605064242,0.0,0.02112363605064242,2.28597478256455e-100,swebench-verified
91,20231010_rag_claude2,20250612_trae,356.0,-354.0,500.0,0.044,0.752,0.10062018992483514,0.03773592452822641,0.020529783242888854,0.0,0.020529783242888858,4.864293321225311e-105,swebench-verified
92,20231010_rag_gpt35,20231010_rag_claude2,22.0,-20.0,500.0,0.004,0.044,0.14089964040600259,0.00938083151964686,0.009208691546577072,0.0,0.00920869154657707,1.0967254638671875e-05,swebench-verified
93,20231010_rag_gpt35,20231010_rag_swellama13b,8.0,-4.0,500.0,0.004,0.012,-0.006984132615075195,0.00565685424949238,0.005645529204600752,0.0,0.005645529204600752,0.2890625,swebench-verified
94,20231010_rag_gpt35,20231010_rag_swellama7b,9.0,-5.0,500.0,0.004,0.014,-0.007551372374927661,0.006,0.005983310120660636,0.0,0.005983310120660636,0.1796875,swebench-verified
95,20231010_rag_gpt35,20240402_rag_claude3opus,35.0,-33.0,500.0,0.004,0.07,0.10680173004723714,0.011832159566199233,0.011458097573332146,0.0,0.011458097573332144,2.0954757928848267e-09,swebench-verified
96,20231010_rag_gpt35,20240402_rag_gpt4,16.0,-12.0,500.0,0.004,0.028,-0.010755886473176149,0.008,0.007927673050775998,0.0,0.007927673050775998,0.004180908203125,swebench-verified
97,20231010_rag_gpt35,20240402_sweagent_claude3opus,79.0,-77.0,500.0,0.004,0.158,0.05942125818091374,0.017776388834631177,0.016388044422688142,0.0,0.016388044422688146,2.6469779601696886e-22,swebench-verified
98,20231010_rag_gpt35,20240402_sweagent_gpt4,112.0,-110.0,500.0,0.004,0.224,0.041952180514244444,0.021166010488516726,0.018740330840195968,0.0,0.018740330840195964,4.352601674315153e-32,swebench-verified
99,20231010_rag_gpt35,20240509_amazon-q-developer-agent-20240430-dev,126.0,-126.0,500.0,0.004,0.256,0.10803558093048746,0.02244994432064365,0.019416281827373642,0.0,0.019416281827373642,2.350988701644575e-38,swebench-verified
100,20231010_rag_gpt35,20240612_MASAI_gpt4o,163.0,-161.0,500.0,0.004,0.326,0.02352398135081719,0.02553429066960741,0.021086298869170947,0.0,0.021086298869170947,2.8053338397127686e-47,swebench-verified
101,20231010_rag_gpt35,20240615_appmap-navie_gpt4o,129.0,-129.0,500.0,0.004,0.262,0.10635988564122123,0.022715633383201095,0.019567115270269147,0.0,0.019567115270269147,2.938735877055719e-39,swebench-verified
102,20231010_rag_gpt35,20240617_factory_code_droid,185.0,-183.0,500.0,0.004,0.37,0.017063673867833282,0.027202941017470887,0.021727586152170703,0.0,0.0217275861521707,7.585666444048285e-54,swebench-verified
103,20231010_rag_gpt35,20240620_sweagent_claude3.5sonnet,166.0,-166.0,500.0,0.004,0.336,0.08908708063747495,0.025768197453450253,0.02106067425321421,0.0,0.02106067425321421,2.1382117680737565e-50,swebench-verified
104,20231010_rag_gpt35,20240628_autocoderover-v20240620,192.0,-190.0,500.0,0.004,0.384,0.01511479799790102,0.027712812921102038,0.021890637268019406,0.0,0.021890637268019403,6.149334776971266e-56,swebench-verified
105,20231010_rag_gpt35,20240721_amazon-q-developer-agent-20240719-dev,192.0,-192.0,500.0,0.004,0.388,0.07959030605410822,0.027712812921102038,0.02175058619899703,0.0,0.02175058619899703,3.1861838222649046e-58,swebench-verified
106,20231010_rag_gpt35,20240728_sweagent_gpt4o,116.0,-114.0,500.0,0.004,0.232,0.04023560333863151,0.02154065922853802,0.0189745092163144,0.0,0.018974509216314397,2.8166725436663324e-33,swebench-verified
107,20231010_rag_gpt35,20240820_epam-ai-run-gpt-4o,118.0,-118.0,500.0,0.004,0.24,0.11277205688432847,0.02172556098240043,0.018989681408596616,0.0,0.018989681408596616,6.018531076210112e-36,swebench-verified
108,20231010_rag_gpt35,20240820_honeycomb,201.0,-201.0,500.0,0.004,0.406,0.07665324277078878,0.02835489375751565,0.021926969694875762,0.0,0.021926969694875762,6.223015277861142e-61,swebench-verified
109,20231010_rag_gpt35,20240824_gru,224.0,-224.0,500.0,0.004,0.452,0.06977846126671867,0.02993325909419153,0.02223942445298439,0.0,0.02223942445298439,7.418412301374843e-68,swebench-verified
110,20231010_rag_gpt35,20240918_lingma-agent_lingma-swe-gpt-72b,125.0,-123.0,500.0,0.004,0.25,0.03658808666323009,0.022360679774997897,0.019467100451787882,0.0,0.019467100451787882,5.924491528144329e-36,swebench-verified
111,20231010_rag_gpt35,20240918_lingma-agent_lingma-swe-gpt-7b,51.0,-49.0,500.0,0.004,0.102,0.08333839732442744,0.0142828568570857,0.013593822126245434,0.0,0.013593822126245438,4.618527782440651e-14,swebench-verified
112,20231010_rag_gpt35,20240920_solver,216.0,-216.0,500.0,0.004,0.436,0.0720769886703697,0.029393876913398138,0.02215292305769151,0.0,0.022152923057691506,1.8991135491519597e-65,swebench-verified
113,20231010_rag_gpt35,20240924_solver,225.0,-225.0,500.0,0.004,0.454,0.06949742625629908,0.030000000000000002,0.02224859546128699,0.0,0.02224859546128699,3.7092061506874214e-68,swebench-verified
114,20231010_rag_gpt35,20241001_nfactorial,127.0,-127.0,500.0,0.004,0.258,0.10747128115961324,0.02253885533916929,0.019467100451787882,0.0,0.019467100451787882,1.1754943508222875e-38,swebench-verified
115,20231010_rag_gpt35,20241002_lingma-agent_lingma-swe-gpt-72b,142.0,-142.0,500.0,0.004,0.288,0.09964237703957804,0.023832750575625967,0.020166506886419373,0.0,0.020166506886419373,3.587324068671532e-43,swebench-verified
116,20231010_rag_gpt35,20241002_lingma-agent_lingma-swe-gpt-7b,91.0,-89.0,500.0,0.004,0.182,0.05222940767556625,0.019078784028338912,0.01733874274565489,0.0,0.01733874274565489,7.431700815906108e-26,swebench-verified
117,20231010_rag_gpt35,20241007_nfactorial,156.0,-156.0,500.0,0.004,0.316,0.0932362582233504,0.024979991993593593,0.020719845559269985,0.0,0.02071984555926998,2.1895288505075267e-47,swebench-verified
118,20231010_rag_gpt35,20241016_composio_swekit,201.0,-201.0,500.0,0.004,0.406,0.07665324277078878,0.02835489375751565,0.021926969694875762,0.0,0.021926969694875762,6.223015277861142e-61,swebench-verified
119,20231010_rag_gpt35,20241016_epam-ai-run-gpt-4o,133.0,-133.0,500.0,0.004,0.27,0.10420291649487973,0.023065125189341593,0.019760769215797242,0.0,0.019760769215797246,1.8367099231598242e-40,swebench-verified
120,20231010_rag_gpt35,20241022_tools_claude-3-5-haiku,203.0,-201.0,500.0,0.004,0.406,0.012130311145545178,0.028495613697550017,0.022108640844701422,0.0,0.022108640844701422,3.1737377917091823e-59,swebench-verified
121,20231010_rag_gpt35,20241022_tools_claude-3-5-sonnet-updated,243.0,-243.0,500.0,0.004,0.49,0.0646528054078928,0.031176914536239792,0.02235191266983656,0.0,0.022351912669836556,1.4149498560666738e-73,swebench-verified
122,20231010_rag_gpt35,20241023_emergent,231.0,-231.0,500.0,0.004,0.466,0.06783877493486358,0.030397368307141327,0.022296008611408454,0.0,0.022296008611408458,5.795634610449096e-70,swebench-verified
123,20231010_rag_gpt35,20241025_composio_swekit,241.0,-241.0,500.0,0.004,0.486,0.0651724055461804,0.031048349392520047,0.022346185356789647,0.0,0.022346185356789647,5.659799424266695e-73,swebench-verified
124,20231010_rag_gpt35,20241028_agentless-1.5_gpt4o,194.0,-192.0,500.0,0.004,0.388,0.01456554620598054,0.02785677655436824,0.021933718335020173,0.0,0.02193371833502017,1.553264613354141e-56,swebench-verified
125,20231010_rag_gpt35,20241028_solver,250.0,-248.0,500.0,0.004,0.5,-4.397345338722473e-19,0.03162277660168379,0.022538145442782112,0.0,0.022538145442782112,2.7746282333807432e-73,swebench-verified
126,20231010_rag_gpt35,20241029_OpenHands-CodeAct-2.1-sonnet-20241022,263.0,-263.0,500.0,0.004,0.53,0.059677596074352815,0.03243454948045371,0.02233042767167705,0.0,0.022330427671677047,1.349401336733507e-79,swebench-verified
