,benchmark_id,model,example_id,pass1,N,date,hyperparams
1939111,swebench-verified,20231010_rag_claude2,psf__requests-1921,0.0,,,
1939112,swebench-verified,20231010_rag_claude2,sympy__sympy-12096,0.0,,,
1939113,swebench-verified,20231010_rag_claude2,sympy__sympy-13372,0.0,,,
1939114,swebench-verified,20231010_rag_claude2,django__django-14017,0.0,,,
1939115,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-11310,0.0,,,
1939116,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-10673,0.0,,,
1939117,swebench-verified,20231010_rag_claude2,sympy__sympy-19346,0.0,,,
1939118,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14141,0.0,,,
1939119,swebench-verified,20231010_rag_claude2,pydata__xarray-6721,0.0,,,
1939120,swebench-verified,20231010_rag_claude2,django__django-11880,0.0,,,
1939121,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-23476,0.0,,,
1939122,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-20826,0.0,,,
1939123,swebench-verified,20231010_rag_claude2,astropy__astropy-8872,0.0,,,
1939124,swebench-verified,20231010_rag_claude2,sympy__sympy-12489,0.0,,,
1939125,swebench-verified,20231010_rag_claude2,sympy__sympy-13551,0.0,,,
1939126,swebench-verified,20231010_rag_claude2,sympy__sympy-19954,0.0,,,
1939127,swebench-verified,20231010_rag_claude2,django__django-13933,0.0,,,
1939128,swebench-verified,20231010_rag_claude2,sympy__sympy-13877,0.0,,,
1939129,swebench-verified,20231010_rag_claude2,psf__requests-1142,0.0,,,
1939130,swebench-verified,20231010_rag_claude2,pydata__xarray-6992,0.0,,,
1939131,swebench-verified,20231010_rag_claude2,django__django-11885,0.0,,,
1939132,swebench-verified,20231010_rag_claude2,django__django-12708,0.0,,,
1939133,swebench-verified,20231010_rag_claude2,sympy__sympy-13647,0.0,,,
1939134,swebench-verified,20231010_rag_claude2,django__django-13568,0.0,,,
1939135,swebench-verified,20231010_rag_claude2,django__django-11848,0.0,,,
1939136,swebench-verified,20231010_rag_claude2,django__django-15563,0.0,,,
1939137,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24870,0.0,,,
1939138,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-10844,0.0,,,
1939139,swebench-verified,20231010_rag_claude2,django__django-12406,0.0,,,
1939140,swebench-verified,20231010_rag_claude2,django__django-15128,0.0,,,
1939141,swebench-verified,20231010_rag_claude2,django__django-11999,0.0,,,
1939142,swebench-verified,20231010_rag_claude2,django__django-16136,0.0,,,
1939143,swebench-verified,20231010_rag_claude2,sympy__sympy-20438,0.0,,,
1939144,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-25931,0.0,,,
1939145,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-22871,0.0,,,
1939146,swebench-verified,20231010_rag_claude2,django__django-12858,0.0,,,
1939147,swebench-verified,20231010_rag_claude2,django__django-10554,0.0,,,
1939148,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24970,0.0,,,
1939149,swebench-verified,20231010_rag_claude2,sympy__sympy-20916,0.0,,,
1939150,swebench-verified,20231010_rag_claude2,django__django-14373,0.0,,,
1939151,swebench-verified,20231010_rag_claude2,django__django-16082,0.0,,,
1939152,swebench-verified,20231010_rag_claude2,django__django-13513,0.0,,,
1939153,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-5262,0.0,,,
1939154,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24570,0.0,,,
1939155,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7571,0.0,,,
1939156,swebench-verified,20231010_rag_claude2,django__django-14534,0.0,,,
1939157,swebench-verified,20231010_rag_claude2,django__django-16901,0.0,,,
1939158,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9281,0.0,,,
1939159,swebench-verified,20231010_rag_claude2,pydata__xarray-6599,0.0,,,
1939160,swebench-verified,20231010_rag_claude2,astropy__astropy-12907,0.0,,,
1939161,swebench-verified,20231010_rag_claude2,django__django-13344,0.0,,,
1939162,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-4970,0.0,,,
1939163,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-10297,0.0,,,
1939164,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-11445,0.0,,,
1939165,swebench-verified,20231010_rag_claude2,psf__requests-1766,1.0,,,
1939166,swebench-verified,20231010_rag_claude2,django__django-14792,0.0,,,
1939167,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8595,0.0,,,
1939168,swebench-verified,20231010_rag_claude2,sympy__sympy-21612,0.0,,,
1939169,swebench-verified,20231010_rag_claude2,django__django-14787,0.0,,,
1939170,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-5809,1.0,,,
1939171,swebench-verified,20231010_rag_claude2,django__django-13925,0.0,,,
1939172,swebench-verified,20231010_rag_claude2,pallets__flask-5014,0.0,,,
1939173,swebench-verified,20231010_rag_claude2,sympy__sympy-17655,0.0,,,
1939174,swebench-verified,20231010_rag_claude2,pydata__xarray-7393,0.0,,,
1939175,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-10051,0.0,,,
1939176,swebench-verified,20231010_rag_claude2,django__django-16612,0.0,,,
1939177,swebench-verified,20231010_rag_claude2,django__django-15695,0.0,,,
1939178,swebench-verified,20231010_rag_claude2,django__django-13195,0.0,,,
1939179,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-25232,1.0,,,
1939180,swebench-verified,20231010_rag_claude2,django__django-14493,0.0,,,
1939181,swebench-verified,20231010_rag_claude2,django__django-16315,0.0,,,
1939182,swebench-verified,20231010_rag_claude2,sympy__sympy-22080,0.0,,,
1939183,swebench-verified,20231010_rag_claude2,django__django-14771,0.0,,,
1939184,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-10081,0.0,,,
1939185,swebench-verified,20231010_rag_claude2,sympy__sympy-24661,0.0,,,
1939186,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24177,0.0,,,
1939187,swebench-verified,20231010_rag_claude2,django__django-15916,0.0,,,
1939188,swebench-verified,20231010_rag_claude2,django__django-15930,0.0,,,
1939189,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9367,0.0,,,
1939190,swebench-verified,20231010_rag_claude2,sympy__sympy-24562,0.0,,,
1939191,swebench-verified,20231010_rag_claude2,django__django-13449,0.0,,,
1939192,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9658,0.0,,,
1939193,swebench-verified,20231010_rag_claude2,django__django-13297,0.0,,,
1939194,swebench-verified,20231010_rag_claude2,sympy__sympy-23824,0.0,,,
1939195,swebench-verified,20231010_rag_claude2,sympy__sympy-12481,0.0,,,
1939196,swebench-verified,20231010_rag_claude2,django__django-13406,0.0,,,
1939197,swebench-verified,20231010_rag_claude2,psf__requests-1724,0.0,,,
1939198,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-13989,0.0,,,
1939199,swebench-verified,20231010_rag_claude2,django__django-12193,0.0,,,
1939200,swebench-verified,20231010_rag_claude2,django__django-13837,0.0,,,
1939201,swebench-verified,20231010_rag_claude2,django__django-11133,0.0,,,
1939202,swebench-verified,20231010_rag_claude2,django__django-13569,0.0,,,
1939203,swebench-verified,20231010_rag_claude2,django__django-11276,0.0,,,
1939204,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9258,0.0,,,
1939205,swebench-verified,20231010_rag_claude2,django__django-13343,1.0,,,
1939206,swebench-verified,20231010_rag_claude2,django__django-11551,0.0,,,
1939207,swebench-verified,20231010_rag_claude2,sympy__sympy-22914,0.0,,,
1939208,swebench-verified,20231010_rag_claude2,django__django-15127,0.0,,,
1939209,swebench-verified,20231010_rag_claude2,django__django-15731,0.0,,,
1939210,swebench-verified,20231010_rag_claude2,sympy__sympy-19495,0.0,,,
1939211,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7490,0.0,,,
1939212,swebench-verified,20231010_rag_claude2,django__django-15382,0.0,,,
1939213,swebench-verified,20231010_rag_claude2,django__django-12276,0.0,,,
1939214,swebench-verified,20231010_rag_claude2,django__django-11815,0.0,,,
1939215,swebench-verified,20231010_rag_claude2,django__django-15569,0.0,,,
1939216,swebench-verified,20231010_rag_claude2,django__django-9296,1.0,,,
1939217,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9320,0.0,,,
1939218,swebench-verified,20231010_rag_claude2,django__django-12143,0.0,,,
1939219,swebench-verified,20231010_rag_claude2,django__django-13158,0.0,,,
1939220,swebench-verified,20231010_rag_claude2,django__django-15104,0.0,,,
1939221,swebench-verified,20231010_rag_claude2,django__django-11138,0.0,,,
1939222,swebench-verified,20231010_rag_claude2,django__django-13741,0.0,,,
1939223,swebench-verified,20231010_rag_claude2,astropy__astropy-13453,0.0,,,
1939224,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25122,0.0,,,
1939225,swebench-verified,20231010_rag_claude2,django__django-13964,0.0,,,
1939226,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-8898,0.0,,,
1939227,swebench-verified,20231010_rag_claude2,django__django-15499,0.0,,,
1939228,swebench-verified,20231010_rag_claude2,pydata__xarray-3095,0.0,,,
1939229,swebench-verified,20231010_rag_claude2,django__django-11728,0.0,,,
1939230,swebench-verified,20231010_rag_claude2,pydata__xarray-4075,0.0,,,
1939231,swebench-verified,20231010_rag_claude2,django__django-13590,0.0,,,
1939232,swebench-verified,20231010_rag_claude2,pydata__xarray-4687,0.0,,,
1939233,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-10323,0.0,,,
1939234,swebench-verified,20231010_rag_claude2,django__django-12713,0.0,,,
1939235,swebench-verified,20231010_rag_claude2,django__django-14011,0.0,,,
1939236,swebench-verified,20231010_rag_claude2,pydata__xarray-6461,0.0,,,
1939237,swebench-verified,20231010_rag_claude2,django__django-15278,0.0,,,
1939238,swebench-verified,20231010_rag_claude2,sympy__sympy-21930,0.0,,,
1939239,swebench-verified,20231010_rag_claude2,sympy__sympy-17139,0.0,,,
1939240,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7748,0.0,,,
1939241,swebench-verified,20231010_rag_claude2,django__django-16569,1.0,,,
1939242,swebench-verified,20231010_rag_claude2,django__django-14376,0.0,,,
1939243,swebench-verified,20231010_rag_claude2,astropy__astropy-14365,0.0,,,
1939244,swebench-verified,20231010_rag_claude2,sympy__sympy-14248,0.0,,,
1939245,swebench-verified,20231010_rag_claude2,django__django-13551,0.0,,,
1939246,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14629,0.0,,,
1939247,swebench-verified,20231010_rag_claude2,django__django-15629,0.0,,,
1939248,swebench-verified,20231010_rag_claude2,django__django-14559,0.0,,,
1939249,swebench-verified,20231010_rag_claude2,django__django-11951,0.0,,,
1939250,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8035,0.0,,,
1939251,swebench-verified,20231010_rag_claude2,django__django-15103,0.0,,,
1939252,swebench-verified,20231010_rag_claude2,sympy__sympy-19040,0.0,,,
1939253,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24026,0.0,,,
1939254,swebench-verified,20231010_rag_claude2,django__django-15022,0.0,,,
1939255,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-14623,0.0,,,
1939256,swebench-verified,20231010_rag_claude2,sympy__sympy-20428,0.0,,,
1939257,swebench-verified,20231010_rag_claude2,astropy__astropy-13033,0.0,,,
1939258,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-11510,0.0,,,
1939259,swebench-verified,20231010_rag_claude2,sympy__sympy-13798,0.0,,,
1939260,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9230,0.0,,,
1939261,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-7080,0.0,,,
1939262,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7324,0.0,,,
1939263,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9602,0.0,,,
1939264,swebench-verified,20231010_rag_claude2,django__django-11490,0.0,,,
1939265,swebench-verified,20231010_rag_claude2,django__django-17084,0.0,,,
1939266,swebench-verified,20231010_rag_claude2,pydata__xarray-6938,0.0,,,
1939267,swebench-verified,20231010_rag_claude2,django__django-11964,0.0,,,
1939268,swebench-verified,20231010_rag_claude2,sympy__sympy-16597,0.0,,,
1939269,swebench-verified,20231010_rag_claude2,pydata__xarray-7233,0.0,,,
1939270,swebench-verified,20231010_rag_claude2,django__django-11087,0.0,,,
1939271,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13135,0.0,,,
1939272,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14983,0.0,,,
1939273,swebench-verified,20231010_rag_claude2,sympy__sympy-24539,0.0,,,
1939274,swebench-verified,20231010_rag_claude2,django__django-16485,0.0,,,
1939275,swebench-verified,20231010_rag_claude2,django__django-11119,0.0,,,
1939276,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-15100,0.0,,,
1939277,swebench-verified,20231010_rag_claude2,django__django-14351,0.0,,,
1939278,swebench-verified,20231010_rag_claude2,django__django-14672,0.0,,,
1939279,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25960,0.0,,,
1939280,swebench-verified,20231010_rag_claude2,psf__requests-5414,0.0,,,
1939281,swebench-verified,20231010_rag_claude2,astropy__astropy-13236,0.0,,,
1939282,swebench-verified,20231010_rag_claude2,sympy__sympy-21847,0.0,,,
1939283,swebench-verified,20231010_rag_claude2,sympy__sympy-14711,0.0,,,
1939284,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-6903,0.0,,,
1939285,swebench-verified,20231010_rag_claude2,django__django-13809,0.0,,,
1939286,swebench-verified,20231010_rag_claude2,django__django-14752,0.0,,,
1939287,swebench-verified,20231010_rag_claude2,django__django-17029,0.0,,,
1939288,swebench-verified,20231010_rag_claude2,django__django-16263,0.0,,,
1939289,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24149,0.0,,,
1939290,swebench-verified,20231010_rag_claude2,django__django-11066,0.0,,,
1939291,swebench-verified,20231010_rag_claude2,psf__requests-2931,0.0,,,
1939292,swebench-verified,20231010_rag_claude2,django__django-11265,0.0,,,
1939293,swebench-verified,20231010_rag_claude2,astropy__astropy-14598,0.0,,,
1939294,swebench-verified,20231010_rag_claude2,sympy__sympy-23262,0.0,,,
1939295,swebench-verified,20231010_rag_claude2,django__django-11603,1.0,,,
1939296,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-12585,1.0,,,
1939297,swebench-verified,20231010_rag_claude2,django__django-15525,0.0,,,
1939298,swebench-verified,20231010_rag_claude2,sympy__sympy-15875,0.0,,,
1939299,swebench-verified,20231010_rag_claude2,astropy__astropy-14096,0.0,,,
1939300,swebench-verified,20231010_rag_claude2,django__django-13670,1.0,,,
1939301,swebench-verified,20231010_rag_claude2,django__django-10880,0.0,,,
1939302,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8593,0.0,,,
1939303,swebench-verified,20231010_rag_claude2,sympy__sympy-14976,0.0,,,
1939304,swebench-verified,20231010_rag_claude2,django__django-11740,0.0,,,
1939305,swebench-verified,20231010_rag_claude2,pydata__xarray-2905,0.0,,,
1939306,swebench-verified,20231010_rag_claude2,django__django-16899,1.0,,,
1939307,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-26291,0.0,,,
1939308,swebench-verified,20231010_rag_claude2,pydata__xarray-4966,0.0,,,
1939309,swebench-verified,20231010_rag_claude2,django__django-14122,0.0,,,
1939310,swebench-verified,20231010_rag_claude2,sympy__sympy-17318,0.0,,,
1939311,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-20488,0.0,,,
1939312,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24627,0.0,,,
1939313,swebench-verified,20231010_rag_claude2,sympy__sympy-24443,0.0,,,
1939314,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-10435,0.0,,,
1939315,swebench-verified,20231010_rag_claude2,django__django-14170,0.0,,,
1939316,swebench-verified,20231010_rag_claude2,django__django-12419,0.0,,,
1939317,swebench-verified,20231010_rag_claude2,django__django-16100,0.0,,,
1939318,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9591,0.0,,,
1939319,swebench-verified,20231010_rag_claude2,sympy__sympy-13480,0.0,,,
1939320,swebench-verified,20231010_rag_claude2,django__django-14631,0.0,,,
1939321,swebench-verified,20231010_rag_claude2,django__django-15280,0.0,,,
1939322,swebench-verified,20231010_rag_claude2,django__django-16429,0.0,,,
1939323,swebench-verified,20231010_rag_claude2,django__django-11299,0.0,,,
1939324,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7521,0.0,,,
1939325,swebench-verified,20231010_rag_claude2,django__django-13033,0.0,,,
1939326,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7205,0.0,,,
1939327,swebench-verified,20231010_rag_claude2,django__django-12965,0.0,,,
1939328,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7757,0.0,,,
1939329,swebench-verified,20231010_rag_claude2,django__django-16950,0.0,,,
1939330,swebench-verified,20231010_rag_claude2,django__django-16255,1.0,,,
1939331,swebench-verified,20231010_rag_claude2,astropy__astropy-7166,0.0,,,
1939332,swebench-verified,20231010_rag_claude2,sympy__sympy-15349,0.0,,,
1939333,swebench-verified,20231010_rag_claude2,django__django-16877,0.0,,,
1939334,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-23412,0.0,,,
1939335,swebench-verified,20231010_rag_claude2,django__django-15277,0.0,,,
1939336,swebench-verified,20231010_rag_claude2,psf__requests-2317,0.0,,,
1939337,swebench-verified,20231010_rag_claude2,django__django-12304,0.0,,,
1939338,swebench-verified,20231010_rag_claude2,sympy__sympy-13091,0.0,,,
1939339,swebench-verified,20231010_rag_claude2,django__django-14089,0.0,,,
1939340,swebench-verified,20231010_rag_claude2,sympy__sympy-18199,0.0,,,
1939341,swebench-verified,20231010_rag_claude2,django__django-11749,0.0,,,
1939342,swebench-verified,20231010_rag_claude2,sympy__sympy-19783,0.0,,,
1939343,swebench-verified,20231010_rag_claude2,django__django-12050,0.0,,,
1939344,swebench-verified,20231010_rag_claude2,django__django-12308,0.0,,,
1939345,swebench-verified,20231010_rag_claude2,django__django-10097,0.0,,,
1939346,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-6202,0.0,,,
1939347,swebench-verified,20231010_rag_claude2,django__django-11239,0.0,,,
1939348,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-10466,0.0,,,
1939349,swebench-verified,20231010_rag_claude2,pydata__xarray-4356,0.0,,,
1939350,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-12973,0.0,,,
1939351,swebench-verified,20231010_rag_claude2,django__django-15037,0.0,,,
1939352,swebench-verified,20231010_rag_claude2,sympy__sympy-15976,0.0,,,
1939353,swebench-verified,20231010_rag_claude2,django__django-11163,0.0,,,
1939354,swebench-verified,20231010_rag_claude2,django__django-11790,0.0,,,
1939355,swebench-verified,20231010_rag_claude2,sympy__sympy-13878,0.0,,,
1939356,swebench-verified,20231010_rag_claude2,django__django-11333,0.0,,,
1939357,swebench-verified,20231010_rag_claude2,django__django-14034,0.0,,,
1939358,swebench-verified,20231010_rag_claude2,django__django-13807,0.0,,,
1939359,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7236,0.0,,,
1939360,swebench-verified,20231010_rag_claude2,django__django-14999,0.0,,,
1939361,swebench-verified,20231010_rag_claude2,django__django-11149,0.0,,,
1939362,swebench-verified,20231010_rag_claude2,django__django-16819,0.0,,,
1939363,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-6197,0.0,,,
1939364,swebench-verified,20231010_rag_claude2,sympy__sympy-15599,0.0,,,
1939365,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-25747,0.0,,,
1939366,swebench-verified,20231010_rag_claude2,astropy__astropy-14995,0.0,,,
1939367,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-26342,0.0,,,
1939368,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-8399,0.0,,,
1939369,swebench-verified,20231010_rag_claude2,django__django-13786,0.0,,,
1939370,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8459,0.0,,,
1939371,swebench-verified,20231010_rag_claude2,django__django-13810,0.0,,,
1939372,swebench-verified,20231010_rag_claude2,django__django-15554,0.0,,,
1939373,swebench-verified,20231010_rag_claude2,django__django-11433,0.0,,,
1939374,swebench-verified,20231010_rag_claude2,astropy__astropy-13579,0.0,,,
1939375,swebench-verified,20231010_rag_claude2,django__django-11095,0.0,,,
1939376,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13142,0.0,,,
1939377,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13328,0.0,,,
1939378,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9461,0.0,,,
1939379,swebench-verified,20231010_rag_claude2,django__django-16661,0.0,,,
1939380,swebench-verified,20231010_rag_claude2,django__django-15957,0.0,,,
1939381,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-6386,0.0,,,
1939382,swebench-verified,20231010_rag_claude2,django__django-15973,0.0,,,
1939383,swebench-verified,20231010_rag_claude2,django__django-12209,0.0,,,
1939384,swebench-verified,20231010_rag_claude2,django__django-14765,0.0,,,
1939385,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7454,0.0,,,
1939386,swebench-verified,20231010_rag_claude2,django__django-15161,0.0,,,
1939387,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-26466,0.0,,,
1939388,swebench-verified,20231010_rag_claude2,django__django-15732,0.0,,,
1939389,swebench-verified,20231010_rag_claude2,django__django-16116,0.0,,,
1939390,swebench-verified,20231010_rag_claude2,django__django-14434,0.0,,,
1939391,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9711,0.0,,,
1939392,swebench-verified,20231010_rag_claude2,django__django-10914,1.0,,,
1939393,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-25973,0.0,,,
1939394,swebench-verified,20231010_rag_claude2,django__django-11451,0.0,,,
1939395,swebench-verified,20231010_rag_claude2,django__django-14007,0.0,,,
1939396,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8621,0.0,,,
1939397,swebench-verified,20231010_rag_claude2,django__django-11211,0.0,,,
1939398,swebench-verified,20231010_rag_claude2,sympy__sympy-20590,0.0,,,
1939399,swebench-verified,20231010_rag_claude2,sympy__sympy-21379,0.0,,,
1939400,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13496,0.0,,,
1939401,swebench-verified,20231010_rag_claude2,django__django-13012,0.0,,,
1939402,swebench-verified,20231010_rag_claude2,sympy__sympy-16450,0.0,,,
1939403,swebench-verified,20231010_rag_claude2,django__django-14915,0.0,,,
1939404,swebench-verified,20231010_rag_claude2,django__django-13658,1.0,,,
1939405,swebench-verified,20231010_rag_claude2,sympy__sympy-15345,0.0,,,
1939406,swebench-verified,20231010_rag_claude2,django__django-13121,0.0,,,
1939407,swebench-verified,20231010_rag_claude2,sympy__sympy-23413,0.0,,,
1939408,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-6528,0.0,,,
1939409,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-9288,0.0,,,
1939410,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8548,0.0,,,
1939411,swebench-verified,20231010_rag_claude2,sympy__sympy-16886,0.0,,,
1939412,swebench-verified,20231010_rag_claude2,django__django-15268,0.0,,,
1939413,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-22865,0.0,,,
1939414,swebench-verified,20231010_rag_claude2,django__django-12325,0.0,,,
1939415,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25332,0.0,,,
1939416,swebench-verified,20231010_rag_claude2,sympy__sympy-16792,0.0,,,
1939417,swebench-verified,20231010_rag_claude2,django__django-7530,1.0,,,
1939418,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-5787,0.0,,,
1939419,swebench-verified,20231010_rag_claude2,sympy__sympy-13852,0.0,,,
1939420,swebench-verified,20231010_rag_claude2,django__django-14311,0.0,,,
1939421,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25479,0.0,,,
1939422,swebench-verified,20231010_rag_claude2,mwaskom__seaborn-3187,0.0,,,
1939423,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25775,0.0,,,
1939424,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13124,0.0,,,
1939425,swebench-verified,20231010_rag_claude2,django__django-15503,0.0,,,
1939426,swebench-verified,20231010_rag_claude2,astropy__astropy-7336,0.0,,,
1939427,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-26113,0.0,,,
1939428,swebench-verified,20231010_rag_claude2,django__django-13516,0.0,,,
1939429,swebench-verified,20231010_rag_claude2,django__django-15375,0.0,,,
1939430,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8551,0.0,,,
1939431,swebench-verified,20231010_rag_claude2,django__django-13112,0.0,,,
1939432,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13439,1.0,,,
