,model,pass1,std(E(A)),E(std(A)),std(A),N,win_rate,elo
46,20241128_SWE-Fixer_Qwen2.5-7b-retriever_Qwen2.5-72b-editor_20241128,0.302,0.020532705618110825,0.0,0.020532705618110828,,0.07330434782608695,943.5066696172712
24,20241002_lingma-agent_lingma-swe-gpt-72b,0.288,0.020251222185339826,0.0,0.020251222185339826,,0.06884782608695653,938.3070791615107
28,20241016_epam-ai-run-gpt-4o,0.27,0.019854470529329156,0.0,0.019854470529329156,,0.06439130434782608,931.5845359180857
10,20240615_appmap-navie_gpt4o,0.262,0.01966499427917537,0.0,0.019664994279175372,,0.06054347826086957,928.582046903591
23,20241001_nfactorial,0.258,0.019567115270269147,0.0,0.019567115270269147,,0.060195652173913046,927.0771981465174
8,20240509_amazon-q-developer-agent-20240430-dev,0.256,0.01951737687293044,0.0,0.01951737687293044,,0.06219565217391304,926.3238472630752
19,20240918_lingma-agent_lingma-swe-gpt-72b,0.25,0.019364916731037084,0.0,0.019364916731037084,,0.051956521739130436,924.0600002517787
16,20240820_epam-ai-run-gpt-4o,0.24,0.019099738218101316,0.0,0.019099738218101316,,0.050326086956521736,920.2738260619894
15,20240728_sweagent_gpt4o,0.232,0.018877287940803365,0.0,0.018877287940803362,,0.05017391304347826,917.2325537996826
7,20240402_sweagent_gpt4,0.224,0.018645321128905237,0.0,0.018645321128905237,,0.04673913043478261,914.1797814765184
25,20241002_lingma-agent_lingma-swe-gpt-7b,0.182,0.01725549187939886,0.0,0.01725549187939886,,0.0345,897.9434769821789
6,20240402_sweagent_claude3opus,0.158,0.01631171358257617,0.0,0.01631171358257617,,0.028065217391304347,888.4868395384235
20,20240918_lingma-agent_lingma-swe-gpt-7b,0.102,0.013534843922262273,0.0,0.013534843922262273,,0.01558695652173913,865.809477748866
4,20240402_rag_claude3opus,0.07,0.011410521460476728,0.0,0.01141052146047673,,0.011043478260869564,852.3986670011524
0,20231010_rag_claude2,0.044,0.009172131704244113,0.0,0.009172131704244111,,0.00708695652173913,841.2200448750569
5,20240402_rag_gpt4,0.028,0.00737780455149091,0.0,0.00737780455149091,,0.00408695652173913,834.2025978391789
3,20231010_rag_swellama7b,0.014,0.00525433154644813,0.0,0.00525433154644813,,0.004608695652173913,827.9697230238232
2,20231010_rag_swellama13b,0.012,0.004869496893930625,0.0,0.004869496893930624,,0.0031521739130434784,827.0719800697614
1,20231010_rag_gpt35,0.004,0.002822764602300376,0.0,0.002822764602300376,,0.0007173913043478261,823.4621499636581
